Model loading: UNet with GroupNorm
Converting BatchNorm to GroupNorm for fair comparison with DP models
Model already GroupNorm-compatible
Not loading weights from weights file
###################################################################### 
Start Training (UNet-GroupNorm)
Network: UNet
Batch Size: 24
DP: Disabled
Morphology: Disabled
Architecture: GroupNorm (no DP)
Save Path: ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_2
Run: 2
Namespace(network='UNet', epoch=100, lr=0.0001, batchsize=24, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, init_features=32, n_classes=1, in_channels=3, backbone='Res2Net50', deep_supervision=False, train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=False, epsilon=8.0, max_grad_norm=1.2, delta=1e-05, clipping_strategy='base', enable_morphology=False, morph_operation='both', morph_kernel_size=3, device='cuda')
 ######################################################################
2025-11-09 00:57:33.452449 Epoch [001/100], Step [0003/0003], Loss: 1.4317, ε: 0.0000
2025-11-09 00:57:34.205351 Epoch [002/100], Step [0003/0003], Loss: 1.3430, ε: 0.0000
2025-11-09 00:57:35.004126 Epoch [003/100], Step [0003/0003], Loss: 1.3362, ε: 0.0000
2025-11-09 00:57:35.876214 Epoch [004/100], Step [0003/0003], Loss: 1.3343, ε: 0.0000
2025-11-09 00:57:36.648348 Epoch [005/100], Step [0003/0003], Loss: 1.3105, ε: 0.0000
2025-11-09 00:57:37.415085 Epoch [006/100], Step [0003/0003], Loss: 1.3279, ε: 0.0000
2025-11-09 00:57:38.183281 Epoch [007/100], Step [0003/0003], Loss: 1.3285, ε: 0.0000
2025-11-09 00:57:38.963287 Epoch [008/100], Step [0003/0003], Loss: 1.3007, ε: 0.0000
2025-11-09 00:57:39.727948 Epoch [009/100], Step [0003/0003], Loss: 1.2006, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_2/UNet-10.pth
2025-11-09 00:57:40.574096 Epoch [010/100], Step [0003/0003], Loss: 1.1748, ε: 0.0000
2025-11-09 00:57:41.356641 Epoch [011/100], Step [0003/0003], Loss: 1.1882, ε: 0.0000
2025-11-09 00:57:42.147273 Epoch [012/100], Step [0003/0003], Loss: 1.1904, ε: 0.0000
2025-11-09 00:57:42.917625 Epoch [013/100], Step [0003/0003], Loss: 1.1681, ε: 0.0000
2025-11-09 00:57:43.687688 Epoch [014/100], Step [0003/0003], Loss: 1.1699, ε: 0.0000
2025-11-09 00:57:44.459762 Epoch [015/100], Step [0003/0003], Loss: 1.1698, ε: 0.0000
2025-11-09 00:57:45.240623 Epoch [016/100], Step [0003/0003], Loss: 1.1566, ε: 0.0000
2025-11-09 00:57:46.027411 Epoch [017/100], Step [0003/0003], Loss: 1.1402, ε: 0.0000
2025-11-09 00:57:46.800603 Epoch [018/100], Step [0003/0003], Loss: 1.1150, ε: 0.0000
2025-11-09 00:57:47.567092 Epoch [019/100], Step [0003/0003], Loss: 1.1573, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_2/UNet-20.pth
2025-11-09 00:57:48.392673 Epoch [020/100], Step [0003/0003], Loss: 1.0893, ε: 0.0000
2025-11-09 00:57:49.185472 Epoch [021/100], Step [0003/0003], Loss: 1.1525, ε: 0.0000
2025-11-09 00:57:49.947430 Epoch [022/100], Step [0003/0003], Loss: 1.1486, ε: 0.0000
2025-11-09 00:57:50.737347 Epoch [023/100], Step [0003/0003], Loss: 1.1030, ε: 0.0000
2025-11-09 00:57:51.499878 Epoch [024/100], Step [0003/0003], Loss: 1.1452, ε: 0.0000
2025-11-09 00:57:52.278325 Epoch [025/100], Step [0003/0003], Loss: 1.1219, ε: 0.0000
