Model loading: UNet with GroupNorm
Converting BatchNorm to GroupNorm for fair comparison with DP models
Model already GroupNorm-compatible
Not loading weights from weights file
###################################################################### 
Start Training (UNet-GroupNorm)
Network: UNet
Batch Size: 24
DP: Disabled
Morphology: both
Architecture: GroupNorm (no DP)
Save Path: ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_2
Run: 2
Namespace(network='UNet', epoch=100, lr=0.0001, batchsize=24, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, init_features=32, n_classes=1, in_channels=3, backbone='Res2Net50', deep_supervision=False, train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=False, epsilon=8.0, max_grad_norm=1.2, delta=1e-05, clipping_strategy='base', enable_morphology=True, morph_operation='both', morph_kernel_size=3, device='cuda')
 ######################################################################
2025-11-09 00:58:36.586421 Epoch [001/100], Step [0003/0003], Loss: 1.4722, ε: 0.0000
2025-11-09 00:58:37.337252 Epoch [002/100], Step [0003/0003], Loss: 1.3676, ε: 0.0000
2025-11-09 00:58:38.118739 Epoch [003/100], Step [0003/0003], Loss: 1.3096, ε: 0.0000
2025-11-09 00:58:38.864022 Epoch [004/100], Step [0003/0003], Loss: 1.2670, ε: 0.0000
2025-11-09 00:58:39.633766 Epoch [005/100], Step [0003/0003], Loss: 1.2054, ε: 0.0000
2025-11-09 00:58:40.472526 Epoch [006/100], Step [0003/0003], Loss: 1.2298, ε: 0.0000
2025-11-09 00:58:41.241108 Epoch [007/100], Step [0003/0003], Loss: 1.1422, ε: 0.0000
2025-11-09 00:58:41.980389 Epoch [008/100], Step [0003/0003], Loss: 1.0838, ε: 0.0000
2025-11-09 00:58:42.716542 Epoch [009/100], Step [0003/0003], Loss: 1.1014, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_2/UNet-10.pth
2025-11-09 00:58:43.560581 Epoch [010/100], Step [0003/0003], Loss: 1.0864, ε: 0.0000
2025-11-09 00:58:44.285633 Epoch [011/100], Step [0003/0003], Loss: 1.0596, ε: 0.0000
2025-11-09 00:58:45.045620 Epoch [012/100], Step [0003/0003], Loss: 1.0286, ε: 0.0000
2025-11-09 00:58:45.814356 Epoch [013/100], Step [0003/0003], Loss: 0.9864, ε: 0.0000
2025-11-09 00:58:46.598244 Epoch [014/100], Step [0003/0003], Loss: 1.0428, ε: 0.0000
2025-11-09 00:58:47.378423 Epoch [015/100], Step [0003/0003], Loss: 1.0068, ε: 0.0000
2025-11-09 00:58:48.141552 Epoch [016/100], Step [0003/0003], Loss: 0.9746, ε: 0.0000
2025-11-09 00:58:48.929182 Epoch [017/100], Step [0003/0003], Loss: 0.9388, ε: 0.0000
2025-11-09 00:58:49.729665 Epoch [018/100], Step [0003/0003], Loss: 0.9647, ε: 0.0000
2025-11-09 00:58:50.516407 Epoch [019/100], Step [0003/0003], Loss: 0.9496, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_2/UNet-20.pth
2025-11-09 00:58:51.371830 Epoch [020/100], Step [0003/0003], Loss: 0.9199, ε: 0.0000
2025-11-09 00:58:52.114515 Epoch [021/100], Step [0003/0003], Loss: 0.9283, ε: 0.0000
2025-11-09 00:58:52.843698 Epoch [022/100], Step [0003/0003], Loss: 0.8722, ε: 0.0000
2025-11-09 00:58:53.564914 Epoch [023/100], Step [0003/0003], Loss: 0.8587, ε: 0.0000
2025-11-09 00:58:54.301811 Epoch [024/100], Step [0003/0003], Loss: 0.8356, ε: 0.0000
2025-11-09 00:58:55.031261 Epoch [025/100], Step [0003/0003], Loss: 0.8908, ε: 0.0000
2025-11-09 00:58:55.834567 Epoch [026/100], Step [0003/0003], Loss: 0.8589, ε: 0.0000
2025-11-09 00:58:56.637572 Epoch [027/100], Step [0003/0003], Loss: 0.8764, ε: 0.0000
2025-11-09 00:58:57.452084 Epoch [028/100], Step [0003/0003], Loss: 0.7917, ε: 0.0000
2025-11-09 00:58:58.214304 Epoch [029/100], Step [0003/0003], Loss: 0.7818, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_2/UNet-30.pth
2025-11-09 00:58:59.039476 Epoch [030/100], Step [0003/0003], Loss: 0.8109, ε: 0.0000
2025-11-09 00:58:59.798590 Epoch [031/100], Step [0003/0003], Loss: 0.8330, ε: 0.0000
2025-11-09 00:59:00.536650 Epoch [032/100], Step [0003/0003], Loss: 0.7999, ε: 0.0000
2025-11-09 00:59:01.280568 Epoch [033/100], Step [0003/0003], Loss: 0.8772, ε: 0.0000
2025-11-09 00:59:02.013235 Epoch [034/100], Step [0003/0003], Loss: 0.8791, ε: 0.0000
2025-11-09 00:59:02.762633 Epoch [035/100], Step [0003/0003], Loss: 0.8095, ε: 0.0000
2025-11-09 00:59:03.500514 Epoch [036/100], Step [0003/0003], Loss: 0.8063, ε: 0.0000
2025-11-09 00:59:04.253648 Epoch [037/100], Step [0003/0003], Loss: 0.8188, ε: 0.0000
2025-11-09 00:59:05.015773 Epoch [038/100], Step [0003/0003], Loss: 0.7345, ε: 0.0000
2025-11-09 00:59:05.793809 Epoch [039/100], Step [0003/0003], Loss: 0.7633, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_2/UNet-40.pth
2025-11-09 00:59:06.626786 Epoch [040/100], Step [0003/0003], Loss: 0.7378, ε: 0.0000
2025-11-09 00:59:07.422472 Epoch [041/100], Step [0003/0003], Loss: 0.7353, ε: 0.0000
2025-11-09 00:59:08.241879 Epoch [042/100], Step [0003/0003], Loss: 0.7940, ε: 0.0000
2025-11-09 00:59:08.994094 Epoch [043/100], Step [0003/0003], Loss: 0.7408, ε: 0.0000
2025-11-09 00:59:09.727696 Epoch [044/100], Step [0003/0003], Loss: 0.7471, ε: 0.0000
2025-11-09 00:59:10.473900 Epoch [045/100], Step [0003/0003], Loss: 0.7382, ε: 0.0000
2025-11-09 00:59:11.219484 Epoch [046/100], Step [0003/0003], Loss: 0.7213, ε: 0.0000
2025-11-09 00:59:11.951398 Epoch [047/100], Step [0003/0003], Loss: 0.7151, ε: 0.0000
2025-11-09 00:59:12.731275 Epoch [048/100], Step [0003/0003], Loss: 0.7435, ε: 0.0000
2025-11-09 00:59:13.548223 Epoch [049/100], Step [0003/0003], Loss: 0.7259, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_2/UNet-50.pth
2025-11-09 00:59:14.514706 Epoch [050/100], Step [0003/0003], Loss: 0.6504, ε: 0.0000
2025-11-09 00:59:15.274326 Epoch [051/100], Step [0003/0003], Loss: 0.6871, ε: 0.0000
2025-11-09 00:59:16.073946 Epoch [052/100], Step [0003/0003], Loss: 0.6817, ε: 0.0000
2025-11-09 00:59:16.969169 Epoch [053/100], Step [0003/0003], Loss: 0.6764, ε: 0.0000
2025-11-09 00:59:17.710000 Epoch [054/100], Step [0003/0003], Loss: 0.7471, ε: 0.0000
2025-11-09 00:59:18.452753 Epoch [055/100], Step [0003/0003], Loss: 0.7387, ε: 0.0000
2025-11-09 00:59:19.192710 Epoch [056/100], Step [0003/0003], Loss: 0.7514, ε: 0.0000
2025-11-09 00:59:19.931967 Epoch [057/100], Step [0003/0003], Loss: 0.6861, ε: 0.0000
2025-11-09 00:59:20.680271 Epoch [058/100], Step [0003/0003], Loss: 0.6853, ε: 0.0000
2025-11-09 00:59:21.454446 Epoch [059/100], Step [0003/0003], Loss: 0.7514, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_2/UNet-60.pth
2025-11-09 00:59:22.314279 Epoch [060/100], Step [0003/0003], Loss: 0.7538, ε: 0.0000
2025-11-09 00:59:23.108746 Epoch [061/100], Step [0003/0003], Loss: 0.6919, ε: 0.0000
2025-11-09 00:59:23.914735 Epoch [062/100], Step [0003/0003], Loss: 0.7048, ε: 0.0000
2025-11-09 00:59:24.677642 Epoch [063/100], Step [0003/0003], Loss: 0.7791, ε: 0.0000
2025-11-09 00:59:25.468817 Epoch [064/100], Step [0003/0003], Loss: 0.6673, ε: 0.0000
2025-11-09 00:59:26.267783 Epoch [065/100], Step [0003/0003], Loss: 0.7559, ε: 0.0000
2025-11-09 00:59:27.055554 Epoch [066/100], Step [0003/0003], Loss: 0.6950, ε: 0.0000
2025-11-09 00:59:27.845316 Epoch [067/100], Step [0003/0003], Loss: 0.6931, ε: 0.0000
2025-11-09 00:59:28.623083 Epoch [068/100], Step [0003/0003], Loss: 0.7099, ε: 0.0000
2025-11-09 00:59:29.410820 Epoch [069/100], Step [0003/0003], Loss: 0.7107, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_2/UNet-70.pth
2025-11-09 00:59:30.251862 Epoch [070/100], Step [0003/0003], Loss: 0.7376, ε: 0.0000
2025-11-09 00:59:31.051732 Epoch [071/100], Step [0003/0003], Loss: 0.6776, ε: 0.0000
2025-11-09 00:59:31.844330 Epoch [072/100], Step [0003/0003], Loss: 0.7023, ε: 0.0000
2025-11-09 00:59:32.646246 Epoch [073/100], Step [0003/0003], Loss: 0.6946, ε: 0.0000
2025-11-09 00:59:33.455918 Epoch [074/100], Step [0003/0003], Loss: 0.6713, ε: 0.0000
2025-11-09 00:59:34.245529 Epoch [075/100], Step [0003/0003], Loss: 0.6842, ε: 0.0000
2025-11-09 00:59:35.365347 Epoch [076/100], Step [0003/0003], Loss: 0.6682, ε: 0.0000
2025-11-09 00:59:36.138060 Epoch [077/100], Step [0003/0003], Loss: 0.6949, ε: 0.0000
2025-11-09 00:59:36.872957 Epoch [078/100], Step [0003/0003], Loss: 0.7457, ε: 0.0000
2025-11-09 00:59:37.612406 Epoch [079/100], Step [0003/0003], Loss: 0.7304, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_2/UNet-80.pth
2025-11-09 00:59:38.438982 Epoch [080/100], Step [0003/0003], Loss: 0.6425, ε: 0.0000
2025-11-09 00:59:39.170496 Epoch [081/100], Step [0003/0003], Loss: 0.6988, ε: 0.0000
2025-11-09 00:59:39.900244 Epoch [082/100], Step [0003/0003], Loss: 0.7107, ε: 0.0000
2025-11-09 00:59:40.686955 Epoch [083/100], Step [0003/0003], Loss: 0.7246, ε: 0.0000
2025-11-09 00:59:41.496289 Epoch [084/100], Step [0003/0003], Loss: 0.7303, ε: 0.0000
2025-11-09 00:59:42.284503 Epoch [085/100], Step [0003/0003], Loss: 0.6985, ε: 0.0000
2025-11-09 00:59:43.011129 Epoch [086/100], Step [0003/0003], Loss: 0.7604, ε: 0.0000
2025-11-09 00:59:43.799843 Epoch [087/100], Step [0003/0003], Loss: 0.6894, ε: 0.0000
2025-11-09 00:59:44.613443 Epoch [088/100], Step [0003/0003], Loss: 0.7087, ε: 0.0000
2025-11-09 00:59:45.377727 Epoch [089/100], Step [0003/0003], Loss: 0.7002, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_2/UNet-90.pth
2025-11-09 00:59:46.154931 Epoch [090/100], Step [0003/0003], Loss: 0.7074, ε: 0.0000
2025-11-09 00:59:46.902905 Epoch [091/100], Step [0003/0003], Loss: 0.6849, ε: 0.0000
2025-11-09 00:59:47.650464 Epoch [092/100], Step [0003/0003], Loss: 0.7275, ε: 0.0000
2025-11-09 00:59:48.381438 Epoch [093/100], Step [0003/0003], Loss: 0.7067, ε: 0.0000
2025-11-09 00:59:49.137037 Epoch [094/100], Step [0003/0003], Loss: 0.6998, ε: 0.0000
2025-11-09 00:59:49.897308 Epoch [095/100], Step [0003/0003], Loss: 0.6876, ε: 0.0000
2025-11-09 00:59:50.648891 Epoch [096/100], Step [0003/0003], Loss: 0.6655, ε: 0.0000
2025-11-09 00:59:51.446369 Epoch [097/100], Step [0003/0003], Loss: 0.7011, ε: 0.0000
2025-11-09 00:59:52.205396 Epoch [098/100], Step [0003/0003], Loss: 0.6679, ε: 0.0000
2025-11-09 00:59:52.981145 Epoch [099/100], Step [0003/0003], Loss: 0.7126, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_2/UNet-100.pth
2025-11-09 00:59:53.947870 Epoch [100/100], Step [0003/0003], Loss: 0.6949, ε: 0.0000
Training completed at Sun Nov  9 00:59:55 CET 2025
