Model loading: UNet with GroupNorm
Converting BatchNorm to GroupNorm for fair comparison with DP models
Model already GroupNorm-compatible
Not loading weights from weights file
###################################################################### 
Start Training (UNet-GroupNorm)
Network: UNet
Batch Size: 24
DP: Disabled
Morphology: both
Architecture: GroupNorm (no DP)
Save Path: ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_3
Run: 3
Namespace(network='UNet', epoch=100, lr=0.0001, batchsize=24, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, init_features=32, n_classes=1, in_channels=3, backbone='Res2Net50', deep_supervision=False, train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=False, epsilon=8.0, max_grad_norm=1.2, delta=1e-05, clipping_strategy='base', enable_morphology=True, morph_operation='both', morph_kernel_size=3, device='cuda')
 ######################################################################
2025-11-09 00:45:13.091287 Epoch [001/100], Step [0003/0003], Loss: 1.5246, ε: 0.0000
2025-11-09 00:45:13.863896 Epoch [002/100], Step [0003/0003], Loss: 1.4536, ε: 0.0000
2025-11-09 00:45:14.719056 Epoch [003/100], Step [0003/0003], Loss: 1.4226, ε: 0.0000
2025-11-09 00:45:15.542517 Epoch [004/100], Step [0003/0003], Loss: 1.3590, ε: 0.0000
2025-11-09 00:45:16.349832 Epoch [005/100], Step [0003/0003], Loss: 1.2461, ε: 0.0000
2025-11-09 00:45:17.197735 Epoch [006/100], Step [0003/0003], Loss: 1.2707, ε: 0.0000
2025-11-09 00:45:18.017593 Epoch [007/100], Step [0003/0003], Loss: 1.2624, ε: 0.0000
2025-11-09 00:45:18.868100 Epoch [008/100], Step [0003/0003], Loss: 1.1738, ε: 0.0000
2025-11-09 00:45:19.721235 Epoch [009/100], Step [0003/0003], Loss: 1.2212, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_3/UNet-10.pth
2025-11-09 00:45:20.602969 Epoch [010/100], Step [0003/0003], Loss: 1.1095, ε: 0.0000
2025-11-09 00:45:21.421270 Epoch [011/100], Step [0003/0003], Loss: 1.1169, ε: 0.0000
2025-11-09 00:45:22.275467 Epoch [012/100], Step [0003/0003], Loss: 1.1332, ε: 0.0000
2025-11-09 00:45:23.115909 Epoch [013/100], Step [0003/0003], Loss: 1.0623, ε: 0.0000
2025-11-09 00:45:23.950910 Epoch [014/100], Step [0003/0003], Loss: 1.0895, ε: 0.0000
2025-11-09 00:45:24.795182 Epoch [015/100], Step [0003/0003], Loss: 1.0396, ε: 0.0000
2025-11-09 00:45:25.665616 Epoch [016/100], Step [0003/0003], Loss: 1.0305, ε: 0.0000
2025-11-09 00:45:26.485418 Epoch [017/100], Step [0003/0003], Loss: 0.9959, ε: 0.0000
2025-11-09 00:45:27.342395 Epoch [018/100], Step [0003/0003], Loss: 0.9856, ε: 0.0000
2025-11-09 00:45:28.202827 Epoch [019/100], Step [0003/0003], Loss: 1.0104, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_3/UNet-20.pth
2025-11-09 00:45:29.114893 Epoch [020/100], Step [0003/0003], Loss: 0.9572, ε: 0.0000
2025-11-09 00:45:29.939631 Epoch [021/100], Step [0003/0003], Loss: 0.9998, ε: 0.0000
2025-11-09 00:45:30.786160 Epoch [022/100], Step [0003/0003], Loss: 0.9169, ε: 0.0000
2025-11-09 00:45:31.605691 Epoch [023/100], Step [0003/0003], Loss: 0.9657, ε: 0.0000
2025-11-09 00:45:32.469339 Epoch [024/100], Step [0003/0003], Loss: 0.9303, ε: 0.0000
2025-11-09 00:45:33.304076 Epoch [025/100], Step [0003/0003], Loss: 0.9365, ε: 0.0000
2025-11-09 00:45:34.156257 Epoch [026/100], Step [0003/0003], Loss: 0.9199, ε: 0.0000
2025-11-09 00:45:34.934731 Epoch [027/100], Step [0003/0003], Loss: 0.9372, ε: 0.0000
2025-11-09 00:45:35.733097 Epoch [028/100], Step [0003/0003], Loss: 0.9347, ε: 0.0000
2025-11-09 00:45:36.588301 Epoch [029/100], Step [0003/0003], Loss: 0.8498, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_3/UNet-30.pth
2025-11-09 00:45:37.573874 Epoch [030/100], Step [0003/0003], Loss: 0.8940, ε: 0.0000
2025-11-09 00:45:38.426263 Epoch [031/100], Step [0003/0003], Loss: 0.9013, ε: 0.0000
2025-11-09 00:45:39.258187 Epoch [032/100], Step [0003/0003], Loss: 0.8861, ε: 0.0000
2025-11-09 00:45:40.075299 Epoch [033/100], Step [0003/0003], Loss: 0.9117, ε: 0.0000
2025-11-09 00:45:40.922822 Epoch [034/100], Step [0003/0003], Loss: 0.8747, ε: 0.0000
2025-11-09 00:45:41.782877 Epoch [035/100], Step [0003/0003], Loss: 0.8980, ε: 0.0000
2025-11-09 00:45:42.612161 Epoch [036/100], Step [0003/0003], Loss: 0.8826, ε: 0.0000
2025-11-09 00:45:43.439167 Epoch [037/100], Step [0003/0003], Loss: 0.9582, ε: 0.0000
2025-11-09 00:45:44.243336 Epoch [038/100], Step [0003/0003], Loss: 0.8404, ε: 0.0000
2025-11-09 00:45:45.057458 Epoch [039/100], Step [0003/0003], Loss: 0.8116, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_3/UNet-40.pth
2025-11-09 00:45:45.979705 Epoch [040/100], Step [0003/0003], Loss: 0.8344, ε: 0.0000
2025-11-09 00:45:46.838484 Epoch [041/100], Step [0003/0003], Loss: 0.8374, ε: 0.0000
2025-11-09 00:45:47.754260 Epoch [042/100], Step [0003/0003], Loss: 0.8869, ε: 0.0000
2025-11-09 00:45:48.630930 Epoch [043/100], Step [0003/0003], Loss: 0.8269, ε: 0.0000
2025-11-09 00:45:49.440742 Epoch [044/100], Step [0003/0003], Loss: 0.8189, ε: 0.0000
2025-11-09 00:45:50.282113 Epoch [045/100], Step [0003/0003], Loss: 0.7621, ε: 0.0000
2025-11-09 00:45:51.138274 Epoch [046/100], Step [0003/0003], Loss: 0.7560, ε: 0.0000
2025-11-09 00:45:52.007537 Epoch [047/100], Step [0003/0003], Loss: 0.7940, ε: 0.0000
2025-11-09 00:45:52.831707 Epoch [048/100], Step [0003/0003], Loss: 0.7776, ε: 0.0000
2025-11-09 00:45:53.697035 Epoch [049/100], Step [0003/0003], Loss: 0.7703, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_3/UNet-50.pth
2025-11-09 00:45:54.587403 Epoch [050/100], Step [0003/0003], Loss: 0.7516, ε: 0.0000
2025-11-09 00:45:55.389761 Epoch [051/100], Step [0003/0003], Loss: 0.7640, ε: 0.0000
2025-11-09 00:45:56.205358 Epoch [052/100], Step [0003/0003], Loss: 0.8094, ε: 0.0000
2025-11-09 00:45:57.041261 Epoch [053/100], Step [0003/0003], Loss: 0.7371, ε: 0.0000
2025-11-09 00:45:57.865086 Epoch [054/100], Step [0003/0003], Loss: 0.7709, ε: 0.0000
2025-11-09 00:45:58.691338 Epoch [055/100], Step [0003/0003], Loss: 0.7716, ε: 0.0000
2025-11-09 00:45:59.580524 Epoch [056/100], Step [0003/0003], Loss: 0.7885, ε: 0.0000
2025-11-09 00:46:00.417635 Epoch [057/100], Step [0003/0003], Loss: 0.7688, ε: 0.0000
2025-11-09 00:46:01.231386 Epoch [058/100], Step [0003/0003], Loss: 0.7451, ε: 0.0000
2025-11-09 00:46:02.048983 Epoch [059/100], Step [0003/0003], Loss: 0.8022, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_24/run_3/UNet-60.pth
2025-11-09 00:46:02.995667 Epoch [060/100], Step [0003/0003], Loss: 0.8352, ε: 0.0000
2025-11-09 00:46:03.786976 Epoch [061/100], Step [0003/0003], Loss: 0.8179, ε: 0.0000
