Backbone loading: Res2Net50
Converting BatchNorm to GroupNorm for fair comparison with DP models
Model architecture converted to GroupNorm
Not loading weights from weights file
###################################################################### 
Start Training (Inf_Net-GroupNorm)
Network: Inf_Net
Batch Size: 24
DP: Disabled
Morphology: Disabled
Architecture: GroupNorm (no DP)
Save Path: ./Snapshots/save_weights/Inf-Net_GroupNorm/batch_24/run_2
Run: 2
Namespace(network='Inf_Net', epoch=100, lr=0.0001, batchsize=24, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, init_features=32, n_classes=1, in_channels=3, backbone='Res2Net50', deep_supervision=False, train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=False, epsilon=8.0, max_grad_norm=1.2, delta=1e-05, clipping_strategy='base', enable_morphology=False, morph_operation='both', morph_kernel_size=3, device='cuda')
 ######################################################################
2025-11-09 00:35:31.831598 Epoch [001/100], Step [0003/0003], [lateral-edge: 0.7687, lateral-2: 1.3786, lateral-3: 1.3702, lateral-4: 1.4021, lateral-5: 1.4417, epsilon: 0.0000]
2025-11-09 00:35:33.441922 Epoch [002/100], Step [0003/0003], [lateral-edge: 0.7627, lateral-2: 1.0472, lateral-3: 1.1285, lateral-4: 1.2608, lateral-5: 1.2966, epsilon: 0.0000]
2025-11-09 00:35:35.079113 Epoch [003/100], Step [0003/0003], [lateral-edge: 0.7538, lateral-2: 1.0001, lateral-3: 1.0744, lateral-4: 1.1875, lateral-5: 1.1853, epsilon: 0.0000]
2025-11-09 00:35:36.759060 Epoch [004/100], Step [0003/0003], [lateral-edge: 0.7541, lateral-2: 0.9965, lateral-3: 1.0530, lateral-4: 1.1790, lateral-5: 1.1570, epsilon: 0.0000]
2025-11-09 00:35:38.424389 Epoch [005/100], Step [0003/0003], [lateral-edge: 0.7470, lateral-2: 0.8838, lateral-3: 0.9688, lateral-4: 1.1099, lateral-5: 1.0781, epsilon: 0.0000]
2025-11-09 00:35:40.070801 Epoch [006/100], Step [0003/0003], [lateral-edge: 0.7438, lateral-2: 0.9268, lateral-3: 1.0119, lateral-4: 1.1348, lateral-5: 1.1006, epsilon: 0.0000]
2025-11-09 00:35:41.713747 Epoch [007/100], Step [0003/0003], [lateral-edge: 0.7425, lateral-2: 0.8715, lateral-3: 0.9431, lateral-4: 1.0729, lateral-5: 1.0291, epsilon: 0.0000]
2025-11-09 00:35:43.368831 Epoch [008/100], Step [0003/0003], [lateral-edge: 0.7396, lateral-2: 0.8335, lateral-3: 0.8876, lateral-4: 1.0171, lateral-5: 0.9726, epsilon: 0.0000]
2025-11-09 00:35:45.027673 Epoch [009/100], Step [0003/0003], [lateral-edge: 0.7357, lateral-2: 0.8433, lateral-3: 0.9022, lateral-4: 1.0196, lateral-5: 0.9599, epsilon: 0.0000]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_GroupNorm/batch_24/run_2/Inf-Net-10.pth
2025-11-09 00:35:47.019248 Epoch [010/100], Step [0003/0003], [lateral-edge: 0.7338, lateral-2: 0.7517, lateral-3: 0.8491, lateral-4: 0.9864, lateral-5: 0.9157, epsilon: 0.0000]
2025-11-09 00:35:48.651124 Epoch [011/100], Step [0003/0003], [lateral-edge: 0.7310, lateral-2: 0.7727, lateral-3: 0.8480, lateral-4: 0.9758, lateral-5: 0.8976, epsilon: 0.0000]
2025-11-09 00:35:50.297334 Epoch [012/100], Step [0003/0003], [lateral-edge: 0.7284, lateral-2: 0.7726, lateral-3: 0.8353, lateral-4: 0.9519, lateral-5: 0.8725, epsilon: 0.0000]
2025-11-09 00:35:51.937563 Epoch [013/100], Step [0003/0003], [lateral-edge: 0.7278, lateral-2: 0.7699, lateral-3: 0.8565, lateral-4: 0.9767, lateral-5: 0.8876, epsilon: 0.0000]
2025-11-09 00:35:53.579769 Epoch [014/100], Step [0003/0003], [lateral-edge: 0.7259, lateral-2: 0.7384, lateral-3: 0.8358, lateral-4: 0.9658, lateral-5: 0.8832, epsilon: 0.0000]
2025-11-09 00:35:55.221464 Epoch [015/100], Step [0003/0003], [lateral-edge: 0.7234, lateral-2: 0.7062, lateral-3: 0.7870, lateral-4: 0.9113, lateral-5: 0.8066, epsilon: 0.0000]
2025-11-09 00:35:56.879846 Epoch [016/100], Step [0003/0003], [lateral-edge: 0.7222, lateral-2: 0.7444, lateral-3: 0.8248, lateral-4: 0.9663, lateral-5: 0.8516, epsilon: 0.0000]
2025-11-09 00:35:58.518330 Epoch [017/100], Step [0003/0003], [lateral-edge: 0.7197, lateral-2: 0.6790, lateral-3: 0.7894, lateral-4: 0.9319, lateral-5: 0.8165, epsilon: 0.0000]
2025-11-09 00:36:00.168297 Epoch [018/100], Step [0003/0003], [lateral-edge: 0.7160, lateral-2: 0.7367, lateral-3: 0.8338, lateral-4: 0.9691, lateral-5: 0.8507, epsilon: 0.0000]
2025-11-09 00:36:01.841348 Epoch [019/100], Step [0003/0003], [lateral-edge: 0.7160, lateral-2: 0.7152, lateral-3: 0.8038, lateral-4: 0.9304, lateral-5: 0.8073, epsilon: 0.0000]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_GroupNorm/batch_24/run_2/Inf-Net-20.pth
2025-11-09 00:36:03.670356 Epoch [020/100], Step [0003/0003], [lateral-edge: 0.7159, lateral-2: 0.6259, lateral-3: 0.7181, lateral-4: 0.8539, lateral-5: 0.7303, epsilon: 0.0000]
2025-11-09 00:36:05.322745 Epoch [021/100], Step [0003/0003], [lateral-edge: 0.7127, lateral-2: 0.6841, lateral-3: 0.7620, lateral-4: 0.8826, lateral-5: 0.7743, epsilon: 0.0000]
2025-11-09 00:36:06.964756 Epoch [022/100], Step [0003/0003], [lateral-edge: 0.7113, lateral-2: 0.6595, lateral-3: 0.7790, lateral-4: 0.9362, lateral-5: 0.7679, epsilon: 0.0000]
2025-11-09 00:36:08.621439 Epoch [023/100], Step [0003/0003], [lateral-edge: 0.7096, lateral-2: 0.6415, lateral-3: 0.7494, lateral-4: 0.8898, lateral-5: 0.7223, epsilon: 0.0000]
2025-11-09 00:36:10.272093 Epoch [024/100], Step [0003/0003], [lateral-edge: 0.7076, lateral-2: 0.5782, lateral-3: 0.6998, lateral-4: 0.8535, lateral-5: 0.6839, epsilon: 0.0000]
2025-11-09 00:36:11.918981 Epoch [025/100], Step [0003/0003], [lateral-edge: 0.7064, lateral-2: 0.5728, lateral-3: 0.6888, lateral-4: 0.8451, lateral-5: 0.6601, epsilon: 0.0000]
2025-11-09 00:36:13.558236 Epoch [026/100], Step [0003/0003], [lateral-edge: 0.7050, lateral-2: 0.5802, lateral-3: 0.6980, lateral-4: 0.8458, lateral-5: 0.6811, epsilon: 0.0000]
