Model loading: UNet with GroupNorm
Converting BatchNorm to GroupNorm for fair comparison with DP models
Model already GroupNorm-compatible
Not loading weights from weights file
###################################################################### 
Start Training (UNet-GroupNorm)
Network: UNet
Batch Size: 48
DP: Disabled
Morphology: both
Architecture: GroupNorm (no DP)
Save Path: ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_48/run_3
Run: 3
Namespace(network='UNet', epoch=100, lr=0.0001, batchsize=48, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, init_features=32, n_classes=1, in_channels=3, backbone='Res2Net50', deep_supervision=False, train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=False, epsilon=8.0, max_grad_norm=1.2, delta=1e-05, clipping_strategy='base', enable_morphology=True, morph_operation='both', morph_kernel_size=3, device='cuda')
 ######################################################################
2025-11-09 00:45:17.144872 Epoch [001/100], Step [0002/0002], Loss: 1.4692, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_48/run_3/UNet-50.pth
2025-11-09 00:46:05.592249 Epoch [050/100], Step [0002/0002], Loss: 0.9572, ε: 0.0000
2025-11-09 00:46:06.566533 Epoch [051/100], Step [0002/0002], Loss: 0.8598, ε: 0.0000
2025-11-09 00:46:07.534835 Epoch [052/100], Step [0002/0002], Loss: 0.8964, ε: 0.0000
2025-11-09 00:46:08.544370 Epoch [053/100], Step [0002/0002], Loss: 0.8730, ε: 0.0000
2025-11-09 00:46:09.504931 Epoch [054/100], Step [0002/0002], Loss: 0.9174, ε: 0.0000
2025-11-09 00:46:10.497936 Epoch [055/100], Step [0002/0002], Loss: 0.8869, ε: 0.0000
2025-11-09 00:46:11.464619 Epoch [056/100], Step [0002/0002], Loss: 0.9316, ε: 0.0000
2025-11-09 00:46:12.471682 Epoch [057/100], Step [0002/0002], Loss: 0.8753, ε: 0.0000
2025-11-09 00:46:13.435695 Epoch [058/100], Step [0002/0002], Loss: 0.9249, ε: 0.0000
2025-11-09 00:46:14.413268 Epoch [059/100], Step [0002/0002], Loss: 0.9003, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_48/run_3/UNet-60.pth
2025-11-09 00:46:15.434950 Epoch [060/100], Step [0002/0002], Loss: 0.8552, ε: 0.0000
2025-11-09 00:46:16.445371 Epoch [061/100], Step [0002/0002], Loss: 0.8918, ε: 0.0000
2025-11-09 00:46:17.454263 Epoch [062/100], Step [0002/0002], Loss: 0.9221, ε: 0.0000
2025-11-09 00:46:18.439153 Epoch [063/100], Step [0002/0002], Loss: 0.8632, ε: 0.0000
2025-11-09 00:46:19.420035 Epoch [064/100], Step [0002/0002], Loss: 0.8449, ε: 0.0000
2025-11-09 00:46:20.420890 Epoch [065/100], Step [0002/0002], Loss: 0.8158, ε: 0.0000
2025-11-09 00:46:21.419407 Epoch [066/100], Step [0002/0002], Loss: 0.8576, ε: 0.0000
2025-11-09 00:46:22.418778 Epoch [067/100], Step [0002/0002], Loss: 0.8411, ε: 0.0000
2025-11-09 00:46:23.443523 Epoch [068/100], Step [0002/0002], Loss: 0.8645, ε: 0.0000
2025-11-09 00:46:24.408214 Epoch [069/100], Step [0002/0002], Loss: 0.9125, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_48/run_3/UNet-70.pth
2025-11-09 00:46:25.473027 Epoch [070/100], Step [0002/0002], Loss: 0.8797, ε: 0.0000
2025-11-09 00:46:26.475404 Epoch [071/100], Step [0002/0002], Loss: 0.9393, ε: 0.0000
2025-11-09 00:46:27.474249 Epoch [072/100], Step [0002/0002], Loss: 0.8519, ε: 0.0000
2025-11-09 00:46:28.447175 Epoch [073/100], Step [0002/0002], Loss: 0.9273, ε: 0.0000
2025-11-09 00:46:29.594910 Epoch [074/100], Step [0002/0002], Loss: 0.9218, ε: 0.0000
2025-11-09 00:46:30.610471 Epoch [075/100], Step [0002/0002], Loss: 0.7964, ε: 0.0000
2025-11-09 00:46:31.587910 Epoch [076/100], Step [0002/0002], Loss: 0.8267, ε: 0.0000
2025-11-09 00:46:32.586646 Epoch [077/100], Step [0002/0002], Loss: 0.8601, ε: 0.0000
2025-11-09 00:46:33.557255 Epoch [078/100], Step [0002/0002], Loss: 0.8822, ε: 0.0000
2025-11-09 00:46:34.551706 Epoch [079/100], Step [0002/0002], Loss: 0.9684, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_48/run_3/UNet-80.pth
2025-11-09 00:46:35.554844 Epoch [080/100], Step [0002/0002], Loss: 0.8306, ε: 0.0000
2025-11-09 00:46:36.565698 Epoch [081/100], Step [0002/0002], Loss: 0.8544, ε: 0.0000
2025-11-09 00:46:37.539200 Epoch [082/100], Step [0002/0002], Loss: 0.8523, ε: 0.0000
2025-11-09 00:46:38.511411 Epoch [083/100], Step [0002/0002], Loss: 0.8922, ε: 0.0000
2025-11-09 00:46:39.522913 Epoch [084/100], Step [0002/0002], Loss: 0.8635, ε: 0.0000
2025-11-09 00:46:40.533012 Epoch [085/100], Step [0002/0002], Loss: 0.8744, ε: 0.0000
2025-11-09 00:46:41.537578 Epoch [086/100], Step [0002/0002], Loss: 0.8831, ε: 0.0000
2025-11-09 00:46:42.511501 Epoch [087/100], Step [0002/0002], Loss: 0.9302, ε: 0.0000
2025-11-09 00:46:43.535478 Epoch [088/100], Step [0002/0002], Loss: 0.8716, ε: 0.0000
2025-11-09 00:46:44.495469 Epoch [089/100], Step [0002/0002], Loss: 0.8553, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_48/run_3/UNet-90.pth
2025-11-09 00:46:45.542317 Epoch [090/100], Step [0002/0002], Loss: 0.8839, ε: 0.0000
2025-11-09 00:46:46.495912 Epoch [091/100], Step [0002/0002], Loss: 0.8840, ε: 0.0000
2025-11-09 00:46:47.485884 Epoch [092/100], Step [0002/0002], Loss: 0.8894, ε: 0.0000
2025-11-09 00:46:48.449520 Epoch [093/100], Step [0002/0002], Loss: 0.8403, ε: 0.0000
2025-11-09 00:46:49.398093 Epoch [094/100], Step [0002/0002], Loss: 0.8457, ε: 0.0000
2025-11-09 00:46:50.406887 Epoch [095/100], Step [0002/0002], Loss: 0.8928, ε: 0.0000
2025-11-09 00:46:51.441950 Epoch [096/100], Step [0002/0002], Loss: 0.8826, ε: 0.0000
2025-11-09 00:46:52.430078 Epoch [097/100], Step [0002/0002], Loss: 0.9459, ε: 0.0000
2025-11-09 00:46:53.427414 Epoch [098/100], Step [0002/0002], Loss: 0.8994, ε: 0.0000
2025-11-09 00:46:54.436548 Epoch [099/100], Step [0002/0002], Loss: 0.8748, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_Morph_GroupNorm/both/batch_48/run_3/UNet-100.pth
2025-11-09 00:46:55.446198 Epoch [100/100], Step [0002/0002], Loss: 0.8650, ε: 0.0000
Training completed at Sun Nov  9 00:46:56 CET 2025
