Model loading: UNet with GroupNorm
Converting BatchNorm to GroupNorm for fair comparison with DP models
Model already GroupNorm-compatible
Not loading weights from weights file
###################################################################### 
Start Training (UNet-GroupNorm)
Network: UNet
Batch Size: 24
DP: Disabled
Morphology: Disabled
Architecture: GroupNorm (no DP)
Save Path: ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_3
Run: 3
Namespace(network='UNet', epoch=100, lr=0.0001, batchsize=24, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, init_features=32, n_classes=1, in_channels=3, backbone='Res2Net50', deep_supervision=False, train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=False, epsilon=8.0, max_grad_norm=1.2, delta=1e-05, clipping_strategy='base', enable_morphology=False, morph_operation='both', morph_kernel_size=3, device='cuda')
 ######################################################################
2025-11-09 00:45:12.384920 Epoch [001/100], Step [0003/0003], Loss: 1.7555, ε: 0.0000
2025-11-09 00:45:13.103543 Epoch [002/100], Step [0003/0003], Loss: 1.6284, ε: 0.0000
2025-11-09 00:45:13.865767 Epoch [003/100], Step [0003/0003], Loss: 1.5931, ε: 0.0000
2025-11-09 00:45:14.624640 Epoch [004/100], Step [0003/0003], Loss: 1.5639, ε: 0.0000
2025-11-09 00:45:15.418816 Epoch [005/100], Step [0003/0003], Loss: 1.5903, ε: 0.0000
2025-11-09 00:45:16.242043 Epoch [006/100], Step [0003/0003], Loss: 1.5256, ε: 0.0000
2025-11-09 00:45:17.017365 Epoch [007/100], Step [0003/0003], Loss: 1.5252, ε: 0.0000
2025-11-09 00:45:17.780736 Epoch [008/100], Step [0003/0003], Loss: 1.4416, ε: 0.0000
2025-11-09 00:45:18.560435 Epoch [009/100], Step [0003/0003], Loss: 1.3891, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_3/UNet-10.pth
2025-11-09 00:45:19.332588 Epoch [010/100], Step [0003/0003], Loss: 1.4579, ε: 0.0000
2025-11-09 00:45:20.111315 Epoch [011/100], Step [0003/0003], Loss: 1.4275, ε: 0.0000
2025-11-09 00:45:20.884746 Epoch [012/100], Step [0003/0003], Loss: 1.4085, ε: 0.0000
2025-11-09 00:45:21.669099 Epoch [013/100], Step [0003/0003], Loss: 1.3815, ε: 0.0000
2025-11-09 00:45:22.449302 Epoch [014/100], Step [0003/0003], Loss: 1.3598, ε: 0.0000
2025-11-09 00:45:23.219503 Epoch [015/100], Step [0003/0003], Loss: 1.3816, ε: 0.0000
2025-11-09 00:45:24.043161 Epoch [016/100], Step [0003/0003], Loss: 1.3820, ε: 0.0000
2025-11-09 00:45:24.825589 Epoch [017/100], Step [0003/0003], Loss: 1.3696, ε: 0.0000
2025-11-09 00:45:25.575967 Epoch [018/100], Step [0003/0003], Loss: 1.3294, ε: 0.0000
2025-11-09 00:45:26.334822 Epoch [019/100], Step [0003/0003], Loss: 1.3315, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_3/UNet-20.pth
2025-11-09 00:45:27.207260 Epoch [020/100], Step [0003/0003], Loss: 1.3465, ε: 0.0000
2025-11-09 00:45:27.951977 Epoch [021/100], Step [0003/0003], Loss: 1.3527, ε: 0.0000
2025-11-09 00:45:28.743819 Epoch [022/100], Step [0003/0003], Loss: 1.3402, ε: 0.0000
2025-11-09 00:45:29.507281 Epoch [023/100], Step [0003/0003], Loss: 1.3408, ε: 0.0000
2025-11-09 00:45:30.231650 Epoch [024/100], Step [0003/0003], Loss: 1.3303, ε: 0.0000
2025-11-09 00:45:31.010261 Epoch [025/100], Step [0003/0003], Loss: 1.3066, ε: 0.0000
2025-11-09 00:45:31.753873 Epoch [026/100], Step [0003/0003], Loss: 1.3615, ε: 0.0000
2025-11-09 00:45:32.529035 Epoch [027/100], Step [0003/0003], Loss: 1.2954, ε: 0.0000
2025-11-09 00:45:33.275897 Epoch [028/100], Step [0003/0003], Loss: 1.3282, ε: 0.0000
2025-11-09 00:45:34.022382 Epoch [029/100], Step [0003/0003], Loss: 1.3110, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_3/UNet-30.pth
2025-11-09 00:45:34.886978 Epoch [030/100], Step [0003/0003], Loss: 1.2822, ε: 0.0000
2025-11-09 00:45:35.676231 Epoch [031/100], Step [0003/0003], Loss: 1.2426, ε: 0.0000
2025-11-09 00:45:36.468860 Epoch [032/100], Step [0003/0003], Loss: 1.2654, ε: 0.0000
2025-11-09 00:45:37.256462 Epoch [033/100], Step [0003/0003], Loss: 1.2303, ε: 0.0000
2025-11-09 00:45:37.992025 Epoch [034/100], Step [0003/0003], Loss: 1.3521, ε: 0.0000
2025-11-09 00:45:38.770314 Epoch [035/100], Step [0003/0003], Loss: 1.2702, ε: 0.0000
2025-11-09 00:45:39.532996 Epoch [036/100], Step [0003/0003], Loss: 1.2656, ε: 0.0000
2025-11-09 00:45:40.292085 Epoch [037/100], Step [0003/0003], Loss: 1.2760, ε: 0.0000
2025-11-09 00:45:41.036317 Epoch [038/100], Step [0003/0003], Loss: 1.3219, ε: 0.0000
2025-11-09 00:45:41.826169 Epoch [039/100], Step [0003/0003], Loss: 1.2797, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_3/UNet-40.pth
2025-11-09 00:45:42.614206 Epoch [040/100], Step [0003/0003], Loss: 1.2545, ε: 0.0000
2025-11-09 00:45:43.356370 Epoch [041/100], Step [0003/0003], Loss: 1.2074, ε: 0.0000
2025-11-09 00:45:44.131968 Epoch [042/100], Step [0003/0003], Loss: 1.2357, ε: 0.0000
2025-11-09 00:45:44.911859 Epoch [043/100], Step [0003/0003], Loss: 1.2496, ε: 0.0000
2025-11-09 00:45:45.673509 Epoch [044/100], Step [0003/0003], Loss: 1.2471, ε: 0.0000
2025-11-09 00:45:46.462093 Epoch [045/100], Step [0003/0003], Loss: 1.2405, ε: 0.0000
2025-11-09 00:45:47.217420 Epoch [046/100], Step [0003/0003], Loss: 1.2515, ε: 0.0000
2025-11-09 00:45:47.993637 Epoch [047/100], Step [0003/0003], Loss: 1.2495, ε: 0.0000
2025-11-09 00:45:48.754735 Epoch [048/100], Step [0003/0003], Loss: 1.3103, ε: 0.0000
2025-11-09 00:45:49.510699 Epoch [049/100], Step [0003/0003], Loss: 1.1879, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_3/UNet-50.pth
2025-11-09 00:45:50.340294 Epoch [050/100], Step [0003/0003], Loss: 1.2285, ε: 0.0000
2025-11-09 00:45:51.077107 Epoch [051/100], Step [0003/0003], Loss: 1.2836, ε: 0.0000
2025-11-09 00:45:51.859444 Epoch [052/100], Step [0003/0003], Loss: 1.2482, ε: 0.0000
2025-11-09 00:45:52.658592 Epoch [053/100], Step [0003/0003], Loss: 1.2111, ε: 0.0000
2025-11-09 00:45:53.429740 Epoch [054/100], Step [0003/0003], Loss: 1.2836, ε: 0.0000
2025-11-09 00:45:54.205533 Epoch [055/100], Step [0003/0003], Loss: 1.2606, ε: 0.0000
2025-11-09 00:45:54.958061 Epoch [056/100], Step [0003/0003], Loss: 1.2121, ε: 0.0000
2025-11-09 00:45:55.740691 Epoch [057/100], Step [0003/0003], Loss: 1.2853, ε: 0.0000
2025-11-09 00:45:56.499872 Epoch [058/100], Step [0003/0003], Loss: 1.2336, ε: 0.0000
2025-11-09 00:45:57.269118 Epoch [059/100], Step [0003/0003], Loss: 1.2707, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_3/UNet-60.pth
2025-11-09 00:45:58.097705 Epoch [060/100], Step [0003/0003], Loss: 1.2814, ε: 0.0000
2025-11-09 00:45:58.852476 Epoch [061/100], Step [0003/0003], Loss: 1.2582, ε: 0.0000
2025-11-09 00:45:59.615319 Epoch [062/100], Step [0003/0003], Loss: 1.2274, ε: 0.0000
2025-11-09 00:46:00.375493 Epoch [063/100], Step [0003/0003], Loss: 1.2179, ε: 0.0000
2025-11-09 00:46:01.116682 Epoch [064/100], Step [0003/0003], Loss: 1.2080, ε: 0.0000
2025-11-09 00:46:01.866514 Epoch [065/100], Step [0003/0003], Loss: 1.2896, ε: 0.0000
2025-11-09 00:46:02.680761 Epoch [066/100], Step [0003/0003], Loss: 1.2445, ε: 0.0000
2025-11-09 00:46:03.452995 Epoch [067/100], Step [0003/0003], Loss: 1.2673, ε: 0.0000
2025-11-09 00:46:04.218231 Epoch [068/100], Step [0003/0003], Loss: 1.2562, ε: 0.0000
2025-11-09 00:46:04.968258 Epoch [069/100], Step [0003/0003], Loss: 1.2420, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_3/UNet-70.pth
2025-11-09 00:46:05.771036 Epoch [070/100], Step [0003/0003], Loss: 1.2395, ε: 0.0000
2025-11-09 00:46:06.537639 Epoch [071/100], Step [0003/0003], Loss: 1.2132, ε: 0.0000
2025-11-09 00:46:07.271665 Epoch [072/100], Step [0003/0003], Loss: 1.1799, ε: 0.0000
2025-11-09 00:46:08.034117 Epoch [073/100], Step [0003/0003], Loss: 1.2400, ε: 0.0000
2025-11-09 00:46:08.835387 Epoch [074/100], Step [0003/0003], Loss: 1.2165, ε: 0.0000
2025-11-09 00:46:09.624729 Epoch [075/100], Step [0003/0003], Loss: 1.2037, ε: 0.0000
2025-11-09 00:46:10.528327 Epoch [076/100], Step [0003/0003], Loss: 1.2810, ε: 0.0000
2025-11-09 00:46:11.300873 Epoch [077/100], Step [0003/0003], Loss: 1.2296, ε: 0.0000
2025-11-09 00:46:12.090029 Epoch [078/100], Step [0003/0003], Loss: 1.2490, ε: 0.0000
2025-11-09 00:46:12.855684 Epoch [079/100], Step [0003/0003], Loss: 1.2148, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_3/UNet-80.pth
2025-11-09 00:46:13.680243 Epoch [080/100], Step [0003/0003], Loss: 1.2222, ε: 0.0000
2025-11-09 00:46:14.442027 Epoch [081/100], Step [0003/0003], Loss: 1.2401, ε: 0.0000
2025-11-09 00:46:15.189828 Epoch [082/100], Step [0003/0003], Loss: 1.1937, ε: 0.0000
2025-11-09 00:46:15.945728 Epoch [083/100], Step [0003/0003], Loss: 1.2573, ε: 0.0000
2025-11-09 00:46:16.735215 Epoch [084/100], Step [0003/0003], Loss: 1.2587, ε: 0.0000
2025-11-09 00:46:17.490462 Epoch [085/100], Step [0003/0003], Loss: 1.2732, ε: 0.0000
2025-11-09 00:46:18.304427 Epoch [086/100], Step [0003/0003], Loss: 1.2191, ε: 0.0000
2025-11-09 00:46:19.070558 Epoch [087/100], Step [0003/0003], Loss: 1.2802, ε: 0.0000
2025-11-09 00:46:19.861893 Epoch [088/100], Step [0003/0003], Loss: 1.2522, ε: 0.0000
2025-11-09 00:46:20.620143 Epoch [089/100], Step [0003/0003], Loss: 1.2330, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_3/UNet-90.pth
2025-11-09 00:46:21.464647 Epoch [090/100], Step [0003/0003], Loss: 1.2128, ε: 0.0000
2025-11-09 00:46:22.243797 Epoch [091/100], Step [0003/0003], Loss: 1.2832, ε: 0.0000
2025-11-09 00:46:23.013345 Epoch [092/100], Step [0003/0003], Loss: 1.2753, ε: 0.0000
2025-11-09 00:46:23.762368 Epoch [093/100], Step [0003/0003], Loss: 1.3001, ε: 0.0000
2025-11-09 00:46:24.507816 Epoch [094/100], Step [0003/0003], Loss: 1.2432, ε: 0.0000
2025-11-09 00:46:25.318624 Epoch [095/100], Step [0003/0003], Loss: 1.2292, ε: 0.0000
2025-11-09 00:46:26.090391 Epoch [096/100], Step [0003/0003], Loss: 1.2109, ε: 0.0000
2025-11-09 00:46:26.837016 Epoch [097/100], Step [0003/0003], Loss: 1.1735, ε: 0.0000
2025-11-09 00:46:27.602840 Epoch [098/100], Step [0003/0003], Loss: 1.2606, ε: 0.0000
2025-11-09 00:46:28.358153 Epoch [099/100], Step [0003/0003], Loss: 1.2837, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_24/run_3/UNet-100.pth
2025-11-09 00:46:29.223503 Epoch [100/100], Step [0003/0003], Loss: 1.2871, ε: 0.0000
Training completed at Sun Nov  9 00:46:30 CET 2025
