Model_Name,Dataset,DPSGD,Clipping_Strategy,Epsilon,Morphology,Operation,Kernel_Size,Learning_Rate,Batch_Size,Run_Number,Iterations,Training_Loss,Training_Time_Seconds,Max_Grad_Norm,Noise_Multiplier,Stage
Inf-Net_Morph_GroupNorm,LungInfection,False,none,0,True,close,9,0.0001,24,1,70,3.0909414291381836,135.71676921844482,,,training
Inf-Net_Morph_GroupNorm,LungInfection,False,none,0,True,close,9,0.0001,24,2,70,3.1085257530212402,138.9600145816803,,,training
