Model_Name,Dataset,DPSGD,Clipping_Strategy,Epsilon,Morphology,Operation,Kernel_Size,Learning_Rate,Batch_Size,Run_Number,Iterations,Training_Loss,Training_Time_Seconds,Max_Grad_Norm,Noise_Multiplier,Stage
UNet_DP_Morph,LungInfection,True,base,200.0,True,both,7,0.0001,48,1,70,1.1432926654815674,153.6043257713318,1.5,,training
UNet_DP_Morph,LungInfection,True,base,200.0,True,both,7,0.0001,48,1,70,1.1323153972625732,153.41461849212646,2.0,,training
UNet_DP_Morph,LungInfection,True,base,200.0,True,both,7,0.0001,48,2,70,1.137392520904541,157.4006645679474,1.5,,training
UNet_DP_Morph,LungInfection,True,base,200.0,True,both,7,0.0001,48,2,70,1.229520320892334,156.5389130115509,2.0,,training
