Backbone loading: Res2Net50
Converting BatchNorm to GroupNorm for fair comparison with DP models
Model architecture converted to GroupNorm
Not loading weights from weights file
###################################################################### 
Start Training (Inf_Net-GroupNorm)
Network: Inf_Net
Batch Size: 64
DP: Disabled
Morphology: Disabled
Architecture: GroupNorm (no DP)
Save Path: ./Snapshots/save_weights/Inf-Net_GroupNorm/batch_64/run_2
Run: 2
Namespace(network='Inf_Net', epoch=100, lr=0.0001, batchsize=64, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, init_features=32, n_classes=1, in_channels=3, backbone='Res2Net50', deep_supervision=False, train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=False, epsilon=8.0, max_grad_norm=1.2, delta=1e-05, clipping_strategy='base', enable_morphology=False, morph_operation='both', morph_kernel_size=3, device='cuda')
 ######################################################################
2025-11-09 00:33:18.650319 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7809, lateral-2: 1.4766, lateral-3: 1.5727, lateral-4: 1.6854, lateral-5: 1.5189, epsilon: 0.0000]
2025-11-09 00:33:20.286015 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7696, lateral-2: 1.2306, lateral-3: 1.3190, lateral-4: 1.3459, lateral-5: 1.4177, epsilon: 0.0000]
2025-11-09 00:33:21.863677 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7639, lateral-2: 1.1160, lateral-3: 1.1744, lateral-4: 1.2590, lateral-5: 1.3311, epsilon: 0.0000]
2025-11-09 00:33:23.405502 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7588, lateral-2: 1.0431, lateral-3: 1.1049, lateral-4: 1.1955, lateral-5: 1.2284, epsilon: 0.0000]
2025-11-09 00:33:24.952500 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7546, lateral-2: 1.0008, lateral-3: 1.0615, lateral-4: 1.1571, lateral-5: 1.1565, epsilon: 0.0000]
2025-11-09 00:33:26.533651 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7510, lateral-2: 0.9449, lateral-3: 1.0181, lateral-4: 1.1118, lateral-5: 1.1024, epsilon: 0.0000]
2025-11-09 00:33:28.097514 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7487, lateral-2: 0.9097, lateral-3: 0.9862, lateral-4: 1.0903, lateral-5: 1.0566, epsilon: 0.0000]
2025-11-09 00:33:29.665547 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7461, lateral-2: 0.8845, lateral-3: 0.9502, lateral-4: 1.0559, lateral-5: 1.0192, epsilon: 0.0000]
2025-11-09 00:33:31.254012 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7440, lateral-2: 0.8521, lateral-3: 0.9168, lateral-4: 1.0216, lateral-5: 0.9687, epsilon: 0.0000]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_GroupNorm/batch_64/run_2/Inf-Net-10.pth
2025-11-09 00:33:33.120897 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7423, lateral-2: 0.8546, lateral-3: 0.9319, lateral-4: 1.0639, lateral-5: 1.0373, epsilon: 0.0000]
