Backbone loading: Res2Net50
Converting BatchNorm to GroupNorm for fair comparison with DP models
Model architecture converted to GroupNorm
Not loading weights from weights file
###################################################################### 
Start Training (Inf_Net-GroupNorm)
Network: Inf_Net
Batch Size: 24
DP: Disabled
Morphology: both
Architecture: GroupNorm (no DP)
Save Path: ./Snapshots/save_weights/Inf-Net_Morph_GroupNorm/both/batch_24/run_2
Run: 2
Namespace(network='Inf_Net', epoch=100, lr=0.0001, batchsize=24, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, init_features=32, n_classes=1, in_channels=3, backbone='Res2Net50', deep_supervision=False, train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=False, epsilon=8.0, max_grad_norm=1.2, delta=1e-05, clipping_strategy='base', enable_morphology=True, morph_operation='both', morph_kernel_size=3, device='cuda')
 ######################################################################
2025-11-09 00:33:19.918073 Epoch [001/100], Step [0003/0003], [lateral-edge: 0.7711, lateral-2: 1.2848, lateral-3: 1.3442, lateral-4: 1.3904, lateral-5: 1.3907, epsilon: 0.0000]
2025-11-09 00:33:21.709072 Epoch [002/100], Step [0003/0003], [lateral-edge: 0.7639, lateral-2: 1.0889, lateral-3: 1.1331, lateral-4: 1.2018, lateral-5: 1.2178, epsilon: 0.0000]
2025-11-09 00:33:23.556235 Epoch [003/100], Step [0003/0003], [lateral-edge: 0.7563, lateral-2: 0.9685, lateral-3: 1.0226, lateral-4: 1.1025, lateral-5: 1.0908, epsilon: 0.0000]
2025-11-09 00:33:25.394967 Epoch [004/100], Step [0003/0003], [lateral-edge: 0.7514, lateral-2: 1.0324, lateral-3: 1.0566, lateral-4: 1.1465, lateral-5: 1.0906, epsilon: 0.0000]
2025-11-09 00:33:27.237363 Epoch [005/100], Step [0003/0003], [lateral-edge: 0.7437, lateral-2: 0.9809, lateral-3: 1.0699, lateral-4: 1.1824, lateral-5: 1.1496, epsilon: 0.0000]
2025-11-09 00:33:29.055096 Epoch [006/100], Step [0003/0003], [lateral-edge: 0.7430, lateral-2: 0.8784, lateral-3: 0.9461, lateral-4: 1.0739, lateral-5: 1.0282, epsilon: 0.0000]
2025-11-09 00:33:30.882565 Epoch [007/100], Step [0003/0003], [lateral-edge: 0.7387, lateral-2: 0.8978, lateral-3: 0.9744, lateral-4: 1.0968, lateral-5: 1.0220, epsilon: 0.0000]
2025-11-09 00:33:32.694667 Epoch [008/100], Step [0003/0003], [lateral-edge: 0.7340, lateral-2: 0.8726, lateral-3: 0.9438, lateral-4: 1.0829, lateral-5: 1.0143, epsilon: 0.0000]
2025-11-09 00:33:34.510206 Epoch [009/100], Step [0003/0003], [lateral-edge: 0.7329, lateral-2: 0.8254, lateral-3: 0.9207, lateral-4: 1.0525, lateral-5: 0.9599, epsilon: 0.0000]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph_GroupNorm/both/batch_24/run_2/Inf-Net-10.pth
2025-11-09 00:33:36.587293 Epoch [010/100], Step [0003/0003], [lateral-edge: 0.7312, lateral-2: 0.8445, lateral-3: 0.9215, lateral-4: 1.0400, lateral-5: 0.9702, epsilon: 0.0000]
2025-11-09 00:33:38.428088 Epoch [011/100], Step [0003/0003], [lateral-edge: 0.7287, lateral-2: 0.7559, lateral-3: 0.8533, lateral-4: 0.9914, lateral-5: 0.8783, epsilon: 0.0000]
2025-11-09 00:33:40.278234 Epoch [012/100], Step [0003/0003], [lateral-edge: 0.7272, lateral-2: 0.7104, lateral-3: 0.7994, lateral-4: 0.9368, lateral-5: 0.8329, epsilon: 0.0000]
2025-11-09 00:33:42.125990 Epoch [013/100], Step [0003/0003], [lateral-edge: 0.7275, lateral-2: 0.7322, lateral-3: 0.7989, lateral-4: 0.9376, lateral-5: 0.8202, epsilon: 0.0000]
2025-11-09 00:33:43.970193 Epoch [014/100], Step [0003/0003], [lateral-edge: 0.7245, lateral-2: 0.7081, lateral-3: 0.7938, lateral-4: 0.9233, lateral-5: 0.8037, epsilon: 0.0000]
2025-11-09 00:33:45.819576 Epoch [015/100], Step [0003/0003], [lateral-edge: 0.7207, lateral-2: 0.7739, lateral-3: 0.8761, lateral-4: 1.0133, lateral-5: 0.8940, epsilon: 0.0000]
2025-11-09 00:33:47.634414 Epoch [016/100], Step [0003/0003], [lateral-edge: 0.7226, lateral-2: 0.6785, lateral-3: 0.7715, lateral-4: 0.9084, lateral-5: 0.7729, epsilon: 0.0000]
2025-11-09 00:33:49.492087 Epoch [017/100], Step [0003/0003], [lateral-edge: 0.7211, lateral-2: 0.6754, lateral-3: 0.7653, lateral-4: 0.8999, lateral-5: 0.7497, epsilon: 0.0000]
2025-11-09 00:33:51.302940 Epoch [018/100], Step [0003/0003], [lateral-edge: 0.7211, lateral-2: 0.6495, lateral-3: 0.7435, lateral-4: 0.8779, lateral-5: 0.7351, epsilon: 0.0000]
2025-11-09 00:33:53.161488 Epoch [019/100], Step [0003/0003], [lateral-edge: 0.7204, lateral-2: 0.6370, lateral-3: 0.7214, lateral-4: 0.8516, lateral-5: 0.7090, epsilon: 0.0000]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph_GroupNorm/both/batch_24/run_2/Inf-Net-20.pth
2025-11-09 00:33:55.161967 Epoch [020/100], Step [0003/0003], [lateral-edge: 0.7200, lateral-2: 0.6345, lateral-3: 0.7447, lateral-4: 0.8957, lateral-5: 0.7304, epsilon: 0.0000]
2025-11-09 00:33:57.026075 Epoch [021/100], Step [0003/0003], [lateral-edge: 0.7179, lateral-2: 0.6552, lateral-3: 0.7555, lateral-4: 0.9021, lateral-5: 0.7327, epsilon: 0.0000]
2025-11-09 00:33:58.875647 Epoch [022/100], Step [0003/0003], [lateral-edge: 0.7189, lateral-2: 0.6062, lateral-3: 0.7235, lateral-4: 0.8738, lateral-5: 0.6991, epsilon: 0.0000]
2025-11-09 00:34:00.713372 Epoch [023/100], Step [0003/0003], [lateral-edge: 0.7173, lateral-2: 0.6103, lateral-3: 0.7266, lateral-4: 0.8904, lateral-5: 0.6858, epsilon: 0.0000]
2025-11-09 00:34:02.571864 Epoch [024/100], Step [0003/0003], [lateral-edge: 0.7150, lateral-2: 0.6477, lateral-3: 0.7716, lateral-4: 0.9211, lateral-5: 0.7442, epsilon: 0.0000]
2025-11-09 00:34:04.393948 Epoch [025/100], Step [0003/0003], [lateral-edge: 0.7155, lateral-2: 0.5842, lateral-3: 0.6899, lateral-4: 0.8506, lateral-5: 0.6770, epsilon: 0.0000]
