Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 32
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_32/run_3/noise_multiplier_0.3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=32, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=True, noise_multiplier=0.3, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 13:57:56.902726 Epoch [001/100], Step [0002/0002], [lateral-edge: 0.7717, lateral-2: 1.6522, lateral-3: 1.5652, lateral-4: 1.4946, lateral-5: 1.4979, epsilon: 54.8910]
2025-10-24 13:58:01.509931 Epoch [002/100], Step [0002/0002], [lateral-edge: 0.7703, lateral-2: 1.5542, lateral-3: 1.5003, lateral-4: 1.4601, lateral-5: 1.4928, epsilon: 84.8094]
2025-10-24 13:58:06.150075 Epoch [003/100], Step [0002/0002], [lateral-edge: 0.7692, lateral-2: 1.4822, lateral-3: 1.4567, lateral-4: 1.4326, lateral-5: 1.4788, epsilon: 110.4391]
2025-10-24 13:58:11.207044 Epoch [004/100], Step [0002/0002], [lateral-edge: 0.7650, lateral-2: 1.4289, lateral-3: 1.4133, lateral-4: 1.4065, lateral-5: 1.4574, epsilon: 133.9877]
2025-10-24 13:58:16.115199 Epoch [005/100], Step [0002/0002], [lateral-edge: 0.7651, lateral-2: 1.4182, lateral-3: 1.4208, lateral-4: 1.4249, lateral-5: 1.4663, epsilon: 156.2438]
2025-10-24 13:58:21.117973 Epoch [006/100], Step [0002/0002], [lateral-edge: 0.7623, lateral-2: 1.3856, lateral-3: 1.3934, lateral-4: 1.4076, lateral-5: 1.4529, epsilon: 177.5980]
2025-10-24 13:58:26.166808 Epoch [007/100], Step [0002/0002], [lateral-edge: 0.7608, lateral-2: 1.3782, lateral-3: 1.3878, lateral-4: 1.4079, lateral-5: 1.4503, epsilon: 198.2751]
2025-10-24 13:58:31.805396 Epoch [008/100], Step [0002/0002], [lateral-edge: 0.7587, lateral-2: 1.3254, lateral-3: 1.3374, lateral-4: 1.3664, lateral-5: 1.4247, epsilon: 218.4212]
2025-10-24 13:58:36.720286 Epoch [009/100], Step [0002/0002], [lateral-edge: 0.7574, lateral-2: 1.2989, lateral-3: 1.3192, lateral-4: 1.3568, lateral-5: 1.4192, epsilon: 238.1356]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_32/run_3/noise_multiplier_0.3/Inf-Net-10.pth
2025-10-24 13:58:42.116702 Epoch [010/100], Step [0002/0002], [lateral-edge: 0.7570, lateral-2: 1.2906, lateral-3: 1.3052, lateral-4: 1.3379, lateral-5: 1.4099, epsilon: 257.4901]
2025-10-24 13:58:47.759925 Epoch [011/100], Step [0002/0002], [lateral-edge: 0.7553, lateral-2: 1.2622, lateral-3: 1.2790, lateral-4: 1.3180, lateral-5: 1.3908, epsilon: 276.5388]
2025-10-24 13:58:52.639325 Epoch [012/100], Step [0002/0002], [lateral-edge: 0.7552, lateral-2: 1.2515, lateral-3: 1.2736, lateral-4: 1.3172, lateral-5: 1.3905, epsilon: 295.3234]
2025-10-24 13:58:57.917790 Epoch [013/100], Step [0002/0002], [lateral-edge: 0.7546, lateral-2: 1.2256, lateral-3: 1.2459, lateral-4: 1.2946, lateral-5: 1.3743, epsilon: 313.8771]
2025-10-24 13:59:03.298250 Epoch [014/100], Step [0002/0002], [lateral-edge: 0.7537, lateral-2: 1.2203, lateral-3: 1.2457, lateral-4: 1.2877, lateral-5: 1.3651, epsilon: 332.2264]
2025-10-24 13:59:08.350465 Epoch [015/100], Step [0002/0002], [lateral-edge: 0.7532, lateral-2: 1.1850, lateral-3: 1.2124, lateral-4: 1.2657, lateral-5: 1.3481, epsilon: 350.3931]
2025-10-24 13:59:14.125338 Epoch [016/100], Step [0002/0002], [lateral-edge: 0.7523, lateral-2: 1.1628, lateral-3: 1.1882, lateral-4: 1.2448, lateral-5: 1.3327, epsilon: 368.3956]
2025-10-24 13:59:20.116823 Epoch [017/100], Step [0002/0002], [lateral-edge: 0.7530, lateral-2: 1.1704, lateral-3: 1.2033, lateral-4: 1.2581, lateral-5: 1.3332, epsilon: 386.2490]
2025-10-24 13:59:26.653432 Epoch [018/100], Step [0002/0002], [lateral-edge: 0.7516, lateral-2: 1.1581, lateral-3: 1.1871, lateral-4: 1.2418, lateral-5: 1.3204, epsilon: 403.9671]
2025-10-24 13:59:34.050439 Epoch [019/100], Step [0002/0002], [lateral-edge: 0.7516, lateral-2: 1.1624, lateral-3: 1.1879, lateral-4: 1.2421, lateral-5: 1.3176, epsilon: 421.5605]
