Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 32
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: Disabled
Save Path: ./Snapshots/save_weights/Inf-Net_DP/batch_32/run_2/noise_multiplier_1.5
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=32, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=True, noise_multiplier=1.5, max_grad_norm=1.0, delta=1e-05, enable_morphology=False, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 13:36:55.104129 Epoch [001/100], Step [0002/0002], [lateral-edge: 0.7682, lateral-2: 1.6234, lateral-3: 1.6121, lateral-4: 1.6046, lateral-5: 1.5304, epsilon: 4.5424]
2025-10-24 13:37:00.543370 Epoch [002/100], Step [0002/0002], [lateral-edge: 0.7686, lateral-2: 1.6002, lateral-3: 1.5884, lateral-4: 1.5719, lateral-5: 1.5342, epsilon: 6.4178]
2025-10-24 13:37:05.192779 Epoch [003/100], Step [0002/0002], [lateral-edge: 0.7685, lateral-2: 1.5795, lateral-3: 1.5655, lateral-4: 1.5408, lateral-5: 1.5389, epsilon: 7.9389]
2025-10-24 13:37:10.237017 Epoch [004/100], Step [0002/0002], [lateral-edge: 0.7688, lateral-2: 1.5511, lateral-3: 1.5372, lateral-4: 1.5071, lateral-5: 1.5194, epsilon: 9.2777]
2025-10-24 13:37:15.621972 Epoch [005/100], Step [0002/0002], [lateral-edge: 0.7682, lateral-2: 1.5603, lateral-3: 1.5466, lateral-4: 1.5227, lateral-5: 1.5326, epsilon: 10.5000]
2025-10-24 13:37:20.437998 Epoch [006/100], Step [0002/0002], [lateral-edge: 0.7665, lateral-2: 1.5144, lateral-3: 1.5071, lateral-4: 1.4825, lateral-5: 1.5123, epsilon: 11.6397]
2025-10-24 13:37:25.277810 Epoch [007/100], Step [0002/0002], [lateral-edge: 0.7689, lateral-2: 1.5403, lateral-3: 1.5297, lateral-4: 1.5075, lateral-5: 1.5236, epsilon: 12.7166]
2025-10-24 13:37:29.921347 Epoch [008/100], Step [0002/0002], [lateral-edge: 0.7681, lateral-2: 1.5261, lateral-3: 1.5130, lateral-4: 1.4888, lateral-5: 1.5176, epsilon: 13.7439]
2025-10-24 13:37:34.319906 Epoch [009/100], Step [0002/0002], [lateral-edge: 0.7676, lateral-2: 1.5069, lateral-3: 1.5021, lateral-4: 1.4830, lateral-5: 1.5138, epsilon: 14.7305]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP/batch_32/run_2/noise_multiplier_1.5/Inf-Net-10.pth
2025-10-24 13:37:39.203164 Epoch [010/100], Step [0002/0002], [lateral-edge: 0.7678, lateral-2: 1.5294, lateral-3: 1.5285, lateral-4: 1.5139, lateral-5: 1.5285, epsilon: 15.6831]
