Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 32
Morphology: erosion
Save Path: ./Snapshots/save_weights/Inf-Net_Morph/batch_32/run_2
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=32, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_morphology=True, morph_operation='erosion', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:22:12.411456 Epoch [001/100], Step [0002/0002], [lateral-edge: 0.7550, lateral-2: 1.5257, lateral-3: 1.5410, lateral-4: 1.5527, lateral-5: 1.5378]
2025-10-23 17:22:13.960875 Epoch [002/100], Step [0002/0002], [lateral-edge: 0.7475, lateral-2: 1.3886, lateral-3: 1.4375, lateral-4: 1.4919, lateral-5: 1.5277]
2025-10-23 17:22:15.607951 Epoch [003/100], Step [0002/0002], [lateral-edge: 0.7436, lateral-2: 1.3248, lateral-3: 1.3962, lateral-4: 1.4666, lateral-5: 1.5250]
2025-10-23 17:22:17.230760 Epoch [004/100], Step [0002/0002], [lateral-edge: 0.7395, lateral-2: 1.3001, lateral-3: 1.3711, lateral-4: 1.4415, lateral-5: 1.5175]
2025-10-23 17:22:18.841528 Epoch [005/100], Step [0002/0002], [lateral-edge: 0.7367, lateral-2: 1.2804, lateral-3: 1.3540, lateral-4: 1.4161, lateral-5: 1.5095]
2025-10-23 17:22:20.467218 Epoch [006/100], Step [0002/0002], [lateral-edge: 0.7339, lateral-2: 1.2415, lateral-3: 1.3108, lateral-4: 1.3980, lateral-5: 1.4699]
2025-10-23 17:22:22.101193 Epoch [007/100], Step [0002/0002], [lateral-edge: 0.7313, lateral-2: 1.1779, lateral-3: 1.2445, lateral-4: 1.3290, lateral-5: 1.4520]
2025-10-23 17:22:23.740859 Epoch [008/100], Step [0002/0002], [lateral-edge: 0.7285, lateral-2: 1.0481, lateral-3: 1.1229, lateral-4: 1.2153, lateral-5: 1.4959]
2025-10-23 17:22:25.376482 Epoch [009/100], Step [0002/0002], [lateral-edge: 0.7264, lateral-2: 0.9554, lateral-3: 1.0339, lateral-4: 1.1319, lateral-5: 1.5552]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_32/run_2/Inf-Net-10.pth
2025-10-23 17:22:27.325068 Epoch [010/100], Step [0002/0002], [lateral-edge: 0.7245, lateral-2: 0.9465, lateral-3: 1.0275, lateral-4: 1.1217, lateral-5: 1.5541]
2025-10-23 17:22:28.928513 Epoch [011/100], Step [0002/0002], [lateral-edge: 0.7226, lateral-2: 0.9203, lateral-3: 0.9954, lateral-4: 1.0954, lateral-5: 1.5329]
2025-10-23 17:22:30.543683 Epoch [012/100], Step [0002/0002], [lateral-edge: 0.7207, lateral-2: 0.8935, lateral-3: 0.9712, lateral-4: 1.0758, lateral-5: 1.5105]
2025-10-23 17:22:32.137192 Epoch [013/100], Step [0002/0002], [lateral-edge: 0.7186, lateral-2: 0.8901, lateral-3: 0.9695, lateral-4: 1.0679, lateral-5: 1.4827]
2025-10-23 17:22:33.750046 Epoch [014/100], Step [0002/0002], [lateral-edge: 0.7174, lateral-2: 0.8561, lateral-3: 0.9334, lateral-4: 1.0368, lateral-5: 1.4658]
2025-10-23 17:22:35.361908 Epoch [015/100], Step [0002/0002], [lateral-edge: 0.7152, lateral-2: 0.8060, lateral-3: 0.8935, lateral-4: 1.0060, lateral-5: 1.4449]
2025-10-23 17:22:36.972639 Epoch [016/100], Step [0002/0002], [lateral-edge: 0.7135, lateral-2: 0.8112, lateral-3: 0.8928, lateral-4: 0.9987, lateral-5: 1.4560]
2025-10-23 17:22:38.570679 Epoch [017/100], Step [0002/0002], [lateral-edge: 0.7121, lateral-2: 0.7723, lateral-3: 0.8631, lateral-4: 0.9832, lateral-5: 1.4380]
2025-10-23 17:22:40.173481 Epoch [018/100], Step [0002/0002], [lateral-edge: 0.7110, lateral-2: 0.8144, lateral-3: 0.8936, lateral-4: 0.9976, lateral-5: 1.4021]
2025-10-23 17:22:41.764389 Epoch [019/100], Step [0002/0002], [lateral-edge: 0.7099, lateral-2: 0.7579, lateral-3: 0.8535, lateral-4: 0.9729, lateral-5: 1.4018]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_32/run_2/Inf-Net-20.pth
2025-10-23 17:22:43.666052 Epoch [020/100], Step [0002/0002], [lateral-edge: 0.7086, lateral-2: 0.7527, lateral-3: 0.8380, lateral-4: 0.9465, lateral-5: 1.3777]
2025-10-23 17:22:45.246924 Epoch [021/100], Step [0002/0002], [lateral-edge: 0.7074, lateral-2: 0.7288, lateral-3: 0.8167, lateral-4: 0.9350, lateral-5: 1.3788]
2025-10-23 17:22:46.854359 Epoch [022/100], Step [0002/0002], [lateral-edge: 0.7064, lateral-2: 0.7273, lateral-3: 0.8157, lateral-4: 0.9237, lateral-5: 1.3301]
2025-10-23 17:22:48.462081 Epoch [023/100], Step [0002/0002], [lateral-edge: 0.7056, lateral-2: 0.7433, lateral-3: 0.8282, lateral-4: 0.9419, lateral-5: 1.3418]
2025-10-23 17:22:50.087705 Epoch [024/100], Step [0002/0002], [lateral-edge: 0.7048, lateral-2: 0.7194, lateral-3: 0.8067, lateral-4: 0.9237, lateral-5: 1.3081]
2025-10-23 17:22:51.690306 Epoch [025/100], Step [0002/0002], [lateral-edge: 0.7039, lateral-2: 0.6908, lateral-3: 0.7862, lateral-4: 0.9017, lateral-5: 1.2667]
2025-10-23 17:22:53.282492 Epoch [026/100], Step [0002/0002], [lateral-edge: 0.7029, lateral-2: 0.6811, lateral-3: 0.7784, lateral-4: 0.9016, lateral-5: 1.2725]
2025-10-23 17:22:54.900691 Epoch [027/100], Step [0002/0002], [lateral-edge: 0.7028, lateral-2: 0.7118, lateral-3: 0.7970, lateral-4: 0.9127, lateral-5: 1.2885]
2025-10-23 17:22:56.483979 Epoch [028/100], Step [0002/0002], [lateral-edge: 0.7019, lateral-2: 0.7056, lateral-3: 0.7972, lateral-4: 0.9092, lateral-5: 1.2201]
2025-10-23 17:22:58.089571 Epoch [029/100], Step [0002/0002], [lateral-edge: 0.7015, lateral-2: 0.6870, lateral-3: 0.7801, lateral-4: 0.8995, lateral-5: 1.2329]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_32/run_2/Inf-Net-30.pth
2025-10-23 17:23:00.007287 Epoch [030/100], Step [0002/0002], [lateral-edge: 0.7009, lateral-2: 0.6703, lateral-3: 0.7653, lateral-4: 0.8818, lateral-5: 1.1924]
2025-10-23 17:23:01.602375 Epoch [031/100], Step [0002/0002], [lateral-edge: 0.7001, lateral-2: 0.6621, lateral-3: 0.7630, lateral-4: 0.8873, lateral-5: 1.2234]
2025-10-23 17:23:03.203569 Epoch [032/100], Step [0002/0002], [lateral-edge: 0.6997, lateral-2: 0.6678, lateral-3: 0.7714, lateral-4: 0.8921, lateral-5: 1.1749]
2025-10-23 17:23:04.795411 Epoch [033/100], Step [0002/0002], [lateral-edge: 0.6991, lateral-2: 0.6233, lateral-3: 0.7256, lateral-4: 0.8562, lateral-5: 1.1925]
2025-10-23 17:23:06.395573 Epoch [034/100], Step [0002/0002], [lateral-edge: 0.6987, lateral-2: 0.6178, lateral-3: 0.7242, lateral-4: 0.8541, lateral-5: 1.1879]
2025-10-23 17:23:08.008825 Epoch [035/100], Step [0002/0002], [lateral-edge: 0.6986, lateral-2: 0.6511, lateral-3: 0.7507, lateral-4: 0.8752, lateral-5: 1.1927]
2025-10-23 17:23:09.610034 Epoch [036/100], Step [0002/0002], [lateral-edge: 0.6977, lateral-2: 0.6119, lateral-3: 0.7217, lateral-4: 0.8516, lateral-5: 1.1786]
2025-10-23 17:23:11.210994 Epoch [037/100], Step [0002/0002], [lateral-edge: 0.6973, lateral-2: 0.6216, lateral-3: 0.7279, lateral-4: 0.8597, lateral-5: 1.1440]
2025-10-23 17:23:12.823732 Epoch [038/100], Step [0002/0002], [lateral-edge: 0.6969, lateral-2: 0.6360, lateral-3: 0.7409, lateral-4: 0.8659, lateral-5: 1.0971]
2025-10-23 17:23:14.441944 Epoch [039/100], Step [0002/0002], [lateral-edge: 0.6966, lateral-2: 0.5871, lateral-3: 0.6988, lateral-4: 0.8360, lateral-5: 1.1142]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_32/run_2/Inf-Net-40.pth
2025-10-23 17:23:16.319051 Epoch [040/100], Step [0002/0002], [lateral-edge: 0.6961, lateral-2: 0.6011, lateral-3: 0.7104, lateral-4: 0.8393, lateral-5: 1.0961]
2025-10-23 17:23:17.933947 Epoch [041/100], Step [0002/0002], [lateral-edge: 0.6959, lateral-2: 0.6111, lateral-3: 0.7172, lateral-4: 0.8454, lateral-5: 1.0745]
2025-10-23 17:23:19.566023 Epoch [042/100], Step [0002/0002], [lateral-edge: 0.6955, lateral-2: 0.5934, lateral-3: 0.7030, lateral-4: 0.8344, lateral-5: 1.0936]
2025-10-23 17:23:21.298235 Epoch [043/100], Step [0002/0002], [lateral-edge: 0.6948, lateral-2: 0.5746, lateral-3: 0.6909, lateral-4: 0.8302, lateral-5: 1.0819]
2025-10-23 17:23:22.923045 Epoch [044/100], Step [0002/0002], [lateral-edge: 0.6946, lateral-2: 0.5654, lateral-3: 0.6840, lateral-4: 0.8207, lateral-5: 1.0622]
2025-10-23 17:23:24.532772 Epoch [045/100], Step [0002/0002], [lateral-edge: 0.6946, lateral-2: 0.5911, lateral-3: 0.7005, lateral-4: 0.8321, lateral-5: 1.0793]
2025-10-23 17:23:26.121558 Epoch [046/100], Step [0002/0002], [lateral-edge: 0.6939, lateral-2: 0.6011, lateral-3: 0.7087, lateral-4: 0.8409, lateral-5: 1.1069]
2025-10-23 17:23:27.725671 Epoch [047/100], Step [0002/0002], [lateral-edge: 0.6934, lateral-2: 0.5649, lateral-3: 0.6822, lateral-4: 0.8237, lateral-5: 1.0374]
