Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Morphology: erosion
Save Path: ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_2
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_morphology=True, morph_operation='erosion', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:25:15.972860 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7608, lateral-2: 1.5810, lateral-3: 1.5733, lateral-4: 1.6280, lateral-5: 1.5359]
2025-10-23 17:26:06.411282 Epoch [030/100], Step [0001/0001], [lateral-edge: 0.7163, lateral-2: 0.6199, lateral-3: 0.7208, lateral-4: 0.8444, lateral-5: 1.1568]
2025-10-23 17:26:08.133356 Epoch [031/100], Step [0001/0001], [lateral-edge: 0.7155, lateral-2: 0.6111, lateral-3: 0.7098, lateral-4: 0.8349, lateral-5: 1.1433]
2025-10-23 17:26:09.852805 Epoch [032/100], Step [0001/0001], [lateral-edge: 0.7148, lateral-2: 0.5999, lateral-3: 0.7025, lateral-4: 0.8279, lateral-5: 1.1184]
2025-10-23 17:26:11.563106 Epoch [033/100], Step [0001/0001], [lateral-edge: 0.7140, lateral-2: 0.5985, lateral-3: 0.6998, lateral-4: 0.8248, lateral-5: 1.1057]
2025-10-23 17:26:13.263337 Epoch [034/100], Step [0001/0001], [lateral-edge: 0.7133, lateral-2: 0.5929, lateral-3: 0.6947, lateral-4: 0.8240, lateral-5: 1.0936]
2025-10-23 17:26:14.959894 Epoch [035/100], Step [0001/0001], [lateral-edge: 0.7126, lateral-2: 0.5887, lateral-3: 0.6921, lateral-4: 0.8201, lateral-5: 1.0784]
2025-10-23 17:26:16.690615 Epoch [036/100], Step [0001/0001], [lateral-edge: 0.7120, lateral-2: 0.5836, lateral-3: 0.6891, lateral-4: 0.8210, lateral-5: 1.0700]
2025-10-23 17:26:18.413422 Epoch [037/100], Step [0001/0001], [lateral-edge: 0.7113, lateral-2: 0.5806, lateral-3: 0.6864, lateral-4: 0.8203, lateral-5: 1.0594]
2025-10-23 17:26:20.130051 Epoch [038/100], Step [0001/0001], [lateral-edge: 0.7107, lateral-2: 0.5753, lateral-3: 0.6861, lateral-4: 0.8196, lateral-5: 1.0422]
2025-10-23 17:26:21.883449 Epoch [039/100], Step [0001/0001], [lateral-edge: 0.7101, lateral-2: 0.5711, lateral-3: 0.6781, lateral-4: 0.8133, lateral-5: 1.0449]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_2/Inf-Net-40.pth
2025-10-23 17:26:23.825656 Epoch [040/100], Step [0001/0001], [lateral-edge: 0.7095, lateral-2: 0.5628, lateral-3: 0.6763, lateral-4: 0.8109, lateral-5: 1.0247]
2025-10-23 17:26:25.557309 Epoch [041/100], Step [0001/0001], [lateral-edge: 0.7090, lateral-2: 0.5629, lateral-3: 0.6714, lateral-4: 0.8086, lateral-5: 1.0232]
2025-10-23 17:26:27.258605 Epoch [042/100], Step [0001/0001], [lateral-edge: 0.7085, lateral-2: 0.5600, lateral-3: 0.6747, lateral-4: 0.8113, lateral-5: 1.0065]
2025-10-23 17:26:28.976409 Epoch [043/100], Step [0001/0001], [lateral-edge: 0.7080, lateral-2: 0.5474, lateral-3: 0.6602, lateral-4: 0.8009, lateral-5: 1.0016]
2025-10-23 17:26:30.710025 Epoch [044/100], Step [0001/0001], [lateral-edge: 0.7075, lateral-2: 0.5405, lateral-3: 0.6575, lateral-4: 0.7970, lateral-5: 0.9788]
2025-10-23 17:26:32.480831 Epoch [045/100], Step [0001/0001], [lateral-edge: 0.7070, lateral-2: 0.5309, lateral-3: 0.6484, lateral-4: 0.7933, lateral-5: 0.9747]
2025-10-23 17:26:34.204663 Epoch [046/100], Step [0001/0001], [lateral-edge: 0.7066, lateral-2: 0.5320, lateral-3: 0.6508, lateral-4: 0.7936, lateral-5: 0.9549]
2025-10-23 17:26:35.915709 Epoch [047/100], Step [0001/0001], [lateral-edge: 0.7061, lateral-2: 0.5298, lateral-3: 0.6488, lateral-4: 0.7944, lateral-5: 0.9628]
2025-10-23 17:26:37.631470 Epoch [048/100], Step [0001/0001], [lateral-edge: 0.7057, lateral-2: 0.5258, lateral-3: 0.6460, lateral-4: 0.7907, lateral-5: 0.9432]
2025-10-23 17:26:39.332684 Epoch [049/100], Step [0001/0001], [lateral-edge: 0.7053, lateral-2: 0.5226, lateral-3: 0.6418, lateral-4: 0.7920, lateral-5: 0.9356]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_2/Inf-Net-50.pth
2025-10-23 17:26:41.267623 Epoch [050/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5196, lateral-3: 0.6428, lateral-4: 0.7893, lateral-5: 0.9235]
2025-10-23 17:26:42.977411 Epoch [051/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5126, lateral-3: 0.6367, lateral-4: 0.7841, lateral-5: 0.9178]
2025-10-23 17:26:44.707502 Epoch [052/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5114, lateral-3: 0.6356, lateral-4: 0.7832, lateral-5: 0.9171]
2025-10-23 17:26:46.422537 Epoch [053/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5111, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9168]
2025-10-23 17:26:48.129979 Epoch [054/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:26:49.860718 Epoch [055/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6356, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:26:51.594675 Epoch [056/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5111, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:26:53.330004 Epoch [057/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:26:55.033869 Epoch [058/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:26:56.739755 Epoch [059/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_2/Inf-Net-60.pth
2025-10-23 17:26:58.718523 Epoch [060/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6356, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:00.434442 Epoch [061/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5111, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:02.189199 Epoch [062/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5111, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:03.910210 Epoch [063/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6356, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:05.660615 Epoch [064/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6356, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:07.383128 Epoch [065/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5111, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:09.121651 Epoch [066/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5111, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:10.835083 Epoch [067/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:12.572486 Epoch [068/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:14.311947 Epoch [069/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6356, lateral-4: 0.7832, lateral-5: 0.9170]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_2/Inf-Net-70.pth
2025-10-23 17:27:16.324998 Epoch [070/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5111, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:18.039584 Epoch [071/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:19.752222 Epoch [072/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5111, lateral-3: 0.6355, lateral-4: 0.7830, lateral-5: 0.9170]
2025-10-23 17:27:21.502783 Epoch [073/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:23.223603 Epoch [074/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6356, lateral-4: 0.7831, lateral-5: 0.9171]
2025-10-23 17:27:24.933235 Epoch [075/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:26.637963 Epoch [076/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:28.353238 Epoch [077/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:30.059728 Epoch [078/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:31.802012 Epoch [079/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6356, lateral-4: 0.7831, lateral-5: 0.9169]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_2/Inf-Net-80.pth
2025-10-23 17:27:33.677074 Epoch [080/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:35.408135 Epoch [081/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5111, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:37.150428 Epoch [082/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:38.873936 Epoch [083/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:40.633428 Epoch [084/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:42.337166 Epoch [085/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:44.046389 Epoch [086/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:45.806894 Epoch [087/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6356, lateral-4: 0.7832, lateral-5: 0.9170]
2025-10-23 17:27:47.582762 Epoch [088/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:49.318332 Epoch [089/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_2/Inf-Net-90.pth
2025-10-23 17:27:51.202138 Epoch [090/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:52.935327 Epoch [091/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6356, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:54.692354 Epoch [092/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:56.432562 Epoch [093/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
2025-10-23 17:27:58.200727 Epoch [094/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:27:59.931907 Epoch [095/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:28:01.662192 Epoch [096/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5111, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:28:03.400288 Epoch [097/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:28:05.135879 Epoch [098/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9170]
2025-10-23 17:28:06.875291 Epoch [099/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5111, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_2/Inf-Net-100.pth
2025-10-23 17:28:09.893128 Epoch [100/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5112, lateral-3: 0.6355, lateral-4: 0.7831, lateral-5: 0.9169]
Training completed at Thu Oct 23 17:28:11 CEST 2025
