Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=True, noise_multiplier=0.3, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 12:41:38.002788 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7742, lateral-2: 1.6596, lateral-3: 1.5589, lateral-4: 1.5323, lateral-5: 1.5437, epsilon: 40.5547]
2025-10-24 12:41:41.181866 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7739, lateral-2: 1.5874, lateral-3: 1.5129, lateral-4: 1.4854, lateral-5: 1.5307, epsilon: 67.3649]
2025-10-24 12:41:44.397609 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7735, lateral-2: 1.5392, lateral-3: 1.4854, lateral-4: 1.4625, lateral-5: 1.5194, epsilon: 91.8295]
2025-10-24 12:41:47.717690 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7729, lateral-2: 1.5051, lateral-3: 1.4663, lateral-4: 1.4475, lateral-5: 1.5088, epsilon: 115.0760]
2025-10-24 12:41:51.096065 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7721, lateral-2: 1.4761, lateral-3: 1.4490, lateral-4: 1.4348, lateral-5: 1.4986, epsilon: 137.5426]
2025-10-24 12:41:54.471355 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7713, lateral-2: 1.4492, lateral-3: 1.4320, lateral-4: 1.4232, lateral-5: 1.4884, epsilon: 159.4546]
2025-10-24 12:41:57.923640 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7705, lateral-2: 1.4240, lateral-3: 1.4150, lateral-4: 1.4125, lateral-5: 1.4784, epsilon: 180.9461]
2025-10-24 12:42:01.457549 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7697, lateral-2: 1.4006, lateral-3: 1.3985, lateral-4: 1.4024, lateral-5: 1.4688, epsilon: 202.1045]
2025-10-24 12:42:04.979299 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7689, lateral-2: 1.3785, lateral-3: 1.3824, lateral-4: 1.3918, lateral-5: 1.4594, epsilon: 222.9906]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_3/Inf-Net-10.pth
2025-10-24 12:42:08.917862 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7682, lateral-2: 1.3574, lateral-3: 1.3667, lateral-4: 1.3809, lateral-5: 1.4501, epsilon: 243.6485]
2025-10-24 12:42:12.346207 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7676, lateral-2: 1.3372, lateral-3: 1.3513, lateral-4: 1.3696, lateral-5: 1.4412, epsilon: 264.1117]
2025-10-24 12:42:16.199315 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7670, lateral-2: 1.3177, lateral-3: 1.3360, lateral-4: 1.3586, lateral-5: 1.4326, epsilon: 284.4063]
2025-10-24 12:42:20.307699 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7664, lateral-2: 1.2993, lateral-3: 1.3210, lateral-4: 1.3482, lateral-5: 1.4239, epsilon: 304.5528]
2025-10-24 12:42:24.312287 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7659, lateral-2: 1.2818, lateral-3: 1.3062, lateral-4: 1.3382, lateral-5: 1.4156, epsilon: 324.5681]
2025-10-24 12:42:28.442018 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7654, lateral-2: 1.2655, lateral-3: 1.2920, lateral-4: 1.3281, lateral-5: 1.4074, epsilon: 344.4660]
2025-10-24 12:42:32.623807 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7649, lateral-2: 1.2498, lateral-3: 1.2784, lateral-4: 1.3177, lateral-5: 1.3996, epsilon: 364.2579]
2025-10-24 12:42:36.256619 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7645, lateral-2: 1.2349, lateral-3: 1.2653, lateral-4: 1.3074, lateral-5: 1.3921, epsilon: 383.9538]
2025-10-24 12:42:40.006925 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7641, lateral-2: 1.2208, lateral-3: 1.2527, lateral-4: 1.2977, lateral-5: 1.3852, epsilon: 403.5620]
2025-10-24 12:42:44.576379 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7638, lateral-2: 1.2074, lateral-3: 1.2406, lateral-4: 1.2886, lateral-5: 1.3788, epsilon: 423.0896]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_3/Inf-Net-20.pth
2025-10-24 12:42:49.292741 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7634, lateral-2: 1.1948, lateral-3: 1.2291, lateral-4: 1.2801, lateral-5: 1.3725, epsilon: 442.5429]
2025-10-24 12:42:54.008889 Epoch [021/100], Step [0001/0001], [lateral-edge: 0.7630, lateral-2: 1.1830, lateral-3: 1.2183, lateral-4: 1.2723, lateral-5: 1.3663, epsilon: 461.9275]
2025-10-24 12:42:58.371365 Epoch [022/100], Step [0001/0001], [lateral-edge: 0.7627, lateral-2: 1.1721, lateral-3: 1.2082, lateral-4: 1.2647, lateral-5: 1.3602, epsilon: 481.2481]
2025-10-24 12:43:02.444691 Epoch [023/100], Step [0001/0001], [lateral-edge: 0.7623, lateral-2: 1.1616, lateral-3: 1.1987, lateral-4: 1.2572, lateral-5: 1.3542, epsilon: 500.5092]
2025-10-24 12:43:07.091974 Epoch [024/100], Step [0001/0001], [lateral-edge: 0.7619, lateral-2: 1.1519, lateral-3: 1.1900, lateral-4: 1.2502, lateral-5: 1.3483, epsilon: 519.7144]
2025-10-24 12:43:13.547127 Epoch [025/100], Step [0001/0001], [lateral-edge: 0.7616, lateral-2: 1.1428, lateral-3: 1.1820, lateral-4: 1.2437, lateral-5: 1.3427, epsilon: 538.8674]
2025-10-24 12:43:18.846412 Epoch [026/100], Step [0001/0001], [lateral-edge: 0.7612, lateral-2: 1.1342, lateral-3: 1.1745, lateral-4: 1.2372, lateral-5: 1.3375, epsilon: 557.9712]
2025-10-24 12:43:23.254157 Epoch [027/100], Step [0001/0001], [lateral-edge: 0.7609, lateral-2: 1.1261, lateral-3: 1.1676, lateral-4: 1.2310, lateral-5: 1.3323, epsilon: 577.0286]
2025-10-24 12:43:28.896729 Epoch [028/100], Step [0001/0001], [lateral-edge: 0.7605, lateral-2: 1.1186, lateral-3: 1.1610, lateral-4: 1.2253, lateral-5: 1.3271, epsilon: 596.0421]
2025-10-24 12:43:34.721501 Epoch [029/100], Step [0001/0001], [lateral-edge: 0.7602, lateral-2: 1.1114, lateral-3: 1.1545, lateral-4: 1.2199, lateral-5: 1.3219, epsilon: 615.0142]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_3/Inf-Net-30.pth
2025-10-24 12:43:40.866593 Epoch [030/100], Step [0001/0001], [lateral-edge: 0.7598, lateral-2: 1.1046, lateral-3: 1.1483, lateral-4: 1.2146, lateral-5: 1.3168, epsilon: 633.9468]
