Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 64
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: erosion
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/erosion/batch_64/run_3/noise_multiplier_0.3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=64, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=True, noise_multiplier=0.3, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='erosion', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 13:18:38.961835 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7876, lateral-2: 1.7192, lateral-3: 1.6545, lateral-4: 1.5850, lateral-5: 1.5100, epsilon: 40.5547]
2025-10-24 13:18:42.053083 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7861, lateral-2: 1.5325, lateral-3: 1.5078, lateral-4: 1.4768, lateral-5: 1.4966, epsilon: 67.3649]
2025-10-24 13:18:45.087852 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7843, lateral-2: 1.4845, lateral-3: 1.4788, lateral-4: 1.4594, lateral-5: 1.4890, epsilon: 91.8295]
2025-10-24 13:18:48.195785 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7820, lateral-2: 1.4441, lateral-3: 1.4533, lateral-4: 1.4469, lateral-5: 1.4833, epsilon: 115.0760]
2025-10-24 13:18:51.338111 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7794, lateral-2: 1.4190, lateral-3: 1.4359, lateral-4: 1.4389, lateral-5: 1.4778, epsilon: 137.5426]
2025-10-24 13:18:54.492227 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7767, lateral-2: 1.3982, lateral-3: 1.4191, lateral-4: 1.4275, lateral-5: 1.4718, epsilon: 159.4546]
2025-10-24 13:18:57.698461 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7738, lateral-2: 1.3774, lateral-3: 1.4012, lateral-4: 1.4140, lateral-5: 1.4653, epsilon: 180.9461]
2025-10-24 13:19:00.968580 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7711, lateral-2: 1.3572, lateral-3: 1.3843, lateral-4: 1.4019, lateral-5: 1.4585, epsilon: 202.1045]
2025-10-24 13:19:04.195742 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7686, lateral-2: 1.3377, lateral-3: 1.3683, lateral-4: 1.3913, lateral-5: 1.4517, epsilon: 222.9906]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/erosion/batch_64/run_3/noise_multiplier_0.3/Inf-Net-10.pth
2025-10-24 13:19:07.891425 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7666, lateral-2: 1.3188, lateral-3: 1.3524, lateral-4: 1.3808, lateral-5: 1.4452, epsilon: 243.6485]
2025-10-24 13:19:11.068046 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7649, lateral-2: 1.3010, lateral-3: 1.3366, lateral-4: 1.3704, lateral-5: 1.4387, epsilon: 264.1117]
2025-10-24 13:19:14.696587 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7636, lateral-2: 1.2842, lateral-3: 1.3208, lateral-4: 1.3598, lateral-5: 1.4320, epsilon: 284.4063]
2025-10-24 13:19:18.485152 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7626, lateral-2: 1.2686, lateral-3: 1.3056, lateral-4: 1.3492, lateral-5: 1.4255, epsilon: 304.5528]
2025-10-24 13:19:22.259190 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7619, lateral-2: 1.2538, lateral-3: 1.2907, lateral-4: 1.3383, lateral-5: 1.4190, epsilon: 324.5681]
2025-10-24 13:19:26.177822 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7612, lateral-2: 1.2400, lateral-3: 1.2767, lateral-4: 1.3277, lateral-5: 1.4127, epsilon: 344.4660]
2025-10-24 13:19:30.088255 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7606, lateral-2: 1.2268, lateral-3: 1.2635, lateral-4: 1.3172, lateral-5: 1.4062, epsilon: 364.2579]
2025-10-24 13:19:33.487156 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7601, lateral-2: 1.2141, lateral-3: 1.2509, lateral-4: 1.3070, lateral-5: 1.3997, epsilon: 383.9538]
2025-10-24 13:19:37.111233 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7597, lateral-2: 1.2021, lateral-3: 1.2390, lateral-4: 1.2970, lateral-5: 1.3935, epsilon: 403.5620]
2025-10-24 13:19:41.400818 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7594, lateral-2: 1.1906, lateral-3: 1.2276, lateral-4: 1.2871, lateral-5: 1.3872, epsilon: 423.0896]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/erosion/batch_64/run_3/noise_multiplier_0.3/Inf-Net-20.pth
2025-10-24 13:19:45.953863 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7590, lateral-2: 1.1797, lateral-3: 1.2167, lateral-4: 1.2773, lateral-5: 1.3812, epsilon: 442.5429]
2025-10-24 13:19:50.388380 Epoch [021/100], Step [0001/0001], [lateral-edge: 0.7587, lateral-2: 1.1694, lateral-3: 1.2065, lateral-4: 1.2681, lateral-5: 1.3750, epsilon: 461.9275]
2025-10-24 13:19:54.591201 Epoch [022/100], Step [0001/0001], [lateral-edge: 0.7584, lateral-2: 1.1598, lateral-3: 1.1970, lateral-4: 1.2592, lateral-5: 1.3690, epsilon: 481.2481]
2025-10-24 13:19:58.581250 Epoch [023/100], Step [0001/0001], [lateral-edge: 0.7580, lateral-2: 1.1507, lateral-3: 1.1879, lateral-4: 1.2509, lateral-5: 1.3630, epsilon: 500.5092]
2025-10-24 13:20:03.096125 Epoch [024/100], Step [0001/0001], [lateral-edge: 0.7577, lateral-2: 1.1419, lateral-3: 1.1792, lateral-4: 1.2433, lateral-5: 1.3572, epsilon: 519.7144]
2025-10-24 13:20:09.696077 Epoch [025/100], Step [0001/0001], [lateral-edge: 0.7573, lateral-2: 1.1334, lateral-3: 1.1709, lateral-4: 1.2361, lateral-5: 1.3515, epsilon: 538.8674]
2025-10-24 13:20:14.678704 Epoch [026/100], Step [0001/0001], [lateral-edge: 0.7570, lateral-2: 1.1253, lateral-3: 1.1631, lateral-4: 1.2294, lateral-5: 1.3459, epsilon: 557.9712]
2025-10-24 13:20:18.902707 Epoch [027/100], Step [0001/0001], [lateral-edge: 0.7568, lateral-2: 1.1176, lateral-3: 1.1556, lateral-4: 1.2230, lateral-5: 1.3404, epsilon: 577.0286]
2025-10-24 13:20:24.425839 Epoch [028/100], Step [0001/0001], [lateral-edge: 0.7565, lateral-2: 1.1103, lateral-3: 1.1486, lateral-4: 1.2168, lateral-5: 1.3352, epsilon: 596.0421]
2025-10-24 13:20:29.996273 Epoch [029/100], Step [0001/0001], [lateral-edge: 0.7562, lateral-2: 1.1036, lateral-3: 1.1420, lateral-4: 1.2109, lateral-5: 1.3301, epsilon: 615.0142]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/erosion/batch_64/run_3/noise_multiplier_0.3/Inf-Net-30.pth
2025-10-24 13:20:35.720500 Epoch [030/100], Step [0001/0001], [lateral-edge: 0.7559, lateral-2: 1.0971, lateral-3: 1.1356, lateral-4: 1.2052, lateral-5: 1.3251, epsilon: 633.9468]
2025-10-24 13:20:41.769846 Epoch [031/100], Step [0001/0001], [lateral-edge: 0.7556, lateral-2: 1.0907, lateral-3: 1.1294, lateral-4: 1.1997, lateral-5: 1.3200, epsilon: 652.8420]
