Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: open
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/open/batch_128/run_2/noise_multiplier_0.3
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=True, noise_multiplier=0.3, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='open', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 14:00:36.301804 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7841, lateral-2: 1.6152, lateral-3: 1.5824, lateral-4: 1.5353, lateral-5: 1.5372, epsilon: 40.5547]
2025-10-24 14:00:39.551257 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7835, lateral-2: 1.5661, lateral-3: 1.5458, lateral-4: 1.5017, lateral-5: 1.5264, epsilon: 67.3649]
2025-10-24 14:00:42.752785 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7828, lateral-2: 1.5308, lateral-3: 1.5188, lateral-4: 1.4827, lateral-5: 1.5179, epsilon: 91.8295]
2025-10-24 14:00:46.123659 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7820, lateral-2: 1.5070, lateral-3: 1.5006, lateral-4: 1.4696, lateral-5: 1.5102, epsilon: 115.0760]
2025-10-24 14:00:49.468328 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7812, lateral-2: 1.4883, lateral-3: 1.4854, lateral-4: 1.4569, lateral-5: 1.5032, epsilon: 137.5426]
2025-10-24 14:00:52.819804 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7804, lateral-2: 1.4716, lateral-3: 1.4712, lateral-4: 1.4440, lateral-5: 1.4968, epsilon: 159.4546]
2025-10-24 14:00:56.224301 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7796, lateral-2: 1.4556, lateral-3: 1.4579, lateral-4: 1.4323, lateral-5: 1.4906, epsilon: 180.9461]
2025-10-24 14:00:59.658957 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7787, lateral-2: 1.4398, lateral-3: 1.4451, lateral-4: 1.4216, lateral-5: 1.4846, epsilon: 202.1045]
2025-10-24 14:01:03.218973 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7778, lateral-2: 1.4242, lateral-3: 1.4324, lateral-4: 1.4112, lateral-5: 1.4786, epsilon: 222.9906]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/open/batch_128/run_2/noise_multiplier_0.3/Inf-Net-10.pth
2025-10-24 14:01:07.094292 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7769, lateral-2: 1.4084, lateral-3: 1.4196, lateral-4: 1.4010, lateral-5: 1.4727, epsilon: 243.6485]
2025-10-24 14:01:10.403566 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7760, lateral-2: 1.3928, lateral-3: 1.4071, lateral-4: 1.3910, lateral-5: 1.4668, epsilon: 264.1117]
2025-10-24 14:01:14.425909 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7751, lateral-2: 1.3775, lateral-3: 1.3950, lateral-4: 1.3812, lateral-5: 1.4609, epsilon: 284.4063]
2025-10-24 14:01:18.522990 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7743, lateral-2: 1.3625, lateral-3: 1.3833, lateral-4: 1.3719, lateral-5: 1.4550, epsilon: 304.5528]
2025-10-24 14:01:22.604717 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7735, lateral-2: 1.3480, lateral-3: 1.3720, lateral-4: 1.3627, lateral-5: 1.4492, epsilon: 324.5681]
2025-10-24 14:01:26.812575 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7727, lateral-2: 1.3340, lateral-3: 1.3609, lateral-4: 1.3536, lateral-5: 1.4433, epsilon: 344.4660]
2025-10-24 14:01:31.128709 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7720, lateral-2: 1.3205, lateral-3: 1.3498, lateral-4: 1.3450, lateral-5: 1.4374, epsilon: 364.2579]
