Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Morphology: Disabled
Save Path: ./Snapshots/save_weights/Inf-Net/batch_128/run_3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_morphology=False, morph_operation='close', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:18:51.141993 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7590, lateral-2: 1.5474, lateral-3: 1.5694, lateral-4: 1.5512, lateral-5: 1.5237]
2025-10-23 17:18:52.794526 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7527, lateral-2: 1.4453, lateral-3: 1.4660, lateral-4: 1.5090, lateral-5: 1.5230]
2025-10-23 17:18:54.463618 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7490, lateral-2: 1.3980, lateral-3: 1.4172, lateral-4: 1.4782, lateral-5: 1.5064]
2025-10-23 17:18:56.128632 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7469, lateral-2: 1.3743, lateral-3: 1.3955, lateral-4: 1.4461, lateral-5: 1.4757]
2025-10-23 17:18:57.808593 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7446, lateral-2: 1.3336, lateral-3: 1.3547, lateral-4: 1.4285, lateral-5: 1.4411]
2025-10-23 17:18:59.502986 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7420, lateral-2: 1.2782, lateral-3: 1.3132, lateral-4: 1.3672, lateral-5: 1.4285]
2025-10-23 17:19:01.181959 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7398, lateral-2: 1.2146, lateral-3: 1.2439, lateral-4: 1.3134, lateral-5: 1.4077]
2025-10-23 17:19:02.869869 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7377, lateral-2: 1.1429, lateral-3: 1.1714, lateral-4: 1.2456, lateral-5: 1.4086]
2025-10-23 17:19:04.569767 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7357, lateral-2: 1.0598, lateral-3: 1.1018, lateral-4: 1.1733, lateral-5: 1.4309]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net/batch_128/run_3/Inf-Net-10.pth
2025-10-23 17:19:06.436085 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7340, lateral-2: 0.9852, lateral-3: 1.0310, lateral-4: 1.1043, lateral-5: 1.4642]
2025-10-23 17:19:08.112573 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7325, lateral-2: 0.9332, lateral-3: 0.9830, lateral-4: 1.0709, lateral-5: 1.5006]
