Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_1
Run: 1
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=1, enable_morphology=True, morph_operation='close', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:25:08.056516 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7597, lateral-2: 1.6141, lateral-3: 1.5978, lateral-4: 1.6754, lateral-5: 1.5594]
2025-10-23 17:25:09.762681 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7550, lateral-2: 1.5044, lateral-3: 1.4999, lateral-4: 1.5649, lateral-5: 1.5476]
2025-10-23 17:25:11.483494 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7504, lateral-2: 1.4464, lateral-3: 1.4685, lateral-4: 1.5486, lateral-5: 1.5377]
2025-10-23 17:25:13.217288 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7472, lateral-2: 1.4245, lateral-3: 1.4449, lateral-4: 1.5004, lateral-5: 1.5369]
2025-10-23 17:25:14.988521 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7446, lateral-2: 1.4070, lateral-3: 1.4169, lateral-4: 1.4825, lateral-5: 1.5343]
2025-10-23 17:25:16.711323 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7420, lateral-2: 1.3741, lateral-3: 1.3942, lateral-4: 1.4651, lateral-5: 1.5282]
2025-10-23 17:25:18.442371 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7397, lateral-2: 1.3473, lateral-3: 1.3711, lateral-4: 1.4396, lateral-5: 1.5070]
2025-10-23 17:25:20.168675 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7373, lateral-2: 1.3130, lateral-3: 1.3418, lateral-4: 1.4112, lateral-5: 1.4581]
2025-10-23 17:25:21.891529 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7353, lateral-2: 1.2644, lateral-3: 1.3015, lateral-4: 1.3909, lateral-5: 1.4126]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_1/Inf-Net-10.pth
2025-10-23 17:25:23.994308 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7331, lateral-2: 1.2109, lateral-3: 1.2495, lateral-4: 1.3314, lateral-5: 1.4083]
