Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: dilation
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/dilation/batch_128/run_1/noise_multiplier_0.3
Run: 1
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=1, enable_privacy=True, noise_multiplier=0.3, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='dilation', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 13:41:45.403022 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7736, lateral-2: 1.7750, lateral-3: 1.6247, lateral-4: 1.5707, lateral-5: 1.5686, epsilon: 40.5547]
2025-10-24 13:41:48.572356 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7721, lateral-2: 1.6951, lateral-3: 1.5657, lateral-4: 1.5364, lateral-5: 1.5594, epsilon: 67.3649]
2025-10-24 13:41:51.721516 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7705, lateral-2: 1.6432, lateral-3: 1.5329, lateral-4: 1.5150, lateral-5: 1.5489, epsilon: 91.8295]
2025-10-24 13:41:54.962646 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7687, lateral-2: 1.6054, lateral-3: 1.5112, lateral-4: 1.4973, lateral-5: 1.5381, epsilon: 115.0760]
2025-10-24 13:41:58.255369 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7670, lateral-2: 1.5741, lateral-3: 1.4933, lateral-4: 1.4815, lateral-5: 1.5276, epsilon: 137.5426]
2025-10-24 13:42:01.554050 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7655, lateral-2: 1.5452, lateral-3: 1.4757, lateral-4: 1.4667, lateral-5: 1.5171, epsilon: 159.4546]
2025-10-24 13:42:04.902876 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7642, lateral-2: 1.5173, lateral-3: 1.4579, lateral-4: 1.4526, lateral-5: 1.5066, epsilon: 180.9461]
2025-10-24 13:42:08.348661 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7632, lateral-2: 1.4899, lateral-3: 1.4399, lateral-4: 1.4394, lateral-5: 1.4962, epsilon: 202.1045]
2025-10-24 13:42:11.752651 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7623, lateral-2: 1.4629, lateral-3: 1.4218, lateral-4: 1.4273, lateral-5: 1.4859, epsilon: 222.9906]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/dilation/batch_128/run_1/noise_multiplier_0.3/Inf-Net-10.pth
2025-10-24 13:42:15.494060 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7616, lateral-2: 1.4360, lateral-3: 1.4035, lateral-4: 1.4155, lateral-5: 1.4755, epsilon: 243.6485]
2025-10-24 13:42:18.890139 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7609, lateral-2: 1.4099, lateral-3: 1.3857, lateral-4: 1.4037, lateral-5: 1.4650, epsilon: 264.1117]
2025-10-24 13:42:22.677909 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7603, lateral-2: 1.3844, lateral-3: 1.3684, lateral-4: 1.3912, lateral-5: 1.4546, epsilon: 284.4063]
2025-10-24 13:42:26.750293 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7597, lateral-2: 1.3597, lateral-3: 1.3519, lateral-4: 1.3778, lateral-5: 1.4441, epsilon: 304.5528]
2025-10-24 13:42:30.741124 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7592, lateral-2: 1.3358, lateral-3: 1.3361, lateral-4: 1.3639, lateral-5: 1.4337, epsilon: 324.5681]
2025-10-24 13:42:34.818646 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7586, lateral-2: 1.3129, lateral-3: 1.3211, lateral-4: 1.3498, lateral-5: 1.4232, epsilon: 344.4660]
2025-10-24 13:42:38.918341 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7582, lateral-2: 1.2909, lateral-3: 1.3065, lateral-4: 1.3360, lateral-5: 1.4129, epsilon: 364.2579]
2025-10-24 13:42:42.462822 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7577, lateral-2: 1.2701, lateral-3: 1.2923, lateral-4: 1.3228, lateral-5: 1.4028, epsilon: 383.9538]
2025-10-24 13:42:46.163534 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7573, lateral-2: 1.2506, lateral-3: 1.2786, lateral-4: 1.3105, lateral-5: 1.3930, epsilon: 403.5620]
2025-10-24 13:42:50.590925 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7568, lateral-2: 1.2326, lateral-3: 1.2653, lateral-4: 1.2989, lateral-5: 1.3835, epsilon: 423.0896]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/dilation/batch_128/run_1/noise_multiplier_0.3/Inf-Net-20.pth
2025-10-24 13:42:55.232332 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7565, lateral-2: 1.2163, lateral-3: 1.2526, lateral-4: 1.2880, lateral-5: 1.3745, epsilon: 442.5429]
