Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 64
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: erosion
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/erosion/batch_64/run_1/noise_multiplier_1.5
Run: 1
Namespace(epoch=100, lr=0.0001, batchsize=64, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=1, enable_privacy=True, noise_multiplier=1.5, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='erosion', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 13:55:36.920862 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7724, lateral-2: 1.7084, lateral-3: 1.6095, lateral-4: 1.5829, lateral-5: 1.5259, epsilon: 5.1851]
2025-10-24 13:55:40.075229 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7718, lateral-2: 1.6536, lateral-3: 1.5725, lateral-4: 1.5441, lateral-5: 1.5227, epsilon: 7.8193]
2025-10-24 13:55:43.185014 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7713, lateral-2: 1.6336, lateral-3: 1.5579, lateral-4: 1.5258, lateral-5: 1.5198, epsilon: 10.0077]
2025-10-24 13:55:46.413688 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7710, lateral-2: 1.6267, lateral-3: 1.5526, lateral-4: 1.5200, lateral-5: 1.5173, epsilon: 11.9630]
2025-10-24 13:55:49.499715 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7707, lateral-2: 1.6184, lateral-3: 1.5470, lateral-4: 1.5164, lateral-5: 1.5152, epsilon: 13.7684]
2025-10-24 13:55:52.649390 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7704, lateral-2: 1.6059, lateral-3: 1.5389, lateral-4: 1.5120, lateral-5: 1.5131, epsilon: 15.4668]
2025-10-24 13:55:55.780044 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7703, lateral-2: 1.5922, lateral-3: 1.5300, lateral-4: 1.5077, lateral-5: 1.5114, epsilon: 17.0838]
2025-10-24 13:55:58.903240 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7701, lateral-2: 1.5784, lateral-3: 1.5214, lateral-4: 1.5032, lateral-5: 1.5097, epsilon: 18.6363]
2025-10-24 13:56:02.194885 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7699, lateral-2: 1.5657, lateral-3: 1.5136, lateral-4: 1.4988, lateral-5: 1.5081, epsilon: 20.1358]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/erosion/batch_64/run_1/noise_multiplier_1.5/Inf-Net-10.pth
2025-10-24 13:56:05.444917 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7696, lateral-2: 1.5545, lateral-3: 1.5068, lateral-4: 1.4950, lateral-5: 1.5066, epsilon: 21.5910]
