Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_3/noise_multiplier_0.3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=True, noise_multiplier=0.3, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 13:23:48.171984 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7818, lateral-2: 1.6547, lateral-3: 1.6398, lateral-4: 1.5966, lateral-5: 1.5351, epsilon: 40.5547]
2025-10-24 13:23:51.207630 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7821, lateral-2: 1.5753, lateral-3: 1.5552, lateral-4: 1.5210, lateral-5: 1.5201, epsilon: 67.3649]
2025-10-24 13:23:54.220266 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7818, lateral-2: 1.5362, lateral-3: 1.5183, lateral-4: 1.4996, lateral-5: 1.5075, epsilon: 91.8295]
2025-10-24 13:23:57.462302 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7811, lateral-2: 1.5020, lateral-3: 1.4937, lateral-4: 1.4827, lateral-5: 1.4963, epsilon: 115.0760]
2025-10-24 13:24:00.694378 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7805, lateral-2: 1.4724, lateral-3: 1.4752, lateral-4: 1.4652, lateral-5: 1.4856, epsilon: 137.5426]
2025-10-24 13:24:03.897835 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7800, lateral-2: 1.4462, lateral-3: 1.4601, lateral-4: 1.4484, lateral-5: 1.4755, epsilon: 159.4546]
2025-10-24 13:24:07.209295 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7796, lateral-2: 1.4226, lateral-3: 1.4451, lateral-4: 1.4331, lateral-5: 1.4660, epsilon: 180.9461]
2025-10-24 13:24:10.621951 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7791, lateral-2: 1.4007, lateral-3: 1.4285, lateral-4: 1.4187, lateral-5: 1.4567, epsilon: 202.1045]
2025-10-24 13:24:13.968342 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7787, lateral-2: 1.3800, lateral-3: 1.4114, lateral-4: 1.4054, lateral-5: 1.4476, epsilon: 222.9906]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_3/noise_multiplier_0.3/Inf-Net-10.pth
2025-10-24 13:24:17.642401 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7783, lateral-2: 1.3601, lateral-3: 1.3948, lateral-4: 1.3928, lateral-5: 1.4385, epsilon: 243.6485]
2025-10-24 13:24:20.862239 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7778, lateral-2: 1.3406, lateral-3: 1.3793, lateral-4: 1.3801, lateral-5: 1.4296, epsilon: 264.1117]
2025-10-24 13:24:24.609448 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7774, lateral-2: 1.3213, lateral-3: 1.3646, lateral-4: 1.3666, lateral-5: 1.4207, epsilon: 284.4063]
2025-10-24 13:24:28.603498 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7770, lateral-2: 1.3029, lateral-3: 1.3507, lateral-4: 1.3530, lateral-5: 1.4120, epsilon: 304.5528]
2025-10-24 13:24:32.474167 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7766, lateral-2: 1.2857, lateral-3: 1.3368, lateral-4: 1.3398, lateral-5: 1.4032, epsilon: 324.5681]
2025-10-24 13:24:36.471665 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7762, lateral-2: 1.2698, lateral-3: 1.3228, lateral-4: 1.3272, lateral-5: 1.3944, epsilon: 344.4660]
2025-10-24 13:24:40.453940 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7757, lateral-2: 1.2548, lateral-3: 1.3088, lateral-4: 1.3150, lateral-5: 1.3857, epsilon: 364.2579]
2025-10-24 13:24:43.881482 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7754, lateral-2: 1.2408, lateral-3: 1.2951, lateral-4: 1.3034, lateral-5: 1.3769, epsilon: 383.9538]
2025-10-24 13:24:47.513413 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7750, lateral-2: 1.2277, lateral-3: 1.2816, lateral-4: 1.2924, lateral-5: 1.3682, epsilon: 403.5620]
2025-10-24 13:24:51.780635 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7746, lateral-2: 1.2151, lateral-3: 1.2688, lateral-4: 1.2817, lateral-5: 1.3598, epsilon: 423.0896]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_3/noise_multiplier_0.3/Inf-Net-20.pth
2025-10-24 13:24:56.593216 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7742, lateral-2: 1.2034, lateral-3: 1.2567, lateral-4: 1.2717, lateral-5: 1.3515, epsilon: 442.5429]
2025-10-24 13:25:01.346100 Epoch [021/100], Step [0001/0001], [lateral-edge: 0.7739, lateral-2: 1.1923, lateral-3: 1.2454, lateral-4: 1.2619, lateral-5: 1.3437, epsilon: 461.9275]
2025-10-24 13:25:05.677206 Epoch [022/100], Step [0001/0001], [lateral-edge: 0.7736, lateral-2: 1.1816, lateral-3: 1.2348, lateral-4: 1.2526, lateral-5: 1.3362, epsilon: 481.2481]
2025-10-24 13:25:09.754399 Epoch [023/100], Step [0001/0001], [lateral-edge: 0.7734, lateral-2: 1.1718, lateral-3: 1.2246, lateral-4: 1.2440, lateral-5: 1.3292, epsilon: 500.5092]
2025-10-24 13:25:14.719600 Epoch [024/100], Step [0001/0001], [lateral-edge: 0.7731, lateral-2: 1.1625, lateral-3: 1.2147, lateral-4: 1.2359, lateral-5: 1.3224, epsilon: 519.7144]
2025-10-24 13:25:21.302681 Epoch [025/100], Step [0001/0001], [lateral-edge: 0.7728, lateral-2: 1.1538, lateral-3: 1.2050, lateral-4: 1.2281, lateral-5: 1.3159, epsilon: 538.8674]
2025-10-24 13:25:27.514094 Epoch [026/100], Step [0001/0001], [lateral-edge: 0.7725, lateral-2: 1.1455, lateral-3: 1.1959, lateral-4: 1.2207, lateral-5: 1.3098, epsilon: 557.9712]
2025-10-24 13:25:31.969532 Epoch [027/100], Step [0001/0001], [lateral-edge: 0.7722, lateral-2: 1.1375, lateral-3: 1.1875, lateral-4: 1.2136, lateral-5: 1.3038, epsilon: 577.0286]
2025-10-24 13:25:38.052605 Epoch [028/100], Step [0001/0001], [lateral-edge: 0.7718, lateral-2: 1.1302, lateral-3: 1.1798, lateral-4: 1.2069, lateral-5: 1.2982, epsilon: 596.0421]
2025-10-24 13:25:44.332273 Epoch [029/100], Step [0001/0001], [lateral-edge: 0.7715, lateral-2: 1.1231, lateral-3: 1.1721, lateral-4: 1.2010, lateral-5: 1.2926, epsilon: 615.0142]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_3/noise_multiplier_0.3/Inf-Net-30.pth
2025-10-24 13:25:51.079381 Epoch [030/100], Step [0001/0001], [lateral-edge: 0.7712, lateral-2: 1.1166, lateral-3: 1.1647, lateral-4: 1.1957, lateral-5: 1.2872, epsilon: 633.9468]
2025-10-24 13:25:58.196103 Epoch [031/100], Step [0001/0001], [lateral-edge: 0.7709, lateral-2: 1.1106, lateral-3: 1.1578, lateral-4: 1.1905, lateral-5: 1.2820, epsilon: 652.8420]
2025-10-24 13:26:04.798855 Epoch [032/100], Step [0001/0001], [lateral-edge: 0.7706, lateral-2: 1.1048, lateral-3: 1.1519, lateral-4: 1.1852, lateral-5: 1.2769, epsilon: 671.7016]
2025-10-24 13:26:11.593366 Epoch [033/100], Step [0001/0001], [lateral-edge: 0.7703, lateral-2: 1.0993, lateral-3: 1.1462, lateral-4: 1.1802, lateral-5: 1.2722, epsilon: 690.5272]
2025-10-24 13:26:19.504468 Epoch [034/100], Step [0001/0001], [lateral-edge: 0.7700, lateral-2: 1.0939, lateral-3: 1.1405, lateral-4: 1.1756, lateral-5: 1.2675, epsilon: 709.3204]
2025-10-24 13:26:27.172659 Epoch [035/100], Step [0001/0001], [lateral-edge: 0.7697, lateral-2: 1.0888, lateral-3: 1.1353, lateral-4: 1.1710, lateral-5: 1.2629, epsilon: inf]
2025-10-24 13:26:38.662419 Epoch [036/100], Step [0001/0001], [lateral-edge: 0.7694, lateral-2: 1.0839, lateral-3: 1.1308, lateral-4: 1.1664, lateral-5: 1.2585, epsilon: inf]
2025-10-24 13:26:47.469774 Epoch [037/100], Step [0001/0001], [lateral-edge: 0.7690, lateral-2: 1.0792, lateral-3: 1.1262, lateral-4: 1.1623, lateral-5: 1.2543, epsilon: inf]
