Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 32
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_Morph/batch_32/run_3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=32, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_morphology=True, morph_operation='close', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:18:51.995559 Epoch [001/100], Step [0002/0002], [lateral-edge: 0.7675, lateral-2: 1.4950, lateral-3: 1.5151, lateral-4: 1.5128, lateral-5: 1.5246]
2025-10-23 17:18:53.676343 Epoch [002/100], Step [0002/0002], [lateral-edge: 0.7526, lateral-2: 1.4362, lateral-3: 1.4546, lateral-4: 1.4756, lateral-5: 1.5167]
2025-10-23 17:18:55.337860 Epoch [003/100], Step [0002/0002], [lateral-edge: 0.7465, lateral-2: 1.3467, lateral-3: 1.3771, lateral-4: 1.4257, lateral-5: 1.5085]
2025-10-23 17:18:56.991386 Epoch [004/100], Step [0002/0002], [lateral-edge: 0.7433, lateral-2: 1.3543, lateral-3: 1.3813, lateral-4: 1.4289, lateral-5: 1.5091]
2025-10-23 17:18:58.636369 Epoch [005/100], Step [0002/0002], [lateral-edge: 0.7389, lateral-2: 1.2895, lateral-3: 1.3278, lateral-4: 1.3826, lateral-5: 1.4992]
2025-10-23 17:19:00.292582 Epoch [006/100], Step [0002/0002], [lateral-edge: 0.7360, lateral-2: 1.2585, lateral-3: 1.2932, lateral-4: 1.3625, lateral-5: 1.4699]
2025-10-23 17:19:01.933035 Epoch [007/100], Step [0002/0002], [lateral-edge: 0.7338, lateral-2: 1.2174, lateral-3: 1.2543, lateral-4: 1.3275, lateral-5: 1.4402]
2025-10-23 17:19:03.584023 Epoch [008/100], Step [0002/0002], [lateral-edge: 0.7315, lateral-2: 1.1229, lateral-3: 1.1698, lateral-4: 1.2582, lateral-5: 1.5190]
2025-10-23 17:19:05.212236 Epoch [009/100], Step [0002/0002], [lateral-edge: 0.7289, lateral-2: 1.0688, lateral-3: 1.1118, lateral-4: 1.2055, lateral-5: 1.5931]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_32/run_3/Inf-Net-10.pth
2025-10-23 17:19:07.061698 Epoch [010/100], Step [0002/0002], [lateral-edge: 0.7272, lateral-2: 0.9836, lateral-3: 1.0393, lateral-4: 1.1495, lateral-5: 1.5814]
2025-10-23 17:19:08.670583 Epoch [011/100], Step [0002/0002], [lateral-edge: 0.7250, lateral-2: 0.9858, lateral-3: 1.0417, lateral-4: 1.1407, lateral-5: 1.5289]
2025-10-23 17:19:10.303983 Epoch [012/100], Step [0002/0002], [lateral-edge: 0.7230, lateral-2: 0.9378, lateral-3: 0.9983, lateral-4: 1.1102, lateral-5: 1.5818]
2025-10-23 17:19:11.918087 Epoch [013/100], Step [0002/0002], [lateral-edge: 0.7213, lateral-2: 0.8857, lateral-3: 0.9559, lateral-4: 1.0663, lateral-5: 1.5432]
2025-10-23 17:19:13.557639 Epoch [014/100], Step [0002/0002], [lateral-edge: 0.7199, lateral-2: 0.8713, lateral-3: 0.9417, lateral-4: 1.0503, lateral-5: 1.5136]
2025-10-23 17:19:15.172833 Epoch [015/100], Step [0002/0002], [lateral-edge: 0.7183, lateral-2: 0.8936, lateral-3: 0.9620, lateral-4: 1.0742, lateral-5: 1.5331]
2025-10-23 17:19:16.773111 Epoch [016/100], Step [0002/0002], [lateral-edge: 0.7169, lateral-2: 0.8697, lateral-3: 0.9441, lateral-4: 1.0502, lateral-5: 1.4848]
2025-10-23 17:19:18.392880 Epoch [017/100], Step [0002/0002], [lateral-edge: 0.7158, lateral-2: 0.8473, lateral-3: 0.9217, lateral-4: 1.0359, lateral-5: 1.4865]
2025-10-23 17:19:20.014048 Epoch [018/100], Step [0002/0002], [lateral-edge: 0.7145, lateral-2: 0.8312, lateral-3: 0.9096, lateral-4: 1.0310, lateral-5: 1.4908]
2025-10-23 17:19:21.633314 Epoch [019/100], Step [0002/0002], [lateral-edge: 0.7133, lateral-2: 0.7840, lateral-3: 0.8668, lateral-4: 0.9842, lateral-5: 1.4695]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_32/run_3/Inf-Net-20.pth
2025-10-23 17:19:23.476541 Epoch [020/100], Step [0002/0002], [lateral-edge: 0.7125, lateral-2: 0.7871, lateral-3: 0.8652, lateral-4: 0.9831, lateral-5: 1.4311]
2025-10-23 17:19:25.102778 Epoch [021/100], Step [0002/0002], [lateral-edge: 0.7110, lateral-2: 0.7863, lateral-3: 0.8635, lateral-4: 0.9724, lateral-5: 1.4013]
2025-10-23 17:19:26.711648 Epoch [022/100], Step [0002/0002], [lateral-edge: 0.7097, lateral-2: 0.7243, lateral-3: 0.8158, lateral-4: 0.9424, lateral-5: 1.4325]
2025-10-23 17:19:28.304851 Epoch [023/100], Step [0002/0002], [lateral-edge: 0.7094, lateral-2: 0.7320, lateral-3: 0.8154, lateral-4: 0.9340, lateral-5: 1.3761]
