Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 64
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_Morph/batch_64/run_1
Run: 1
Namespace(epoch=100, lr=0.0001, batchsize=64, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=1, enable_morphology=True, morph_operation='close', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:22:12.215097 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7671, lateral-2: 1.6194, lateral-3: 1.6272, lateral-4: 1.6025, lateral-5: 1.5377]
2025-10-23 17:22:13.949066 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7603, lateral-2: 1.4409, lateral-3: 1.4771, lateral-4: 1.5124, lateral-5: 1.5293]
2025-10-23 17:22:15.714151 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7559, lateral-2: 1.4032, lateral-3: 1.4238, lateral-4: 1.4669, lateral-5: 1.5155]
2025-10-23 17:22:17.466859 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7524, lateral-2: 1.3829, lateral-3: 1.3994, lateral-4: 1.4497, lateral-5: 1.5129]
2025-10-23 17:22:19.213860 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7488, lateral-2: 1.3618, lateral-3: 1.3802, lateral-4: 1.4288, lateral-5: 1.5106]
2025-10-23 17:22:20.971023 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7457, lateral-2: 1.3337, lateral-3: 1.3621, lateral-4: 1.4126, lateral-5: 1.5080]
2025-10-23 17:22:22.742308 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7432, lateral-2: 1.3090, lateral-3: 1.3395, lateral-4: 1.3938, lateral-5: 1.5031]
2025-10-23 17:22:24.480310 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7408, lateral-2: 1.2845, lateral-3: 1.3125, lateral-4: 1.3727, lateral-5: 1.4907]
2025-10-23 17:22:26.267378 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7386, lateral-2: 1.2512, lateral-3: 1.2814, lateral-4: 1.3490, lateral-5: 1.4476]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_64/run_1/Inf-Net-10.pth
2025-10-23 17:22:28.524897 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7368, lateral-2: 1.2043, lateral-3: 1.2474, lateral-4: 1.3260, lateral-5: 1.4022]
2025-10-23 17:22:30.268318 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7350, lateral-2: 1.1470, lateral-3: 1.1871, lateral-4: 1.2663, lateral-5: 1.3712]
2025-10-23 17:22:32.016046 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7334, lateral-2: 1.1061, lateral-3: 1.1724, lateral-4: 1.2823, lateral-5: 1.4199]
2025-10-23 17:22:33.802105 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7319, lateral-2: 1.0453, lateral-3: 1.0999, lateral-4: 1.2006, lateral-5: 1.4467]
2025-10-23 17:22:35.578284 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7305, lateral-2: 0.9592, lateral-3: 1.0180, lateral-4: 1.1177, lateral-5: 1.4520]
2025-10-23 17:22:37.341447 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7292, lateral-2: 0.9114, lateral-3: 0.9784, lateral-4: 1.0724, lateral-5: 1.4759]
2025-10-23 17:22:39.119481 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7280, lateral-2: 0.8579, lateral-3: 0.9304, lateral-4: 1.0417, lateral-5: 1.5121]
