Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_morphology=True, morph_operation='close', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:25:10.580925 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7596, lateral-2: 1.6307, lateral-3: 1.7327, lateral-4: 1.6431, lateral-5: 1.5410]
2025-10-23 17:25:12.293589 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7557, lateral-2: 1.5023, lateral-3: 1.4951, lateral-4: 1.5379, lateral-5: 1.5358]
2025-10-23 17:25:14.012699 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7525, lateral-2: 1.4343, lateral-3: 1.4517, lateral-4: 1.5108, lateral-5: 1.5258]
2025-10-23 17:25:15.727675 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7480, lateral-2: 1.4094, lateral-3: 1.4309, lateral-4: 1.4951, lateral-5: 1.5202]
2025-10-23 17:25:17.475600 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7449, lateral-2: 1.3994, lateral-3: 1.4219, lateral-4: 1.4620, lateral-5: 1.5231]
2025-10-23 17:25:19.262461 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7422, lateral-2: 1.3706, lateral-3: 1.3973, lateral-4: 1.4489, lateral-5: 1.5206]
2025-10-23 17:25:21.001526 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7401, lateral-2: 1.3414, lateral-3: 1.3778, lateral-4: 1.4375, lateral-5: 1.5176]
2025-10-23 17:25:22.699581 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7382, lateral-2: 1.3181, lateral-3: 1.3534, lateral-4: 1.4173, lateral-5: 1.5163]
2025-10-23 17:25:24.448623 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7366, lateral-2: 1.2916, lateral-3: 1.3239, lateral-4: 1.3989, lateral-5: 1.5117]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_3/Inf-Net-10.pth
2025-10-23 17:25:26.612773 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7345, lateral-2: 1.2577, lateral-3: 1.2957, lateral-4: 1.3775, lateral-5: 1.5020]
2025-10-23 17:25:28.368742 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7330, lateral-2: 1.2227, lateral-3: 1.2684, lateral-4: 1.3532, lateral-5: 1.4781]
2025-10-23 17:25:30.095881 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7316, lateral-2: 1.1890, lateral-3: 1.2443, lateral-4: 1.3320, lateral-5: 1.4257]
2025-10-23 17:25:31.822702 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7303, lateral-2: 1.1821, lateral-3: 1.2540, lateral-4: 1.3502, lateral-5: 1.4120]
2025-10-23 17:25:33.572541 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7291, lateral-2: 1.1411, lateral-3: 1.2135, lateral-4: 1.3157, lateral-5: 1.3927]
2025-10-23 17:25:35.303736 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7280, lateral-2: 1.0809, lateral-3: 1.1369, lateral-4: 1.2292, lateral-5: 1.4207]
2025-10-23 17:25:37.050130 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7269, lateral-2: 1.0084, lateral-3: 1.0688, lateral-4: 1.1786, lateral-5: 1.4605]
2025-10-23 17:25:38.759868 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7259, lateral-2: 0.9469, lateral-3: 1.0148, lateral-4: 1.1170, lateral-5: 1.4981]
2025-10-23 17:25:40.463458 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7249, lateral-2: 0.8974, lateral-3: 0.9615, lateral-4: 1.0631, lateral-5: 1.5129]
2025-10-23 17:25:42.190792 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7240, lateral-2: 0.8419, lateral-3: 0.9207, lateral-4: 1.0353, lateral-5: 1.5358]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_3/Inf-Net-20.pth
2025-10-23 17:25:44.253741 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7231, lateral-2: 0.8160, lateral-3: 0.8913, lateral-4: 1.0031, lateral-5: 1.5287]
2025-10-23 17:25:45.965837 Epoch [021/100], Step [0001/0001], [lateral-edge: 0.7223, lateral-2: 0.7935, lateral-3: 0.8715, lateral-4: 0.9810, lateral-5: 1.5151]
2025-10-23 17:25:47.673347 Epoch [022/100], Step [0001/0001], [lateral-edge: 0.7215, lateral-2: 0.7700, lateral-3: 0.8520, lateral-4: 0.9657, lateral-5: 1.4936]
