Model_Name,Dataset,DPSGD,Clipping_Strategy,Epsilon,Morphology,Operation,Kernel_Size,Learning_Rate,Batch_Size,Run_Number,Iterations,Training_Loss,Training_Time_Seconds,Max_Grad_Norm,Noise_Multiplier,Stage
UNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,7,0.0001,48,1,70,1.379012107849121,138.85783195495605,1.5,,training
UNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,7,0.0001,48,1,70,1.43706214427948,137.04593133926392,2.0,,training
UNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,7,0.0001,48,2,70,1.4535367488861084,138.1543891429901,2.0,,training
