Model_Name,Dataset,DPSGD,Clipping_Strategy,Epsilon,Morphology,Operation,Kernel_Size,Learning_Rate,Batch_Size,Run_Number,Iterations,Training_Loss,Training_Time_Seconds,Max_Grad_Norm,Noise_Multiplier,Stage
Inf-Net_DP_Morph,LungInfection,True,automatic,200.0,True,open,5,0.0001,24,1,70,5.454297065734863,525.3815591335297,1.2,,training
Inf-Net_DP_Morph,LungInfection,True,automatic,200.0,True,open,5,0.0001,24,1,70,5.47190523147583,560.0347375869751,1.5,,training
Inf-Net_DP_Morph,LungInfection,True,automatic,200.0,True,open,5,0.0001,24,1,70,5.437817573547363,547.8077652454376,2.0,,training
Inf-Net_DP_Morph,LungInfection,True,automatic,200.0,True,open,5,0.0001,24,2,70,5.508145332336426,436.5996582508087,1.2,,training
Inf-Net_DP_Morph,LungInfection,True,automatic,200.0,True,open,5,0.0001,24,2,70,5.542605400085449,464.94227504730225,1.5,,training
Inf-Net_DP_Morph,LungInfection,True,automatic,200.0,True,open,5,0.0001,24,2,70,5.454160690307617,526.9365699291229,2.0,,training
