Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 64
Morphology: open
Save Path: ./Snapshots/save_weights/Inf-Net_Morph/batch_64/run_2
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=64, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_morphology=True, morph_operation='open', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:22:12.655262 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7601, lateral-2: 1.5489, lateral-3: 1.6442, lateral-4: 1.5990, lateral-5: 1.5150]
2025-10-23 17:22:14.361044 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7543, lateral-2: 1.4459, lateral-3: 1.4658, lateral-4: 1.4941, lateral-5: 1.5052]
2025-10-23 17:22:16.097387 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7504, lateral-2: 1.3852, lateral-3: 1.4129, lateral-4: 1.4744, lateral-5: 1.4983]
2025-10-23 17:22:17.831433 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7468, lateral-2: 1.3679, lateral-3: 1.3913, lateral-4: 1.4267, lateral-5: 1.4974]
2025-10-23 17:22:19.571688 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7440, lateral-2: 1.3391, lateral-3: 1.3669, lateral-4: 1.4055, lateral-5: 1.4950]
2025-10-23 17:22:21.307738 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7416, lateral-2: 1.3080, lateral-3: 1.3426, lateral-4: 1.3956, lateral-5: 1.4911]
2025-10-23 17:22:23.043516 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7395, lateral-2: 1.2800, lateral-3: 1.3191, lateral-4: 1.3712, lateral-5: 1.4894]
2025-10-23 17:22:24.793603 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7375, lateral-2: 1.2535, lateral-3: 1.2904, lateral-4: 1.3501, lateral-5: 1.4848]
2025-10-23 17:22:26.517666 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7354, lateral-2: 1.2197, lateral-3: 1.2517, lateral-4: 1.3271, lateral-5: 1.4724]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_64/run_2/Inf-Net-10.pth
2025-10-23 17:22:28.570196 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7336, lateral-2: 1.1816, lateral-3: 1.2148, lateral-4: 1.2956, lateral-5: 1.4415]
2025-10-23 17:22:30.330875 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7318, lateral-2: 1.1371, lateral-3: 1.1777, lateral-4: 1.2571, lateral-5: 1.3947]
2025-10-23 17:22:32.066848 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7300, lateral-2: 1.0884, lateral-3: 1.1372, lateral-4: 1.2257, lateral-5: 1.3750]
2025-10-23 17:22:33.801556 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7283, lateral-2: 1.0408, lateral-3: 1.0981, lateral-4: 1.1886, lateral-5: 1.3988]
2025-10-23 17:22:35.534889 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7267, lateral-2: 1.0205, lateral-3: 1.0887, lateral-4: 1.2006, lateral-5: 1.4391]
2025-10-23 17:22:37.280667 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7252, lateral-2: 0.9497, lateral-3: 1.0113, lateral-4: 1.1017, lateral-5: 1.4567]
2025-10-23 17:22:39.000739 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7237, lateral-2: 0.8923, lateral-3: 0.9585, lateral-4: 1.0594, lateral-5: 1.4695]
2025-10-23 17:22:40.751159 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7223, lateral-2: 0.8502, lateral-3: 0.9213, lateral-4: 1.0231, lateral-5: 1.4738]
2025-10-23 17:22:42.490227 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7209, lateral-2: 0.8262, lateral-3: 0.8976, lateral-4: 0.9993, lateral-5: 1.4762]
2025-10-23 17:22:44.243729 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7196, lateral-2: 0.8014, lateral-3: 0.8761, lateral-4: 0.9799, lateral-5: 1.4620]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_64/run_2/Inf-Net-20.pth
2025-10-23 17:22:46.137020 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7183, lateral-2: 0.7823, lateral-3: 0.8597, lateral-4: 0.9661, lateral-5: 1.4444]
2025-10-23 17:22:47.888259 Epoch [021/100], Step [0001/0001], [lateral-edge: 0.7171, lateral-2: 0.7657, lateral-3: 0.8432, lateral-4: 0.9489, lateral-5: 1.4235]
2025-10-23 17:22:49.640999 Epoch [022/100], Step [0001/0001], [lateral-edge: 0.7158, lateral-2: 0.7493, lateral-3: 0.8303, lateral-4: 0.9394, lateral-5: 1.4028]
2025-10-23 17:22:51.364845 Epoch [023/100], Step [0001/0001], [lateral-edge: 0.7147, lateral-2: 0.7325, lateral-3: 0.8145, lateral-4: 0.9232, lateral-5: 1.3977]
2025-10-23 17:22:53.119741 Epoch [024/100], Step [0001/0001], [lateral-edge: 0.7136, lateral-2: 0.7177, lateral-3: 0.8014, lateral-4: 0.9103, lateral-5: 1.3727]
2025-10-23 17:22:54.846482 Epoch [025/100], Step [0001/0001], [lateral-edge: 0.7126, lateral-2: 0.7047, lateral-3: 0.7895, lateral-4: 0.9001, lateral-5: 1.3633]
2025-10-23 17:22:56.579100 Epoch [026/100], Step [0001/0001], [lateral-edge: 0.7117, lateral-2: 0.6914, lateral-3: 0.7768, lateral-4: 0.8881, lateral-5: 1.3376]
2025-10-23 17:22:58.301757 Epoch [027/100], Step [0001/0001], [lateral-edge: 0.7108, lateral-2: 0.6848, lateral-3: 0.7732, lateral-4: 0.8862, lateral-5: 1.3056]
2025-10-23 17:23:00.030616 Epoch [028/100], Step [0001/0001], [lateral-edge: 0.7100, lateral-2: 0.6758, lateral-3: 0.7637, lateral-4: 0.8768, lateral-5: 1.2977]
2025-10-23 17:23:01.753314 Epoch [029/100], Step [0001/0001], [lateral-edge: 0.7092, lateral-2: 0.6666, lateral-3: 0.7593, lateral-4: 0.8759, lateral-5: 1.2628]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_64/run_2/Inf-Net-30.pth
2025-10-23 17:23:03.854211 Epoch [030/100], Step [0001/0001], [lateral-edge: 0.7085, lateral-2: 0.6581, lateral-3: 0.7485, lateral-4: 0.8645, lateral-5: 1.2519]
2025-10-23 17:23:05.577219 Epoch [031/100], Step [0001/0001], [lateral-edge: 0.7078, lateral-2: 0.6454, lateral-3: 0.7395, lateral-4: 0.8580, lateral-5: 1.2333]
2025-10-23 17:23:07.310689 Epoch [032/100], Step [0001/0001], [lateral-edge: 0.7072, lateral-2: 0.6296, lateral-3: 0.7244, lateral-4: 0.8452, lateral-5: 1.2133]
2025-10-23 17:23:09.046697 Epoch [033/100], Step [0001/0001], [lateral-edge: 0.7066, lateral-2: 0.6257, lateral-3: 0.7234, lateral-4: 0.8456, lateral-5: 1.1949]
2025-10-23 17:23:10.782285 Epoch [034/100], Step [0001/0001], [lateral-edge: 0.7061, lateral-2: 0.6135, lateral-3: 0.7113, lateral-4: 0.8352, lateral-5: 1.1769]
2025-10-23 17:23:12.522781 Epoch [035/100], Step [0001/0001], [lateral-edge: 0.7056, lateral-2: 0.6090, lateral-3: 0.7092, lateral-4: 0.8338, lateral-5: 1.1644]
