Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Morphology: dilation
Save Path: ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_morphology=True, morph_operation='dilation', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:25:15.364143 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7703, lateral-2: 1.6319, lateral-3: 1.5805, lateral-4: 1.6055, lateral-5: 1.5217]
2025-10-23 17:25:16.969384 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7605, lateral-2: 1.4701, lateral-3: 1.4516, lateral-4: 1.5088, lateral-5: 1.5006]
2025-10-23 17:25:18.602198 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7567, lateral-2: 1.4096, lateral-3: 1.4062, lateral-4: 1.4843, lateral-5: 1.4983]
2025-10-23 17:25:20.274479 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7534, lateral-2: 1.3876, lateral-3: 1.3845, lateral-4: 1.4746, lateral-5: 1.4935]
2025-10-23 17:25:21.942391 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7493, lateral-2: 1.3619, lateral-3: 1.3735, lateral-4: 1.4485, lateral-5: 1.4947]
2025-10-23 17:25:23.595554 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7476, lateral-2: 1.3394, lateral-3: 1.3569, lateral-4: 1.4355, lateral-5: 1.4943]
2025-10-23 17:25:25.280660 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7442, lateral-2: 1.3230, lateral-3: 1.3428, lateral-4: 1.4160, lateral-5: 1.4931]
2025-10-23 17:25:26.942378 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7416, lateral-2: 1.3061, lateral-3: 1.3263, lateral-4: 1.3959, lateral-5: 1.4883]
2025-10-23 17:25:28.592132 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7391, lateral-2: 1.2839, lateral-3: 1.3063, lateral-4: 1.3783, lateral-5: 1.4799]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_3/Inf-Net-10.pth
2025-10-23 17:25:30.462184 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7371, lateral-2: 1.2639, lateral-3: 1.2778, lateral-4: 1.3616, lateral-5: 1.4626]
2025-10-23 17:25:32.135723 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7352, lateral-2: 1.2412, lateral-3: 1.2589, lateral-4: 1.3419, lateral-5: 1.4268]
2025-10-23 17:25:33.784747 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7334, lateral-2: 1.2116, lateral-3: 1.2444, lateral-4: 1.3222, lateral-5: 1.3808]
2025-10-23 17:25:35.447802 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7318, lateral-2: 1.2120, lateral-3: 1.2975, lateral-4: 1.3782, lateral-5: 1.3708]
2025-10-23 17:25:37.098316 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7304, lateral-2: 1.1811, lateral-3: 1.2166, lateral-4: 1.3114, lateral-5: 1.4071]
2025-10-23 17:25:38.750249 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7292, lateral-2: 1.1499, lateral-3: 1.1902, lateral-4: 1.2792, lateral-5: 1.3570]
2025-10-23 17:25:40.411145 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7278, lateral-2: 1.0987, lateral-3: 1.1368, lateral-4: 1.2218, lateral-5: 1.3688]
