Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Morphology: open
Save Path: ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_morphology=True, morph_operation='open', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:25:07.997989 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7712, lateral-2: 1.6050, lateral-3: 1.6068, lateral-4: 1.6142, lateral-5: 1.5420]
2025-10-23 17:25:09.669686 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7626, lateral-2: 1.4734, lateral-3: 1.5301, lateral-4: 1.5337, lateral-5: 1.5471]
2025-10-23 17:25:11.352615 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7566, lateral-2: 1.4397, lateral-3: 1.4557, lateral-4: 1.4848, lateral-5: 1.5310]
2025-10-23 17:25:13.025055 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7522, lateral-2: 1.4114, lateral-3: 1.4236, lateral-4: 1.4640, lateral-5: 1.5233]
2025-10-23 17:25:14.699417 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7492, lateral-2: 1.3923, lateral-3: 1.3968, lateral-4: 1.4413, lateral-5: 1.5197]
2025-10-23 17:25:16.368034 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7463, lateral-2: 1.3680, lateral-3: 1.3751, lateral-4: 1.4255, lateral-5: 1.5168]
2025-10-23 17:25:18.052057 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7435, lateral-2: 1.3403, lateral-3: 1.3555, lateral-4: 1.4078, lateral-5: 1.5133]
2025-10-23 17:25:19.745446 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7410, lateral-2: 1.3075, lateral-3: 1.3289, lateral-4: 1.3847, lateral-5: 1.5037]
2025-10-23 17:25:21.440608 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7389, lateral-2: 1.2701, lateral-3: 1.2994, lateral-4: 1.3637, lateral-5: 1.4781]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_3/Inf-Net-10.pth
2025-10-23 17:25:23.384212 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7369, lateral-2: 1.2285, lateral-3: 1.2638, lateral-4: 1.3348, lateral-5: 1.4336]
2025-10-23 17:25:25.086136 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7351, lateral-2: 1.1894, lateral-3: 1.2350, lateral-4: 1.3196, lateral-5: 1.4163]
2025-10-23 17:25:26.783145 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7334, lateral-2: 1.1341, lateral-3: 1.1853, lateral-4: 1.2670, lateral-5: 1.3912]
2025-10-23 17:25:28.481808 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7318, lateral-2: 1.1139, lateral-3: 1.1802, lateral-4: 1.2675, lateral-5: 1.4151]
2025-10-23 17:25:30.155636 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7305, lateral-2: 1.0430, lateral-3: 1.0997, lateral-4: 1.1958, lateral-5: 1.4262]
2025-10-23 17:25:31.848783 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7291, lateral-2: 0.9780, lateral-3: 1.0407, lateral-4: 1.1371, lateral-5: 1.4241]
2025-10-23 17:25:33.547649 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7278, lateral-2: 0.9212, lateral-3: 0.9868, lateral-4: 1.0854, lateral-5: 1.4628]
2025-10-23 17:25:35.231569 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7266, lateral-2: 0.8722, lateral-3: 0.9420, lateral-4: 1.0482, lateral-5: 1.4905]
2025-10-23 17:25:36.916804 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7254, lateral-2: 0.8389, lateral-3: 0.9115, lateral-4: 1.0225, lateral-5: 1.5010]
2025-10-23 17:25:38.598173 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7242, lateral-2: 0.8126, lateral-3: 0.8853, lateral-4: 0.9908, lateral-5: 1.4901]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_3/Inf-Net-20.pth
2025-10-23 17:25:40.449833 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7230, lateral-2: 0.7937, lateral-3: 0.8710, lateral-4: 0.9849, lateral-5: 1.4929]
2025-10-23 17:25:42.125814 Epoch [021/100], Step [0001/0001], [lateral-edge: 0.7219, lateral-2: 0.7838, lateral-3: 0.8609, lateral-4: 0.9731, lateral-5: 1.4696]
2025-10-23 17:25:43.797617 Epoch [022/100], Step [0001/0001], [lateral-edge: 0.7208, lateral-2: 0.7704, lateral-3: 0.8507, lateral-4: 0.9643, lateral-5: 1.4489]
2025-10-23 17:25:45.478838 Epoch [023/100], Step [0001/0001], [lateral-edge: 0.7197, lateral-2: 0.7585, lateral-3: 0.8401, lateral-4: 0.9551, lateral-5: 1.4390]
2025-10-23 17:25:47.257816 Epoch [024/100], Step [0001/0001], [lateral-edge: 0.7186, lateral-2: 0.7424, lateral-3: 0.8272, lateral-4: 0.9446, lateral-5: 1.4089]
2025-10-23 17:25:48.928058 Epoch [025/100], Step [0001/0001], [lateral-edge: 0.7175, lateral-2: 0.7274, lateral-3: 0.8144, lateral-4: 0.9296, lateral-5: 1.3936]
2025-10-23 17:25:50.629431 Epoch [026/100], Step [0001/0001], [lateral-edge: 0.7164, lateral-2: 0.7081, lateral-3: 0.7956, lateral-4: 0.9133, lateral-5: 1.3622]
2025-10-23 17:25:52.341470 Epoch [027/100], Step [0001/0001], [lateral-edge: 0.7153, lateral-2: 0.6907, lateral-3: 0.7807, lateral-4: 0.8988, lateral-5: 1.3397]
