Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_2
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=True, noise_multiplier=1.5, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 12:32:26.439265 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7913, lateral-2: 1.7442, lateral-3: 1.7178, lateral-4: 1.6627, lateral-5: 1.5616, epsilon: 5.1851]
2025-10-24 12:32:29.531612 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7909, lateral-2: 1.7015, lateral-3: 1.6863, lateral-4: 1.6310, lateral-5: 1.5574, epsilon: 7.8193]
2025-10-24 12:32:32.570454 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7905, lateral-2: 1.6599, lateral-3: 1.6526, lateral-4: 1.5951, lateral-5: 1.5530, epsilon: 10.0077]
2025-10-24 12:32:35.756423 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7902, lateral-2: 1.6249, lateral-3: 1.6223, lateral-4: 1.5651, lateral-5: 1.5487, epsilon: 11.9630]
2025-10-24 12:32:38.824427 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7898, lateral-2: 1.5979, lateral-3: 1.5989, lateral-4: 1.5455, lateral-5: 1.5445, epsilon: 13.7684]
2025-10-24 12:32:41.884661 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7895, lateral-2: 1.5781, lateral-3: 1.5826, lateral-4: 1.5340, lateral-5: 1.5407, epsilon: 15.4668]
2025-10-24 12:32:44.938637 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7891, lateral-2: 1.5629, lateral-3: 1.5706, lateral-4: 1.5263, lateral-5: 1.5371, epsilon: 17.0838]
2025-10-24 12:32:48.024212 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7888, lateral-2: 1.5503, lateral-3: 1.5609, lateral-4: 1.5207, lateral-5: 1.5338, epsilon: 18.6363]
2025-10-24 12:32:51.210726 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7884, lateral-2: 1.5393, lateral-3: 1.5523, lateral-4: 1.5157, lateral-5: 1.5305, epsilon: 20.1358]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_2/Inf-Net-10.pth
2025-10-24 12:32:54.440721 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7881, lateral-2: 1.5296, lateral-3: 1.5444, lateral-4: 1.5111, lateral-5: 1.5274, epsilon: 21.5910]
2025-10-24 12:32:57.509466 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7877, lateral-2: 1.5210, lateral-3: 1.5372, lateral-4: 1.5068, lateral-5: 1.5246, epsilon: 23.0082]
2025-10-24 12:33:00.559819 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7874, lateral-2: 1.5131, lateral-3: 1.5304, lateral-4: 1.5029, lateral-5: 1.5220, epsilon: 24.3925]
