Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 64
Morphology: Disabled
Save Path: ./Snapshots/save_weights/Inf-Net/batch_64/run_2
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=64, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_morphology=False, morph_operation='close', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:18:51.213861 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7564, lateral-2: 1.5685, lateral-3: 1.5716, lateral-4: 1.5822, lateral-5: 1.5401]
2025-10-23 17:18:52.862990 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7528, lateral-2: 1.4496, lateral-3: 1.4770, lateral-4: 1.5071, lateral-5: 1.5310]
2025-10-23 17:18:54.534010 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7490, lateral-2: 1.4094, lateral-3: 1.4266, lateral-4: 1.4867, lateral-5: 1.5290]
2025-10-23 17:18:56.188494 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7453, lateral-2: 1.3863, lateral-3: 1.4058, lateral-4: 1.4523, lateral-5: 1.5277]
2025-10-23 17:18:57.862751 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7433, lateral-2: 1.3614, lateral-3: 1.3822, lateral-4: 1.4358, lateral-5: 1.5160]
2025-10-23 17:18:59.519367 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7410, lateral-2: 1.3317, lateral-3: 1.3537, lateral-4: 1.4117, lateral-5: 1.4995]
2025-10-23 17:19:01.178011 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7388, lateral-2: 1.2982, lateral-3: 1.3137, lateral-4: 1.3872, lateral-5: 1.4570]
2025-10-23 17:19:02.828004 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7369, lateral-2: 1.2381, lateral-3: 1.2570, lateral-4: 1.3494, lateral-5: 1.4215]
2025-10-23 17:19:04.494150 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7351, lateral-2: 1.1506, lateral-3: 1.1720, lateral-4: 1.2562, lateral-5: 1.4346]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net/batch_64/run_2/Inf-Net-10.pth
2025-10-23 17:19:06.377903 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7336, lateral-2: 1.0430, lateral-3: 1.0714, lateral-4: 1.1686, lateral-5: 1.4786]
2025-10-23 17:19:08.066080 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7322, lateral-2: 0.9401, lateral-3: 0.9833, lateral-4: 1.0845, lateral-5: 1.5548]
2025-10-23 17:19:09.738196 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7309, lateral-2: 0.8995, lateral-3: 0.9556, lateral-4: 1.0638, lateral-5: 1.6036]
2025-10-23 17:19:11.417785 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7297, lateral-2: 0.9118, lateral-3: 0.9761, lateral-4: 1.0940, lateral-5: 1.6368]
2025-10-23 17:19:13.076772 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7286, lateral-2: 0.8587, lateral-3: 0.9229, lateral-4: 1.0341, lateral-5: 1.5884]
2025-10-23 17:19:14.726026 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7276, lateral-2: 0.8572, lateral-3: 0.9222, lateral-4: 1.0310, lateral-5: 1.5522]
2025-10-23 17:19:16.365769 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7264, lateral-2: 0.8309, lateral-3: 0.8970, lateral-4: 1.0094, lateral-5: 1.5319]
2025-10-23 17:19:18.000468 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7254, lateral-2: 0.8204, lateral-3: 0.8884, lateral-4: 0.9968, lateral-5: 1.5081]
2025-10-23 17:19:19.638712 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7244, lateral-2: 0.7870, lateral-3: 0.8598, lateral-4: 0.9698, lateral-5: 1.4765]
2025-10-23 17:19:21.275291 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7235, lateral-2: 0.7667, lateral-3: 0.8391, lateral-4: 0.9564, lateral-5: 1.4682]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net/batch_64/run_2/Inf-Net-20.pth
2025-10-23 17:19:23.100104 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7226, lateral-2: 0.7416, lateral-3: 0.8213, lateral-4: 0.9340, lateral-5: 1.4464]
2025-10-23 17:19:24.760331 Epoch [021/100], Step [0001/0001], [lateral-edge: 0.7217, lateral-2: 0.7162, lateral-3: 0.7961, lateral-4: 0.9143, lateral-5: 1.4118]
2025-10-23 17:19:26.422300 Epoch [022/100], Step [0001/0001], [lateral-edge: 0.7208, lateral-2: 0.6942, lateral-3: 0.7774, lateral-4: 0.8938, lateral-5: 1.3941]
2025-10-23 17:19:28.060699 Epoch [023/100], Step [0001/0001], [lateral-edge: 0.7200, lateral-2: 0.6816, lateral-3: 0.7666, lateral-4: 0.8834, lateral-5: 1.3525]
2025-10-23 17:19:29.713271 Epoch [024/100], Step [0001/0001], [lateral-edge: 0.7192, lateral-2: 0.6656, lateral-3: 0.7530, lateral-4: 0.8722, lateral-5: 1.3292]
2025-10-23 17:19:31.368342 Epoch [025/100], Step [0001/0001], [lateral-edge: 0.7184, lateral-2: 0.6548, lateral-3: 0.7442, lateral-4: 0.8654, lateral-5: 1.3084]
2025-10-23 17:19:33.006524 Epoch [026/100], Step [0001/0001], [lateral-edge: 0.7177, lateral-2: 0.6422, lateral-3: 0.7335, lateral-4: 0.8566, lateral-5: 1.2759]
2025-10-23 17:19:34.632606 Epoch [027/100], Step [0001/0001], [lateral-edge: 0.7170, lateral-2: 0.6400, lateral-3: 0.7306, lateral-4: 0.8504, lateral-5: 1.2525]
2025-10-23 17:19:36.297169 Epoch [028/100], Step [0001/0001], [lateral-edge: 0.7163, lateral-2: 0.6277, lateral-3: 0.7212, lateral-4: 0.8451, lateral-5: 1.2286]
2025-10-23 17:19:37.952649 Epoch [029/100], Step [0001/0001], [lateral-edge: 0.7156, lateral-2: 0.6184, lateral-3: 0.7143, lateral-4: 0.8408, lateral-5: 1.2087]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net/batch_64/run_2/Inf-Net-30.pth
2025-10-23 17:19:39.794597 Epoch [030/100], Step [0001/0001], [lateral-edge: 0.7149, lateral-2: 0.6085, lateral-3: 0.7070, lateral-4: 0.8326, lateral-5: 1.1809]
2025-10-23 17:19:41.421713 Epoch [031/100], Step [0001/0001], [lateral-edge: 0.7143, lateral-2: 0.6049, lateral-3: 0.7022, lateral-4: 0.8312, lateral-5: 1.1646]
2025-10-23 17:19:43.103511 Epoch [032/100], Step [0001/0001], [lateral-edge: 0.7137, lateral-2: 0.6001, lateral-3: 0.7026, lateral-4: 0.8344, lateral-5: 1.1519]
2025-10-23 17:19:44.726351 Epoch [033/100], Step [0001/0001], [lateral-edge: 0.7131, lateral-2: 0.5952, lateral-3: 0.6967, lateral-4: 0.8286, lateral-5: 1.1361]
2025-10-23 17:19:46.349332 Epoch [034/100], Step [0001/0001], [lateral-edge: 0.7125, lateral-2: 0.5839, lateral-3: 0.6887, lateral-4: 0.8201, lateral-5: 1.1198]
2025-10-23 17:19:48.027458 Epoch [035/100], Step [0001/0001], [lateral-edge: 0.7119, lateral-2: 0.5791, lateral-3: 0.6845, lateral-4: 0.8205, lateral-5: 1.1105]
2025-10-23 17:19:49.696299 Epoch [036/100], Step [0001/0001], [lateral-edge: 0.7113, lateral-2: 0.5759, lateral-3: 0.6829, lateral-4: 0.8182, lateral-5: 1.0938]
2025-10-23 17:19:51.351269 Epoch [037/100], Step [0001/0001], [lateral-edge: 0.7108, lateral-2: 0.5742, lateral-3: 0.6833, lateral-4: 0.8233, lateral-5: 1.0909]
2025-10-23 17:19:52.996100 Epoch [038/100], Step [0001/0001], [lateral-edge: 0.7103, lateral-2: 0.5723, lateral-3: 0.6805, lateral-4: 0.8184, lateral-5: 1.0757]
