Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: Disabled
Save Path: ./Snapshots/save_weights/Inf-Net_DP/batch_128/run_3/noise_multiplier_1.5
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=True, noise_multiplier=1.5, max_grad_norm=1.0, delta=1e-05, enable_morphology=False, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 13:41:27.018998 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7892, lateral-2: 1.6564, lateral-3: 1.6004, lateral-4: 1.6042, lateral-5: 1.4906, epsilon: 5.1851]
2025-10-24 13:41:30.048021 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7891, lateral-2: 1.6289, lateral-3: 1.5800, lateral-4: 1.5855, lateral-5: 1.4866, epsilon: 7.8193]
2025-10-24 13:41:33.071164 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7889, lateral-2: 1.6035, lateral-3: 1.5610, lateral-4: 1.5676, lateral-5: 1.4831, epsilon: 10.0077]
2025-10-24 13:41:36.282910 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7887, lateral-2: 1.5816, lateral-3: 1.5442, lateral-4: 1.5528, lateral-5: 1.4799, epsilon: 11.9630]
2025-10-24 13:41:39.340119 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7886, lateral-2: 1.5635, lateral-3: 1.5299, lateral-4: 1.5415, lateral-5: 1.4769, epsilon: 13.7684]
2025-10-24 13:41:42.389821 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7883, lateral-2: 1.5492, lateral-3: 1.5182, lateral-4: 1.5333, lateral-5: 1.4741, epsilon: 15.4668]
2025-10-24 13:41:45.445942 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7882, lateral-2: 1.5372, lateral-3: 1.5083, lateral-4: 1.5264, lateral-5: 1.4716, epsilon: 17.0838]
2025-10-24 13:41:48.514720 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7881, lateral-2: 1.5265, lateral-3: 1.4996, lateral-4: 1.5203, lateral-5: 1.4691, epsilon: 18.6363]
2025-10-24 13:41:51.698505 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7880, lateral-2: 1.5171, lateral-3: 1.4919, lateral-4: 1.5149, lateral-5: 1.4665, epsilon: 20.1358]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP/batch_128/run_3/noise_multiplier_1.5/Inf-Net-10.pth
2025-10-24 13:41:54.974328 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7879, lateral-2: 1.5086, lateral-3: 1.4848, lateral-4: 1.5099, lateral-5: 1.4641, epsilon: 21.5910]
