Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 64
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: open
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/open/batch_64/run_2/noise_multiplier_0.3
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=64, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=True, noise_multiplier=0.3, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='open', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 14:34:25.002548 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7892, lateral-2: 1.6171, lateral-3: 1.5719, lateral-4: 1.5343, lateral-5: 1.5176, epsilon: 40.5547]
2025-10-24 14:34:28.086815 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7885, lateral-2: 1.5503, lateral-3: 1.5099, lateral-4: 1.4979, lateral-5: 1.5068, epsilon: 67.3649]
2025-10-24 14:34:31.266576 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7874, lateral-2: 1.5116, lateral-3: 1.4771, lateral-4: 1.4808, lateral-5: 1.4964, epsilon: 91.8295]
2025-10-24 14:34:34.530731 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7859, lateral-2: 1.4802, lateral-3: 1.4510, lateral-4: 1.4625, lateral-5: 1.4862, epsilon: 115.0760]
2025-10-24 14:34:37.818686 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7841, lateral-2: 1.4546, lateral-3: 1.4308, lateral-4: 1.4466, lateral-5: 1.4772, epsilon: 137.5426]
2025-10-24 14:34:41.133411 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7819, lateral-2: 1.4311, lateral-3: 1.4135, lateral-4: 1.4326, lateral-5: 1.4692, epsilon: 159.4546]
2025-10-24 14:34:44.488057 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7794, lateral-2: 1.4083, lateral-3: 1.3971, lateral-4: 1.4187, lateral-5: 1.4618, epsilon: 180.9461]
2025-10-24 14:34:47.910366 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7768, lateral-2: 1.3864, lateral-3: 1.3812, lateral-4: 1.4049, lateral-5: 1.4550, epsilon: 202.1045]
2025-10-24 14:34:51.279852 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7741, lateral-2: 1.3651, lateral-3: 1.3658, lateral-4: 1.3914, lateral-5: 1.4486, epsilon: 222.9906]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/open/batch_64/run_2/noise_multiplier_0.3/Inf-Net-10.pth
2025-10-24 14:34:55.001778 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7714, lateral-2: 1.3448, lateral-3: 1.3510, lateral-4: 1.3782, lateral-5: 1.4425, epsilon: 243.6485]
2025-10-24 14:34:58.357564 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7690, lateral-2: 1.3251, lateral-3: 1.3362, lateral-4: 1.3653, lateral-5: 1.4365, epsilon: 264.1117]
2025-10-24 14:35:02.091943 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7671, lateral-2: 1.3061, lateral-3: 1.3213, lateral-4: 1.3526, lateral-5: 1.4306, epsilon: 284.4063]
2025-10-24 14:35:06.018918 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7656, lateral-2: 1.2881, lateral-3: 1.3064, lateral-4: 1.3403, lateral-5: 1.4248, epsilon: 304.5528]
2025-10-24 14:35:10.040006 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7646, lateral-2: 1.2713, lateral-3: 1.2919, lateral-4: 1.3282, lateral-5: 1.4191, epsilon: 324.5681]
2025-10-24 14:35:14.053255 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7639, lateral-2: 1.2558, lateral-3: 1.2781, lateral-4: 1.3167, lateral-5: 1.4135, epsilon: 344.4660]
2025-10-24 14:35:18.163141 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7634, lateral-2: 1.2415, lateral-3: 1.2651, lateral-4: 1.3053, lateral-5: 1.4078, epsilon: 364.2579]
2025-10-24 14:35:21.727866 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7629, lateral-2: 1.2280, lateral-3: 1.2528, lateral-4: 1.2945, lateral-5: 1.4019, epsilon: 383.9538]
2025-10-24 14:35:25.367332 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7625, lateral-2: 1.2151, lateral-3: 1.2413, lateral-4: 1.2846, lateral-5: 1.3959, epsilon: 403.5620]
2025-10-24 14:35:29.826254 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7621, lateral-2: 1.2028, lateral-3: 1.2304, lateral-4: 1.2756, lateral-5: 1.3898, epsilon: 423.0896]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/open/batch_64/run_2/noise_multiplier_0.3/Inf-Net-20.pth
