Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 32
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_32/run_2/noise_multiplier_1.5
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=32, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=True, noise_multiplier=1.5, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 13:31:50.753794 Epoch [001/100], Step [0002/0002], [lateral-edge: 0.7763, lateral-2: 1.6169, lateral-3: 1.5654, lateral-4: 1.5141, lateral-5: 1.5173, epsilon: 4.5424]
2025-10-24 13:31:55.892027 Epoch [002/100], Step [0002/0002], [lateral-edge: 0.7794, lateral-2: 1.5969, lateral-3: 1.5504, lateral-4: 1.5061, lateral-5: 1.5223, epsilon: 6.4178]
2025-10-24 13:31:59.919621 Epoch [003/100], Step [0002/0002], [lateral-edge: 0.7779, lateral-2: 1.5910, lateral-3: 1.5600, lateral-4: 1.5321, lateral-5: 1.5325, epsilon: 7.9389]
2025-10-24 13:32:04.159041 Epoch [004/100], Step [0002/0002], [lateral-edge: 0.7777, lateral-2: 1.5479, lateral-3: 1.5192, lateral-4: 1.4848, lateral-5: 1.4982, epsilon: 9.2777]
2025-10-24 13:32:08.608914 Epoch [005/100], Step [0002/0002], [lateral-edge: 0.7790, lateral-2: 1.5326, lateral-3: 1.5113, lateral-4: 1.4797, lateral-5: 1.5036, epsilon: 10.5000]
2025-10-24 13:32:13.676961 Epoch [006/100], Step [0002/0002], [lateral-edge: 0.7774, lateral-2: 1.5287, lateral-3: 1.5110, lateral-4: 1.4876, lateral-5: 1.5003, epsilon: 11.6397]
2025-10-24 13:32:18.219563 Epoch [007/100], Step [0002/0002], [lateral-edge: 0.7776, lateral-2: 1.5112, lateral-3: 1.4980, lateral-4: 1.4746, lateral-5: 1.4997, epsilon: 12.7166]
2025-10-24 13:32:22.548886 Epoch [008/100], Step [0002/0002], [lateral-edge: 0.7782, lateral-2: 1.4960, lateral-3: 1.4803, lateral-4: 1.4521, lateral-5: 1.4857, epsilon: 13.7439]
2025-10-24 13:32:27.344505 Epoch [009/100], Step [0002/0002], [lateral-edge: 0.7778, lateral-2: 1.5386, lateral-3: 1.5196, lateral-4: 1.5100, lateral-5: 1.5204, epsilon: 14.7305]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_32/run_2/noise_multiplier_1.5/Inf-Net-10.pth
2025-10-24 13:32:31.735550 Epoch [010/100], Step [0002/0002], [lateral-edge: 0.7772, lateral-2: 1.4941, lateral-3: 1.4813, lateral-4: 1.4653, lateral-5: 1.4906, epsilon: 15.6831]
