Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Morphology: open
Save Path: ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_1
Run: 1
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=1, enable_morphology=True, morph_operation='open', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:22:12.602502 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7714, lateral-2: 1.4958, lateral-3: 1.5076, lateral-4: 1.5373, lateral-5: 1.5125]
2025-10-23 17:22:14.298392 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7593, lateral-2: 1.4086, lateral-3: 1.4338, lateral-4: 1.4854, lateral-5: 1.4998]
2025-10-23 17:22:16.044313 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7541, lateral-2: 1.3754, lateral-3: 1.4114, lateral-4: 1.4450, lateral-5: 1.4994]
2025-10-23 17:22:17.769063 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7485, lateral-2: 1.3460, lateral-3: 1.3755, lateral-4: 1.4383, lateral-5: 1.4917]
2025-10-23 17:22:19.475283 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7460, lateral-2: 1.3171, lateral-3: 1.3582, lateral-4: 1.4067, lateral-5: 1.4920]
2025-10-23 17:22:21.190202 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7430, lateral-2: 1.2936, lateral-3: 1.3288, lateral-4: 1.3856, lateral-5: 1.4773]
2025-10-23 17:22:22.907805 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7410, lateral-2: 1.2558, lateral-3: 1.2978, lateral-4: 1.3639, lateral-5: 1.4459]
2025-10-23 17:22:24.605976 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7387, lateral-2: 1.2126, lateral-3: 1.2640, lateral-4: 1.3295, lateral-5: 1.3931]
2025-10-23 17:22:26.293109 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7368, lateral-2: 1.1794, lateral-3: 1.2570, lateral-4: 1.3416, lateral-5: 1.3637]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_1/Inf-Net-10.pth
2025-10-23 17:22:28.205335 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7355, lateral-2: 1.1415, lateral-3: 1.1967, lateral-4: 1.2615, lateral-5: 1.3536]
2025-10-23 17:22:29.942649 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7337, lateral-2: 1.0868, lateral-3: 1.1456, lateral-4: 1.2163, lateral-5: 1.3465]
2025-10-23 17:22:31.662759 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7324, lateral-2: 0.9991, lateral-3: 1.0581, lateral-4: 1.1412, lateral-5: 1.3703]
2025-10-23 17:22:33.391806 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7310, lateral-2: 0.9246, lateral-3: 0.9921, lateral-4: 1.0895, lateral-5: 1.4156]
2025-10-23 17:22:35.070555 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7299, lateral-2: 0.8682, lateral-3: 0.9394, lateral-4: 1.0344, lateral-5: 1.4552]
2025-10-23 17:22:36.768733 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7286, lateral-2: 0.8310, lateral-3: 0.9020, lateral-4: 1.0022, lateral-5: 1.4729]
2025-10-23 17:22:38.437636 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7275, lateral-2: 0.8122, lateral-3: 0.8840, lateral-4: 0.9884, lateral-5: 1.4517]
2025-10-23 17:22:40.123001 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7265, lateral-2: 0.8010, lateral-3: 0.8797, lateral-4: 0.9876, lateral-5: 1.4328]
2025-10-23 17:22:41.802941 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7254, lateral-2: 0.7934, lateral-3: 0.8692, lateral-4: 0.9726, lateral-5: 1.4025]
2025-10-23 17:22:43.487438 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7244, lateral-2: 0.7754, lateral-3: 0.8514, lateral-4: 0.9563, lateral-5: 1.3818]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_1/Inf-Net-20.pth
2025-10-23 17:22:45.430970 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7235, lateral-2: 0.7631, lateral-3: 0.8460, lateral-4: 0.9528, lateral-5: 1.3492]
2025-10-23 17:22:47.126128 Epoch [021/100], Step [0001/0001], [lateral-edge: 0.7226, lateral-2: 0.7440, lateral-3: 0.8275, lateral-4: 0.9386, lateral-5: 1.3415]
2025-10-23 17:22:48.831938 Epoch [022/100], Step [0001/0001], [lateral-edge: 0.7217, lateral-2: 0.7387, lateral-3: 0.8228, lateral-4: 0.9312, lateral-5: 1.3029]
2025-10-23 17:22:50.548947 Epoch [023/100], Step [0001/0001], [lateral-edge: 0.7209, lateral-2: 0.7155, lateral-3: 0.8022, lateral-4: 0.9116, lateral-5: 1.2897]
2025-10-23 17:22:52.253494 Epoch [024/100], Step [0001/0001], [lateral-edge: 0.7201, lateral-2: 0.6981, lateral-3: 0.7859, lateral-4: 0.9001, lateral-5: 1.2682]
2025-10-23 17:22:53.932771 Epoch [025/100], Step [0001/0001], [lateral-edge: 0.7193, lateral-2: 0.6851, lateral-3: 0.7759, lateral-4: 0.8853, lateral-5: 1.2425]
2025-10-23 17:22:55.606678 Epoch [026/100], Step [0001/0001], [lateral-edge: 0.7185, lateral-2: 0.6671, lateral-3: 0.7575, lateral-4: 0.8749, lateral-5: 1.2218]
2025-10-23 17:22:57.268904 Epoch [027/100], Step [0001/0001], [lateral-edge: 0.7177, lateral-2: 0.6527, lateral-3: 0.7490, lateral-4: 0.8622, lateral-5: 1.2021]
2025-10-23 17:22:58.938619 Epoch [028/100], Step [0001/0001], [lateral-edge: 0.7170, lateral-2: 0.6377, lateral-3: 0.7338, lateral-4: 0.8547, lateral-5: 1.1891]
2025-10-23 17:23:00.623660 Epoch [029/100], Step [0001/0001], [lateral-edge: 0.7162, lateral-2: 0.6271, lateral-3: 0.7277, lateral-4: 0.8465, lateral-5: 1.1561]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_1/Inf-Net-30.pth
2025-10-23 17:23:02.485011 Epoch [030/100], Step [0001/0001], [lateral-edge: 0.7155, lateral-2: 0.6165, lateral-3: 0.7164, lateral-4: 0.8389, lateral-5: 1.1509]
2025-10-23 17:23:04.166045 Epoch [031/100], Step [0001/0001], [lateral-edge: 0.7148, lateral-2: 0.6009, lateral-3: 0.7060, lateral-4: 0.8325, lateral-5: 1.1331]
2025-10-23 17:23:05.843119 Epoch [032/100], Step [0001/0001], [lateral-edge: 0.7141, lateral-2: 0.6016, lateral-3: 0.7058, lateral-4: 0.8307, lateral-5: 1.1142]
2025-10-23 17:23:07.528789 Epoch [033/100], Step [0001/0001], [lateral-edge: 0.7134, lateral-2: 0.5896, lateral-3: 0.6966, lateral-4: 0.8246, lateral-5: 1.1011]
2025-10-23 17:23:09.232945 Epoch [034/100], Step [0001/0001], [lateral-edge: 0.7127, lateral-2: 0.5815, lateral-3: 0.6915, lateral-4: 0.8226, lateral-5: 1.0928]
2025-10-23 17:23:10.929178 Epoch [035/100], Step [0001/0001], [lateral-edge: 0.7121, lateral-2: 0.5746, lateral-3: 0.6848, lateral-4: 0.8168, lateral-5: 1.0846]
2025-10-23 17:23:12.632614 Epoch [036/100], Step [0001/0001], [lateral-edge: 0.7115, lateral-2: 0.5683, lateral-3: 0.6798, lateral-4: 0.8160, lateral-5: 1.0697]
2025-10-23 17:23:14.306755 Epoch [037/100], Step [0001/0001], [lateral-edge: 0.7108, lateral-2: 0.5723, lateral-3: 0.6842, lateral-4: 0.8184, lateral-5: 1.0449]
2025-10-23 17:23:16.001333 Epoch [038/100], Step [0001/0001], [lateral-edge: 0.7102, lateral-2: 0.5621, lateral-3: 0.6750, lateral-4: 0.8148, lateral-5: 1.0525]
2025-10-23 17:23:17.686529 Epoch [039/100], Step [0001/0001], [lateral-edge: 0.7096, lateral-2: 0.5561, lateral-3: 0.6722, lateral-4: 0.8100, lateral-5: 1.0297]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_1/Inf-Net-40.pth
2025-10-23 17:23:19.614694 Epoch [040/100], Step [0001/0001], [lateral-edge: 0.7091, lateral-2: 0.5570, lateral-3: 0.6735, lateral-4: 0.8141, lateral-5: 1.0292]
2025-10-23 17:23:21.307396 Epoch [041/100], Step [0001/0001], [lateral-edge: 0.7085, lateral-2: 0.5517, lateral-3: 0.6693, lateral-4: 0.8128, lateral-5: 1.0232]
2025-10-23 17:23:23.010083 Epoch [042/100], Step [0001/0001], [lateral-edge: 0.7080, lateral-2: 0.5633, lateral-3: 0.6797, lateral-4: 0.8172, lateral-5: 1.0052]
2025-10-23 17:23:24.703167 Epoch [043/100], Step [0001/0001], [lateral-edge: 0.7074, lateral-2: 0.5580, lateral-3: 0.6734, lateral-4: 0.8215, lateral-5: 1.0113]
2025-10-23 17:23:26.394657 Epoch [044/100], Step [0001/0001], [lateral-edge: 0.7069, lateral-2: 0.5674, lateral-3: 0.6846, lateral-4: 0.8234, lateral-5: 0.9918]
2025-10-23 17:23:28.081216 Epoch [045/100], Step [0001/0001], [lateral-edge: 0.7064, lateral-2: 0.5514, lateral-3: 0.6681, lateral-4: 0.8161, lateral-5: 1.0027]
2025-10-23 17:23:29.768544 Epoch [046/100], Step [0001/0001], [lateral-edge: 0.7059, lateral-2: 0.5429, lateral-3: 0.6635, lateral-4: 0.8076, lateral-5: 0.9716]
2025-10-23 17:23:31.488273 Epoch [047/100], Step [0001/0001], [lateral-edge: 0.7055, lateral-2: 0.5358, lateral-3: 0.6591, lateral-4: 0.8116, lateral-5: 0.9822]
2025-10-23 17:23:33.163535 Epoch [048/100], Step [0001/0001], [lateral-edge: 0.7051, lateral-2: 0.5337, lateral-3: 0.6597, lateral-4: 0.8079, lateral-5: 0.9700]
2025-10-23 17:23:34.831418 Epoch [049/100], Step [0001/0001], [lateral-edge: 0.7046, lateral-2: 0.5199, lateral-3: 0.6459, lateral-4: 0.8006, lateral-5: 0.9636]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_1/Inf-Net-50.pth
2025-10-23 17:23:36.678190 Epoch [050/100], Step [0001/0001], [lateral-edge: 0.7044, lateral-2: 0.5191, lateral-3: 0.6473, lateral-4: 0.7983, lateral-5: 0.9385]
2025-10-23 17:23:38.355502 Epoch [051/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5117, lateral-3: 0.6412, lateral-4: 0.7939, lateral-5: 0.9361]
2025-10-23 17:23:40.046836 Epoch [052/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5107, lateral-3: 0.6403, lateral-4: 0.7931, lateral-5: 0.9357]
2025-10-23 17:23:41.734320 Epoch [053/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6401, lateral-4: 0.7930, lateral-5: 0.9358]
2025-10-23 17:23:43.417545 Epoch [054/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7931, lateral-5: 0.9357]
2025-10-23 17:23:45.113803 Epoch [055/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7931, lateral-5: 0.9357]
2025-10-23 17:23:46.792643 Epoch [056/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6403, lateral-4: 0.7931, lateral-5: 0.9356]
2025-10-23 17:23:48.509572 Epoch [057/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9357]
2025-10-23 17:23:50.214524 Epoch [058/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7931, lateral-5: 0.9356]
2025-10-23 17:23:51.901655 Epoch [059/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9357]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_1/Inf-Net-60.pth
2025-10-23 17:23:53.781945 Epoch [060/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9358]
2025-10-23 17:23:55.488132 Epoch [061/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9356]
2025-10-23 17:23:57.184964 Epoch [062/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6403, lateral-4: 0.7931, lateral-5: 0.9358]
2025-10-23 17:23:58.887468 Epoch [063/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6402, lateral-4: 0.7931, lateral-5: 0.9357]
2025-10-23 17:24:00.587819 Epoch [064/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9357]
2025-10-23 17:24:02.291931 Epoch [065/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6403, lateral-4: 0.7931, lateral-5: 0.9356]
2025-10-23 17:24:04.005332 Epoch [066/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6403, lateral-4: 0.7931, lateral-5: 0.9356]
2025-10-23 17:24:05.700720 Epoch [067/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6403, lateral-4: 0.7931, lateral-5: 0.9357]
2025-10-23 17:24:07.392579 Epoch [068/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6402, lateral-4: 0.7931, lateral-5: 0.9356]
2025-10-23 17:24:09.064313 Epoch [069/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6403, lateral-4: 0.7931, lateral-5: 0.9357]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_1/Inf-Net-70.pth
2025-10-23 17:24:11.012236 Epoch [070/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6403, lateral-4: 0.7931, lateral-5: 0.9356]
2025-10-23 17:24:12.696824 Epoch [071/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6403, lateral-4: 0.7930, lateral-5: 0.9357]
2025-10-23 17:24:14.387026 Epoch [072/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9357]
2025-10-23 17:24:16.105632 Epoch [073/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6402, lateral-4: 0.7931, lateral-5: 0.9358]
2025-10-23 17:24:17.789243 Epoch [074/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6402, lateral-4: 0.7931, lateral-5: 0.9357]
2025-10-23 17:24:19.471570 Epoch [075/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9357]
2025-10-23 17:24:21.154095 Epoch [076/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7931, lateral-5: 0.9357]
2025-10-23 17:24:22.832227 Epoch [077/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9357]
2025-10-23 17:24:24.506516 Epoch [078/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7931, lateral-5: 0.9357]
2025-10-23 17:24:26.206578 Epoch [079/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6403, lateral-4: 0.7931, lateral-5: 0.9357]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_128/run_1/Inf-Net-80.pth
2025-10-23 17:24:28.040103 Epoch [080/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6403, lateral-4: 0.7931, lateral-5: 0.9357]
2025-10-23 17:24:29.742978 Epoch [081/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9357]
2025-10-23 17:24:31.414250 Epoch [082/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9357]
2025-10-23 17:24:33.115490 Epoch [083/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5106, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9357]
2025-10-23 17:24:34.804285 Epoch [084/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9357]
2025-10-23 17:24:36.481090 Epoch [085/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9357]
2025-10-23 17:24:38.178142 Epoch [086/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7931, lateral-5: 0.9357]
2025-10-23 17:24:39.875878 Epoch [087/100], Step [0001/0001], [lateral-edge: 0.7043, lateral-2: 0.5105, lateral-3: 0.6402, lateral-4: 0.7930, lateral-5: 0.9357]
