Model_Name,Dataset,DPSGD,Clipping_Strategy,Epsilon,Morphology,Operation,Kernel_Size,Learning_Rate,Batch_Size,Max_Grad_Norm,Noise_Multiplier,Stage,Training_Loss_mean,Training_Loss_std,Training_Loss_mean_std,Training_Time_Seconds_mean,Training_Time_Seconds_std,Training_Time_Seconds_mean_std,Mean_Dice_mean,Mean_Dice_std,Mean_Dice_mean_std,Max_Dice_mean,Max_Dice_std,Max_Dice_mean_std,Mean_Sensitivity_mean,Mean_Sensitivity_std,Mean_Sensitivity_mean_std,Max_Sensitivity_mean,Max_Sensitivity_std,Max_Sensitivity_mean_std,Mean_Specificity_mean,Mean_Specificity_std,Mean_Specificity_mean_std,Max_Specificity_mean,Max_Specificity_std,Max_Specificity_mean_std,S_measure_mean,S_measure_std,S_measure_mean_std,Mean_E_measure_mean,Mean_E_measure_std,Mean_E_measure_mean_std,Max_E_measure_mean,Max_E_measure_std,Max_E_measure_mean_std,MAE_mean,MAE_std,MAE_mean_std
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,open,7,0.0001,24,,,training,0.8243797123432159,0.019166911563056725,0.8244 ± 0.0192,120.84075498580933,34.23159584491998,120.8408 ± 34.2316,0.4989,0.06378103166302664,0.4989 ± 0.0638,0.6676,0.02545584412271573,0.6676 ± 0.0255,0.778,0.05628569978244918,0.7780 ± 0.0563,1.0,0.0,1.0000 ± 0.0000,0.7514000000000001,0.07481189744953673,0.7514 ± 0.0748,1.0,0.0,1.0000 ± 0.0000,0.60585,0.04560838738653231,0.6058 ± 0.0456,0.6031500000000001,0.07360981592151958,0.6032 ± 0.0736,0.85715,0.013081475451951102,0.8571 ± 0.0131,0.2476,0.07396336931211286,0.2476 ± 0.0740
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,open,9,0.0001,24,,,training,0.8546736836433411,0.015854127123251942,0.8547 ± 0.0159,97.38512778282166,0.5201288626763438,97.3851 ± 0.5201,0.5073,0.013576450198781747,0.5073 ± 0.0136,0.6911499999999999,0.0047376154339498966,0.6911 ± 0.0047,0.7756000000000001,0.004949747468305837,0.7756 ± 0.0049,1.0,0.0,1.0000 ± 0.0000,0.7567999999999999,0.008061017305526618,0.7568 ± 0.0081,1.0,0.0,1.0000 ± 0.0000,0.6112,0.008768124086713167,0.6112 ± 0.0088,0.6113,0.02064751801064719,0.6113 ± 0.0206,0.8712,0.0045254833995938765,0.8712 ± 0.0045,0.2435,0.009192388155425127,0.2435 ± 0.0092
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,both,3,0.0001,48,,,training,0.9876606464385986,0.04780632732893688,0.9877 ± 0.0478,145.3625888824463,39.84460624519302,145.3626 ± 39.8446,0.57255,0.008131727983645342,0.5726 ± 0.0081,0.6851,0.0028284271247461927,0.6851 ± 0.0028,0.6858,0.014707821048680217,0.6858 ± 0.0147,1.0,0.0,1.0000 ± 0.0000,0.8707499999999999,0.022273863607376227,0.8707 ± 0.0223,0.99985,0.00021213203435594088,0.9999 ± 0.0002,0.68875,0.010960155108391456,0.6887 ± 0.0110,0.71875,0.014637110370561491,0.7188 ± 0.0146,0.8652500000000001,0.008980256121069185,0.8653 ± 0.0090,0.16115000000000002,0.017041273426595782,0.1612 ± 0.0170
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,both,5,0.0001,48,,,training,0.9248153567314148,0.03078692413805574,0.9248 ± 0.0308,125.89066100120544,17.610342467978445,125.8907 ± 17.6103,0.5436000000000001,0.01668772003600249,0.5436 ± 0.0167,0.66815,0.018031222920256936,0.6682 ± 0.0180,0.7228,0.0028284271247461927,0.7228 ± 0.0028,1.0,0.0,1.0000 ± 0.0000,0.8244,0.008485281374238578,0.8244 ± 0.0085,0.9998,0.00028284271247458785,0.9998 ± 0.0003,0.6596500000000001,0.013505739520663062,0.6597 ± 0.0135,0.67785,0.021425335469952386,0.6778 ± 0.0214,0.8546,0.018101933598375586,0.8546 ± 0.0181,0.19245,0.010960155108391477,0.1925 ± 0.0110
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,both,7,0.0001,48,,,training,0.9440573453903198,0.0652256198184893,0.9441 ± 0.0652,158.18365705013275,36.873714848872496,158.1837 ± 36.8737,0.4944,0.0007071067811865482,0.4944 ± 0.0007,0.62,0.014000714267493669,0.6200 ± 0.0140,0.75885,0.02736503243191936,0.7589 ± 0.0274,1.0,0.0,1.0000 ± 0.0000,0.76035,0.0016263455967290372,0.7603 ± 0.0016,1.0,0.0,1.0000 ± 0.0000,0.60815,0.005161879502661778,0.6081 ± 0.0052,0.61355,0.003747665940288682,0.6136 ± 0.0037,0.82675,0.02043538597629117,0.8267 ± 0.0204,0.24380000000000002,0.00028284271247460747,0.2438 ± 0.0003
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,both,9,0.0001,48,,,training,0.9783007204532623,0.023468756096866734,0.9783 ± 0.0235,145.04834187030792,20.732310085723245,145.0483 ± 20.7323,0.47825,0.004313351365237936,0.4783 ± 0.0043,0.62335,0.040092954493277225,0.6233 ± 0.0401,0.7317,0.003818376618407407,0.7317 ± 0.0038,1.0,0.0,1.0000 ± 0.0000,0.75895,0.011525840533340711,0.7590 ± 0.0115,0.99995,7.071067811864696e-05,1.0000 ± 0.0001,0.6046,0.00735391052434007,0.6046 ± 0.0074,0.5983,0.006363961030678934,0.5983 ± 0.0064,0.8334,0.017394826817189037,0.8334 ± 0.0174,0.24889999999999998,0.011172287142747437,0.2489 ± 0.0112
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,close,3,0.0001,48,,,training,0.9841901659965515,0.06793979256889394,0.9842 ± 0.0679,145.381085395813,31.830019863599738,145.3811 ± 31.8300,0.5501499999999999,0.006151828996322992,0.5501 ± 0.0062,0.68685,0.006576093065034874,0.6868 ± 0.0066,0.68895,0.0269407683632074,0.6889 ± 0.0269,1.0,0.0,1.0000 ± 0.0000,0.83855,0.0045961940777125235,0.8386 ± 0.0046,0.99995,7.071067811864696e-05,1.0000 ± 0.0001,0.6729,0.0035355339059327407,0.6729 ± 0.0035,0.6857,0.006929646455628187,0.6857 ± 0.0069,0.8652500000000001,0.0004949747468306073,0.8653 ± 0.0005,0.18285,0.007707463914933363,0.1829 ± 0.0077
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,close,5,0.0001,48,,,training,0.9943816065788269,0.04474520172159065,0.9944 ± 0.0447,151.5426106452942,34.11348587687655,151.5426 ± 34.1135,0.532,0.0024041630560342323,0.5320 ± 0.0024,0.6598,0.0014142135623730963,0.6598 ± 0.0014,0.7471,0.02460731598529181,0.7471 ± 0.0246,1.0,0.0,1.0000 ± 0.0000,0.80975,0.00799030662740797,0.8097 ± 0.0080,0.9995,0.0,0.9995 ± 0.0000,0.6466000000000001,0.007919595949289324,0.6466 ± 0.0079,0.65745,0.0013435028842544493,0.6574 ± 0.0013,0.8491,0.004242640687119289,0.8491 ± 0.0042,0.2013,0.00777817459305203,0.2013 ± 0.0078
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,close,7,0.0001,48,,,training,1.0732516050338745,0.05132929810226549,1.0733 ± 0.0513,136.81832027435303,13.70562442262629,136.8183 ± 13.7056,0.5355000000000001,0.009192388155425127,0.5355 ± 0.0092,0.6711,0.0,0.6711 ± 0.0000,0.64455,0.044477016536633884,0.6445 ± 0.0445,1.0,0.0,1.0000 ± 0.0000,0.8606499999999999,0.020576807332528542,0.8606 ± 0.0206,0.99995,7.071067811864696e-05,1.0000 ± 0.0001,0.66625,0.02283954903232548,0.6663 ± 0.0228,0.6876500000000001,0.01223294731452726,0.6877 ± 0.0122,0.8606,0.005656854249492385,0.8606 ± 0.0057,0.17654999999999998,0.023829498525986637,0.1765 ± 0.0238
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,close,9,0.0001,48,,,training,0.9365785121917725,0.03576750152028503,0.9366 ± 0.0358,142.84254360198975,35.53576331148153,142.8425 ± 35.5358,0.5643,0.018809040379562134,0.5643 ± 0.0188,0.6811,0.003676955262170035,0.6811 ± 0.0037,0.64845,0.08082230508962235,0.6484 ± 0.0808,1.0,0.0,1.0000 ± 0.0000,0.8912500000000001,0.015061374439273452,0.8913 ± 0.0151,0.9995499999999999,0.0004949747468306073,0.9995 ± 0.0005,0.69385,0.00841457069611993,0.6938 ± 0.0084,0.7201,0.0035355339059327407,0.7201 ± 0.0035,0.8605499999999999,0.0019091883092037035,0.8605 ± 0.0019,0.14815,0.0010606601717798223,0.1482 ± 0.0011
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,open,3,0.0001,48,,,training,0.9941853284835815,0.04573287096959494,0.9942 ± 0.0457,133.93962240219116,18.797706855975232,133.9396 ± 18.7977,0.56855,0.010394469683442204,0.5685 ± 0.0104,0.687,0.0019798989873223505,0.6870 ± 0.0020,0.695,0.011455129855222065,0.6950 ± 0.0115,1.0,0.0,1.0000 ± 0.0000,0.85115,0.02128391411371509,0.8511 ± 0.0213,0.9997,0.0004242640687119603,0.9997 ± 0.0004,0.6767000000000001,0.01088944443027281,0.6767 ± 0.0109,0.7081,0.01880904037956221,0.7081 ± 0.0188,0.8633500000000001,0.005020458146424484,0.8634 ± 0.0050,0.17604999999999998,0.015202795795510765,0.1760 ± 0.0152
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,open,5,0.0001,48,,,training,0.9891028702259064,0.04288201598946979,0.9891 ± 0.0429,154.0548928976059,37.25530735766832,154.0549 ± 37.2553,0.5431999999999999,0.019374725804511387,0.5432 ± 0.0194,0.6866000000000001,0.005091168824543131,0.6866 ± 0.0051,0.72865,0.0030405591591021333,0.7287 ± 0.0030,1.0,0.0,1.0000 ± 0.0000,0.82345,0.017041273426595803,0.8235 ± 0.0170,0.99975,0.00035355339059323483,0.9998 ± 0.0004,0.66065,0.009263098833543773,0.6606 ± 0.0093,0.67225,0.026375082938258222,0.6723 ± 0.0264,0.87225,0.009263098833543773,0.8722 ± 0.0093,0.1906,0.011879393923934006,0.1906 ± 0.0119
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,open,7,0.0001,48,,,training,0.9688005745410919,0.011425799897060896,0.9688 ± 0.0114,140.90427136421204,17.38560434495033,140.9043 ± 17.3856,0.5058,0.00933380951166242,0.5058 ± 0.0093,0.6503,0.0045254833995938765,0.6503 ± 0.0045,0.74275,0.004313351365237936,0.7428 ± 0.0043,1.0,0.0,1.0000 ± 0.0000,0.7664,0.014142135623730963,0.7664 ± 0.0141,0.9983500000000001,0.0020506096654409976,0.9984 ± 0.0021,0.6169,0.00735391052434007,0.6169 ± 0.0074,0.6247,0.013859292911256297,0.6247 ± 0.0139,0.8487,0.0035355339059327407,0.8487 ± 0.0035,0.23995,0.010111626970967616,0.2399 ± 0.0101
NestedUNet_Morph_GroupNorm,LungInfection,False,none,0.0,True,open,9,0.0001,48,,,training,0.9284250438213348,0.08644929758887766,0.9284 ± 0.0864,147.7880471944809,44.28606390056922,147.7880 ± 44.2861,0.51705,0.014354267658086905,0.5171 ± 0.0144,0.6518999999999999,0.0007071067811865482,0.6519 ± 0.0007,0.7737,0.02460731598529189,0.7737 ± 0.0246,1.0,0.0,1.0000 ± 0.0000,0.7796,0.04426488450227787,0.7796 ± 0.0443,1.0,0.0,1.0000 ± 0.0000,0.6270500000000001,0.023546655813512028,0.6271 ± 0.0235,0.6307,0.03040559159102157,0.6307 ± 0.0304,0.84165,7.071067811864696e-05,0.8417 ± 0.0001,0.22455,0.033304729393886366,0.2245 ± 0.0333
