Model_Name,Dataset,DPSGD,Clipping_Strategy,Epsilon,Morphology,Operation,Kernel_Size,Learning_Rate,Batch_Size,Max_Grad_Norm,Noise_Multiplier,Stage,Training_Loss_mean,Training_Loss_std,Training_Loss_mean_std,Training_Time_Seconds_mean,Training_Time_Seconds_std,Training_Time_Seconds_mean_std,Mean_Dice_mean,Mean_Dice_std,Mean_Dice_mean_std,Max_Dice_mean,Max_Dice_std,Max_Dice_mean_std,Mean_Sensitivity_mean,Mean_Sensitivity_std,Mean_Sensitivity_mean_std,Max_Sensitivity_mean,Max_Sensitivity_std,Max_Sensitivity_mean_std,Mean_Specificity_mean,Mean_Specificity_std,Mean_Specificity_mean_std,Max_Specificity_mean,Max_Specificity_std,Max_Specificity_mean_std,S_measure_mean,S_measure_std,S_measure_mean_std,Mean_E_measure_mean,Mean_E_measure_std,Mean_E_measure_mean_std,Max_E_measure_mean,Max_E_measure_std,Max_E_measure_mean_std,MAE_mean,MAE_std,MAE_mean_std
Inf-Net_DP_Morph,LungInfection,True,base,8.0,True,open,5,0.0001,24,1.2,,training,6.492971181869507,0.029486272393009553,6.4930 ± 0.0295,306.0585528612137,68.8084554696807,306.0586 ± 68.8085,0.2898,0.019940411229460643,0.2898 ± 0.0199,0.36305,0.016051323932934625,0.3630 ± 0.0161,0.63015,0.03712310601229374,0.6301 ± 0.0371,1.0,0.0,1.0000 ± 0.0000,0.57885,0.0044547727214752295,0.5788 ± 0.0045,0.98175,0.01025304832720491,0.9818 ± 0.0103,0.43979999999999997,0.007353910524340109,0.4398 ± 0.0074,0.41975,0.009404520189781067,0.4198 ± 0.0094,0.7055,0.013859292911256375,0.7055 ± 0.0139,0.4068,0.0026870057685088986,0.4068 ± 0.0027
Inf-Net_DP_Morph,LungInfection,True,base,8.0,True,open,7,0.0001,24,1.2,,training,6.567776679992676,0.02202021106039574,6.5678 ± 0.0220,318.2631366252899,46.84827416561902,318.2631 ± 46.8483,0.28315,0.02778929650063132,0.2832 ± 0.0278,0.37195,0.028072139213105907,0.3720 ± 0.0281,0.6435,0.049073210614346406,0.6435 ± 0.0491,1.0,0.0,1.0000 ± 0.0000,0.56135,0.013505739520663062,0.5614 ± 0.0135,0.98715,0.009828784258493027,0.9871 ± 0.0098,0.44745,0.01378858223313769,0.4475 ± 0.0138,0.40659999999999996,0.015132085117392138,0.4066 ± 0.0151,0.69585,0.009687362902255733,0.6958 ± 0.0097,0.41445,0.012515790027001886,0.4144 ± 0.0125
Inf-Net_DP_Morph,LungInfection,True,base,8.0,True,open,9,0.0001,24,1.2,,training,6.385499000549316,0.007780645409899125,6.3855 ± 0.0078,327.6795861721039,46.035667416288724,327.6796 ± 46.0357,0.31115,0.005586143571373738,0.3111 ± 0.0056,0.40049999999999997,0.013293607486307082,0.4005 ± 0.0133,0.67125,0.011525840533340711,0.6713 ± 0.0115,1.0,0.0,1.0000 ± 0.0000,0.5871500000000001,0.005586143571373659,0.5872 ± 0.0056,0.99675,0.0010606601717798615,0.9968 ± 0.0011,0.4609,0.00042426406871192107,0.4609 ± 0.0004,0.42385,0.0020506096654409976,0.4239 ± 0.0021,0.7136499999999999,0.01491995308303616,0.7136 ± 0.0149,0.39890000000000003,0.0026870057685088595,0.3989 ± 0.0027
Inf-Net_DP_Morph,LungInfection,True,nsgd,8.0,True,both,3,0.0001,24,1.2,,training,6.738409757614136,0.1214041657230243,6.7384 ± 0.1214,311.97518491744995,62.96020951511464,311.9752 ± 62.9602,0.2475,0.013859292911256316,0.2475 ± 0.0139,0.32010000000000005,0.003959797974644662,0.3201 ± 0.0040,0.6005499999999999,0.02906208870676712,0.6005 ± 0.0291,1.0,0.0,1.0000 ± 0.0000,0.53415,0.009687362902255733,0.5342 ± 0.0097,0.97695,0.00841457069611993,0.9769 ± 0.0084,0.41245,0.006858935777509501,0.4124 ± 0.0069,0.38615,0.0017677669529663704,0.3861 ± 0.0018,0.67125,0.015768481220460002,0.6713 ± 0.0158,0.43955,0.01025304832720491,0.4395 ± 0.0103
Inf-Net_DP_Morph,LungInfection,True,nsgd,8.0,True,both,5,0.0001,24,1.2,,training,6.532294511795044,0.021512763004324576,6.5323 ± 0.0215,314.4991999864578,64.24848340510272,314.4992 ± 64.2485,0.26205,0.018738329701443505,0.2621 ± 0.0187,0.35005,0.004171930009000603,0.3500 ± 0.0042,0.6174,0.0257386868351904,0.6174 ± 0.0257,1.0,0.0,1.0000 ± 0.0000,0.5501,0.015273506473629392,0.5501 ± 0.0153,0.9782,0.003676955262170035,0.9782 ± 0.0037,0.43525,0.006151828996322954,0.4353 ± 0.0062,0.39515,0.007000357133746834,0.3952 ± 0.0070,0.6915,0.0072124891681027755,0.6915 ± 0.0072,0.42184999999999995,0.003889087296526015,0.4218 ± 0.0039
Inf-Net_DP_Morph,LungInfection,True,nsgd,8.0,True,both,7,0.0001,24,1.2,,training,6.639026641845703,0.05582940141147067,6.6390 ± 0.0558,332.917462348938,51.15552091388368,332.9175 ± 51.1555,0.2554,0.013435028842544414,0.2554 ± 0.0134,0.32589999999999997,0.01400071426749363,0.3259 ± 0.0140,0.60205,0.017041273426595803,0.6020 ± 0.0170,1.0,0.0,1.0000 ± 0.0000,0.537,0.011172287142747477,0.5370 ± 0.0112,0.9821,0.00975807358037438,0.9821 ± 0.0098,0.4175,0.006081118318204307,0.4175 ± 0.0061,0.3898,0.011455129855222065,0.3898 ± 0.0115,0.68455,0.009263098833543773,0.6845 ± 0.0093,0.4375,0.010182337649086262,0.4375 ± 0.0102
Inf-Net_DP_Morph,LungInfection,True,nsgd,8.0,True,both,9,0.0001,24,1.2,,training,6.674408435821533,0.07280817504038731,6.6744 ± 0.0728,377.6936138868332,7.635145216532846,377.6936 ± 7.6351,0.2701,0.046951890270786764,0.2701 ± 0.0470,0.3542,0.03860803025278548,0.3542 ± 0.0386,0.63645,0.06116473657263637,0.6364 ± 0.0612,1.0,0.0,1.0000 ± 0.0000,0.54225,0.03585031380615794,0.5423 ± 0.0359,0.9888,0.002545584412271605,0.9888 ± 0.0025,0.43445,0.021425335469952386,0.4345 ± 0.0214,0.3944,0.03210264786586929,0.3944 ± 0.0321,0.6675,0.017677669529663705,0.6675 ± 0.0177,0.427,0.02220315292925758,0.4270 ± 0.0222
Inf-Net_DP_Morph,LungInfection,True,nsgd,8.0,True,close,3,0.0001,24,1.2,,training,6.64746618270874,0.10913471235932092,6.6475 ± 0.1091,307.2555719614029,60.75125457814541,307.2556 ± 60.7513,0.24835000000000002,0.009828784258493027,0.2484 ± 0.0098,0.33504999999999996,0.0045961940777125634,0.3350 ± 0.0046,0.5971500000000001,0.02906208870676712,0.5972 ± 0.0291,1.0,0.0,1.0000 ± 0.0000,0.54095,0.009828784258493027,0.5410 ± 0.0098,0.98845,0.005303300858899072,0.9885 ± 0.0053,0.4254,0.0004242640687119603,0.4254 ± 0.0004,0.385,0.009899494936611674,0.3850 ± 0.0099,0.6679,0.018526197667087546,0.6679 ± 0.0185,0.4317,0.008909545442950499,0.4317 ± 0.0089
Inf-Net_DP_Morph,LungInfection,True,nsgd,8.0,True,close,5,0.0001,24,1.2,,training,6.669169902801514,0.058306287404759516,6.6692 ± 0.0583,310.78282368183136,57.742731946663476,310.7828 ± 57.7427,0.26095,0.0072831998462214225,0.2610 ± 0.0073,0.3376,0.02064751801064719,0.3376 ± 0.0206,0.6128,0.0033941125496953686,0.6128 ± 0.0034,1.0,0.0,1.0000 ± 0.0000,0.5412,0.024324473272817223,0.5412 ± 0.0243,0.9741500000000001,0.009121677477306479,0.9742 ± 0.0091,0.42525,0.02679934700697014,0.4253 ± 0.0268,0.39005,0.016758430714121173,0.3901 ± 0.0168,0.6863,0.0026870057685088986,0.6863 ± 0.0027,0.4301,0.019940411229460643,0.4301 ± 0.0199
Inf-Net_DP_Morph,LungInfection,True,nsgd,8.0,True,close,7,0.0001,24,1.2,,training,6.7557244300842285,0.0551462852908061,6.7557 ± 0.0551,315.3423649072647,57.94337151323741,315.3424 ± 57.9434,0.27185000000000004,0.020859650045003172,0.2719 ± 0.0209,0.35875,0.027365032431919397,0.3588 ± 0.0274,0.6432,0.012303657992645985,0.6432 ± 0.0123,1.0,0.0,1.0000 ± 0.0000,0.5323500000000001,0.023546655813512028,0.5324 ± 0.0235,0.98255,0.006434671708797581,0.9826 ± 0.0064,0.4286,0.016970562748477115,0.4286 ± 0.0170,0.38685,0.01887975105768082,0.3869 ± 0.0189,0.6811499999999999,0.03457752160002221,0.6811 ± 0.0346,0.43735,0.01534421715174808,0.4374 ± 0.0153
