Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_2/noise_multiplier_1.5
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=True, noise_multiplier=1.5, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 14:40:01.975311 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7805, lateral-2: 1.5706, lateral-3: 1.6121, lateral-4: 1.6008, lateral-5: 1.5301, epsilon: 5.1851]
2025-10-24 14:40:05.036954 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7799, lateral-2: 1.5557, lateral-3: 1.5865, lateral-4: 1.5713, lateral-5: 1.5264, epsilon: 7.8193]
2025-10-24 14:40:08.114035 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7794, lateral-2: 1.5453, lateral-3: 1.5683, lateral-4: 1.5494, lateral-5: 1.5225, epsilon: 10.0077]
2025-10-24 14:40:11.331171 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7789, lateral-2: 1.5371, lateral-3: 1.5550, lateral-4: 1.5343, lateral-5: 1.5189, epsilon: 11.9630]
2025-10-24 14:40:14.384492 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7785, lateral-2: 1.5299, lateral-3: 1.5448, lateral-4: 1.5236, lateral-5: 1.5156, epsilon: 13.7684]
2025-10-24 14:40:17.462474 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7780, lateral-2: 1.5229, lateral-3: 1.5358, lateral-4: 1.5144, lateral-5: 1.5122, epsilon: 15.4668]
2025-10-24 14:40:20.565914 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7776, lateral-2: 1.5164, lateral-3: 1.5276, lateral-4: 1.5062, lateral-5: 1.5090, epsilon: 17.0838]
2025-10-24 14:40:23.659008 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7770, lateral-2: 1.5103, lateral-3: 1.5204, lateral-4: 1.4992, lateral-5: 1.5060, epsilon: 18.6363]
2025-10-24 14:40:26.847062 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7765, lateral-2: 1.5042, lateral-3: 1.5140, lateral-4: 1.4933, lateral-5: 1.5027, epsilon: 20.1358]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_2/noise_multiplier_1.5/Inf-Net-10.pth
2025-10-24 14:40:30.102308 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7759, lateral-2: 1.4981, lateral-3: 1.5078, lateral-4: 1.4877, lateral-5: 1.4996, epsilon: 21.5910]
2025-10-24 14:40:33.186055 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7753, lateral-2: 1.4921, lateral-3: 1.5019, lateral-4: 1.4825, lateral-5: 1.4968, epsilon: 23.0082]
2025-10-24 14:40:36.258688 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7747, lateral-2: 1.4861, lateral-3: 1.4965, lateral-4: 1.4774, lateral-5: 1.4941, epsilon: 24.3925]
2025-10-24 14:40:39.466635 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7741, lateral-2: 1.4804, lateral-3: 1.4912, lateral-4: 1.4722, lateral-5: 1.4914, epsilon: 25.7479]
2025-10-24 14:40:42.591943 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7735, lateral-2: 1.4746, lateral-3: 1.4859, lateral-4: 1.4671, lateral-5: 1.4886, epsilon: 27.0777]
2025-10-24 14:40:45.669860 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7729, lateral-2: 1.4690, lateral-3: 1.4806, lateral-4: 1.4623, lateral-5: 1.4857, epsilon: 28.3845]
2025-10-24 14:40:48.796365 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7722, lateral-2: 1.4638, lateral-3: 1.4757, lateral-4: 1.4579, lateral-5: 1.4831, epsilon: 29.6705]
2025-10-24 14:40:51.946633 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7717, lateral-2: 1.4588, lateral-3: 1.4712, lateral-4: 1.4539, lateral-5: 1.4806, epsilon: 30.9378]
2025-10-24 14:40:55.166982 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7711, lateral-2: 1.4540, lateral-3: 1.4671, lateral-4: 1.4504, lateral-5: 1.4782, epsilon: 32.1878]
2025-10-24 14:40:58.291109 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7707, lateral-2: 1.4495, lateral-3: 1.4632, lateral-4: 1.4472, lateral-5: 1.4759, epsilon: 33.4220]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_2/noise_multiplier_1.5/Inf-Net-20.pth
2025-10-24 14:41:01.608615 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7702, lateral-2: 1.4450, lateral-3: 1.4595, lateral-4: 1.4439, lateral-5: 1.4737, epsilon: 34.6416]
2025-10-24 14:41:04.761799 Epoch [021/100], Step [0001/0001], [lateral-edge: 0.7696, lateral-2: 1.4405, lateral-3: 1.4559, lateral-4: 1.4407, lateral-5: 1.4715, epsilon: 35.8478]
2025-10-24 14:41:08.004853 Epoch [022/100], Step [0001/0001], [lateral-edge: 0.7691, lateral-2: 1.4361, lateral-3: 1.4524, lateral-4: 1.4376, lateral-5: 1.4694, epsilon: 37.0413]
2025-10-24 14:41:11.191630 Epoch [023/100], Step [0001/0001], [lateral-edge: 0.7685, lateral-2: 1.4316, lateral-3: 1.4488, lateral-4: 1.4348, lateral-5: 1.4672, epsilon: 38.2232]
2025-10-24 14:41:14.345070 Epoch [024/100], Step [0001/0001], [lateral-edge: 0.7679, lateral-2: 1.4272, lateral-3: 1.4453, lateral-4: 1.4319, lateral-5: 1.4651, epsilon: 39.3941]
2025-10-24 14:41:17.462203 Epoch [025/100], Step [0001/0001], [lateral-edge: 0.7674, lateral-2: 1.4226, lateral-3: 1.4419, lateral-4: 1.4292, lateral-5: 1.4630, epsilon: 40.5547]
2025-10-24 14:41:20.594884 Epoch [026/100], Step [0001/0001], [lateral-edge: 0.7669, lateral-2: 1.4180, lateral-3: 1.4386, lateral-4: 1.4270, lateral-5: 1.4610, epsilon: 41.7056]
2025-10-24 14:41:23.959773 Epoch [027/100], Step [0001/0001], [lateral-edge: 0.7663, lateral-2: 1.4137, lateral-3: 1.4354, lateral-4: 1.4251, lateral-5: 1.4589, epsilon: 42.8474]
2025-10-24 14:41:27.091008 Epoch [028/100], Step [0001/0001], [lateral-edge: 0.7660, lateral-2: 1.4096, lateral-3: 1.4322, lateral-4: 1.4228, lateral-5: 1.4571, epsilon: 43.9805]
2025-10-24 14:41:30.236927 Epoch [029/100], Step [0001/0001], [lateral-edge: 0.7656, lateral-2: 1.4057, lateral-3: 1.4289, lateral-4: 1.4205, lateral-5: 1.4552, epsilon: 45.1054]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_2/noise_multiplier_1.5/Inf-Net-30.pth
2025-10-24 14:41:33.691302 Epoch [030/100], Step [0001/0001], [lateral-edge: 0.7652, lateral-2: 1.4021, lateral-3: 1.4257, lateral-4: 1.4181, lateral-5: 1.4533, epsilon: 46.2226]
2025-10-24 14:41:36.919219 Epoch [031/100], Step [0001/0001], [lateral-edge: 0.7648, lateral-2: 1.3987, lateral-3: 1.4225, lateral-4: 1.4156, lateral-5: 1.4516, epsilon: 47.3324]
2025-10-24 14:41:40.249483 Epoch [032/100], Step [0001/0001], [lateral-edge: 0.7645, lateral-2: 1.3952, lateral-3: 1.4194, lateral-4: 1.4130, lateral-5: 1.4498, epsilon: 48.4352]
2025-10-24 14:41:43.431251 Epoch [033/100], Step [0001/0001], [lateral-edge: 0.7642, lateral-2: 1.3917, lateral-3: 1.4163, lateral-4: 1.4104, lateral-5: 1.4481, epsilon: 49.5313]
2025-10-24 14:41:46.646495 Epoch [034/100], Step [0001/0001], [lateral-edge: 0.7640, lateral-2: 1.3882, lateral-3: 1.4133, lateral-4: 1.4080, lateral-5: 1.4464, epsilon: 50.6210]
2025-10-24 14:41:49.943204 Epoch [035/100], Step [0001/0001], [lateral-edge: 0.7638, lateral-2: 1.3846, lateral-3: 1.4106, lateral-4: 1.4053, lateral-5: 1.4449, epsilon: 51.7045]
2025-10-24 14:41:53.255112 Epoch [036/100], Step [0001/0001], [lateral-edge: 0.7636, lateral-2: 1.3808, lateral-3: 1.4077, lateral-4: 1.4026, lateral-5: 1.4432, epsilon: 52.7822]
2025-10-24 14:41:56.584503 Epoch [037/100], Step [0001/0001], [lateral-edge: 0.7634, lateral-2: 1.3772, lateral-3: 1.4051, lateral-4: 1.4000, lateral-5: 1.4416, epsilon: 53.8542]
