Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: Disabled
Save Path: ./Snapshots/save_weights/Inf-Net_DP/batch_128/run_2
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=True, noise_multiplier=0.3, max_grad_norm=1.0, delta=1e-05, enable_morphology=False, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 12:26:49.141488 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7621, lateral-2: 1.6479, lateral-3: 1.6846, lateral-4: 1.6057, lateral-5: 1.5562, epsilon: 40.5547]
2025-10-24 12:26:52.044176 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7617, lateral-2: 1.5751, lateral-3: 1.5743, lateral-4: 1.5309, lateral-5: 1.5361, epsilon: 67.3649]
2025-10-24 12:26:55.049238 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7609, lateral-2: 1.5362, lateral-3: 1.5193, lateral-4: 1.5027, lateral-5: 1.5152, epsilon: 91.8295]
2025-10-24 12:26:58.263889 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7601, lateral-2: 1.5019, lateral-3: 1.4798, lateral-4: 1.4792, lateral-5: 1.4957, epsilon: 115.0760]
2025-10-24 12:27:01.477489 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7591, lateral-2: 1.4672, lateral-3: 1.4468, lateral-4: 1.4580, lateral-5: 1.4791, epsilon: 137.5426]
2025-10-24 12:27:04.667905 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7582, lateral-2: 1.4319, lateral-3: 1.4173, lateral-4: 1.4393, lateral-5: 1.4656, epsilon: 159.4546]
2025-10-24 12:27:07.875530 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7573, lateral-2: 1.3971, lateral-3: 1.3907, lateral-4: 1.4226, lateral-5: 1.4544, epsilon: 180.9461]
2025-10-24 12:27:11.195849 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7564, lateral-2: 1.3642, lateral-3: 1.3668, lateral-4: 1.4065, lateral-5: 1.4446, epsilon: 202.1045]
2025-10-24 12:27:14.498252 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7556, lateral-2: 1.3342, lateral-3: 1.3447, lateral-4: 1.3909, lateral-5: 1.4354, epsilon: 222.9906]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP/batch_128/run_2/Inf-Net-10.pth
2025-10-24 12:27:18.213941 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7549, lateral-2: 1.3071, lateral-3: 1.3235, lateral-4: 1.3752, lateral-5: 1.4265, epsilon: 243.6485]
