Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 32
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: open
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/open/batch_32/run_1/noise_multiplier_1.5
Run: 1
Namespace(epoch=100, lr=0.0001, batchsize=32, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=1, enable_privacy=True, noise_multiplier=1.5, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='open', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 14:24:50.370649 Epoch [001/100], Step [0002/0002], [lateral-edge: 0.8042, lateral-2: 1.6423, lateral-3: 1.5953, lateral-4: 1.5121, lateral-5: 1.5138, epsilon: 4.5424]
2025-10-24 14:24:55.316797 Epoch [002/100], Step [0002/0002], [lateral-edge: 0.8033, lateral-2: 1.6289, lateral-3: 1.5826, lateral-4: 1.5060, lateral-5: 1.5199, epsilon: 6.4178]
2025-10-24 14:25:00.273859 Epoch [003/100], Step [0002/0002], [lateral-edge: 0.8007, lateral-2: 1.6631, lateral-3: 1.6146, lateral-4: 1.5464, lateral-5: 1.5509, epsilon: 7.9389]
2025-10-24 14:25:04.914648 Epoch [004/100], Step [0002/0002], [lateral-edge: 0.8014, lateral-2: 1.6256, lateral-3: 1.5838, lateral-4: 1.5223, lateral-5: 1.5383, epsilon: 9.2777]
2025-10-24 14:25:09.739585 Epoch [005/100], Step [0002/0002], [lateral-edge: 0.7982, lateral-2: 1.6385, lateral-3: 1.5933, lateral-4: 1.5432, lateral-5: 1.5527, epsilon: 10.5000]
2025-10-24 14:25:14.560515 Epoch [006/100], Step [0002/0002], [lateral-edge: 0.8025, lateral-2: 1.5778, lateral-3: 1.5382, lateral-4: 1.4887, lateral-5: 1.5164, epsilon: 11.6397]
2025-10-24 14:25:19.337788 Epoch [007/100], Step [0002/0002], [lateral-edge: 0.8021, lateral-2: 1.5901, lateral-3: 1.5524, lateral-4: 1.5062, lateral-5: 1.5262, epsilon: 12.7166]
2025-10-24 14:25:23.513470 Epoch [008/100], Step [0002/0002], [lateral-edge: 0.8014, lateral-2: 1.5827, lateral-3: 1.5461, lateral-4: 1.4997, lateral-5: 1.5219, epsilon: 13.7439]
2025-10-24 14:25:27.980081 Epoch [009/100], Step [0002/0002], [lateral-edge: 0.8023, lateral-2: 1.5624, lateral-3: 1.5276, lateral-4: 1.4821, lateral-5: 1.5151, epsilon: 14.7305]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/open/batch_32/run_1/noise_multiplier_1.5/Inf-Net-10.pth
2025-10-24 14:25:32.517192 Epoch [010/100], Step [0002/0002], [lateral-edge: 0.8002, lateral-2: 1.5850, lateral-3: 1.5462, lateral-4: 1.5014, lateral-5: 1.5270, epsilon: 15.6831]
2025-10-24 14:25:36.950709 Epoch [011/100], Step [0002/0002], [lateral-edge: 0.8016, lateral-2: 1.5750, lateral-3: 1.5366, lateral-4: 1.4957, lateral-5: 1.5214, epsilon: 16.6066]
2025-10-24 14:25:41.165418 Epoch [012/100], Step [0002/0002], [lateral-edge: 0.8007, lateral-2: 1.5400, lateral-3: 1.5024, lateral-4: 1.4660, lateral-5: 1.5007, epsilon: 17.5049]
2025-10-24 14:25:45.600087 Epoch [013/100], Step [0002/0002], [lateral-edge: 0.8010, lateral-2: 1.5481, lateral-3: 1.5106, lateral-4: 1.4762, lateral-5: 1.5088, epsilon: 18.3811]
2025-10-24 14:25:50.277439 Epoch [014/100], Step [0002/0002], [lateral-edge: 0.8010, lateral-2: 1.5405, lateral-3: 1.5147, lateral-4: 1.4710, lateral-5: 1.5058, epsilon: 19.2376]
2025-10-24 14:25:55.355387 Epoch [015/100], Step [0002/0002], [lateral-edge: 0.7999, lateral-2: 1.5422, lateral-3: 1.5067, lateral-4: 1.4689, lateral-5: 1.5054, epsilon: 20.0766]
2025-10-24 14:25:59.695588 Epoch [016/100], Step [0002/0002], [lateral-edge: 0.7999, lateral-2: 1.5285, lateral-3: 1.4965, lateral-4: 1.4581, lateral-5: 1.5012, epsilon: 20.8997]
