Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 32
Morphology: dilation
Save Path: ./Snapshots/save_weights/Inf-Net_Morph/batch_32/run_3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=32, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_morphology=True, morph_operation='dilation', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:22:12.430058 Epoch [001/100], Step [0002/0002], [lateral-edge: 0.7528, lateral-2: 1.5833, lateral-3: 1.5461, lateral-4: 1.5816, lateral-5: 1.5392]
2025-10-23 17:22:13.951810 Epoch [002/100], Step [0002/0002], [lateral-edge: 0.7459, lateral-2: 1.4619, lateral-3: 1.4708, lateral-4: 1.5271, lateral-5: 1.5408]
2025-10-23 17:22:15.590619 Epoch [003/100], Step [0002/0002], [lateral-edge: 0.7413, lateral-2: 1.4170, lateral-3: 1.4307, lateral-4: 1.4874, lateral-5: 1.5340]
2025-10-23 17:22:17.186359 Epoch [004/100], Step [0002/0002], [lateral-edge: 0.7377, lateral-2: 1.3849, lateral-3: 1.4130, lateral-4: 1.4727, lateral-5: 1.5240]
2025-10-23 17:22:18.781517 Epoch [005/100], Step [0002/0002], [lateral-edge: 0.7349, lateral-2: 1.3655, lateral-3: 1.3926, lateral-4: 1.4480, lateral-5: 1.5113]
2025-10-23 17:22:20.369148 Epoch [006/100], Step [0002/0002], [lateral-edge: 0.7326, lateral-2: 1.3017, lateral-3: 1.3311, lateral-4: 1.3994, lateral-5: 1.4820]
2025-10-23 17:22:21.989901 Epoch [007/100], Step [0002/0002], [lateral-edge: 0.7297, lateral-2: 1.1788, lateral-3: 1.2302, lateral-4: 1.3215, lateral-5: 1.5342]
2025-10-23 17:22:23.578404 Epoch [008/100], Step [0002/0002], [lateral-edge: 0.7274, lateral-2: 1.0553, lateral-3: 1.1037, lateral-4: 1.2040, lateral-5: 1.6188]
2025-10-23 17:22:25.171506 Epoch [009/100], Step [0002/0002], [lateral-edge: 0.7251, lateral-2: 1.0323, lateral-3: 1.0786, lateral-4: 1.1754, lateral-5: 1.6507]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_32/run_3/Inf-Net-10.pth
2025-10-23 17:22:27.007790 Epoch [010/100], Step [0002/0002], [lateral-edge: 0.7232, lateral-2: 0.9993, lateral-3: 1.0457, lateral-4: 1.1616, lateral-5: 1.6593]
2025-10-23 17:22:28.595750 Epoch [011/100], Step [0002/0002], [lateral-edge: 0.7214, lateral-2: 0.9879, lateral-3: 1.0521, lateral-4: 1.1497, lateral-5: 1.6067]
2025-10-23 17:22:30.195560 Epoch [012/100], Step [0002/0002], [lateral-edge: 0.7200, lateral-2: 0.9678, lateral-3: 1.0177, lateral-4: 1.1191, lateral-5: 1.6324]
2025-10-23 17:22:31.785425 Epoch [013/100], Step [0002/0002], [lateral-edge: 0.7176, lateral-2: 0.9404, lateral-3: 1.0013, lateral-4: 1.1119, lateral-5: 1.5984]
2025-10-23 17:22:33.399993 Epoch [014/100], Step [0002/0002], [lateral-edge: 0.7157, lateral-2: 0.8940, lateral-3: 0.9617, lateral-4: 1.0725, lateral-5: 1.5571]
2025-10-23 17:22:35.015516 Epoch [015/100], Step [0002/0002], [lateral-edge: 0.7140, lateral-2: 0.8486, lateral-3: 0.9265, lateral-4: 1.0336, lateral-5: 1.5985]
2025-10-23 17:22:36.602357 Epoch [016/100], Step [0002/0002], [lateral-edge: 0.7124, lateral-2: 0.8138, lateral-3: 0.8901, lateral-4: 1.0066, lateral-5: 1.5808]
2025-10-23 17:22:38.192661 Epoch [017/100], Step [0002/0002], [lateral-edge: 0.7112, lateral-2: 0.7968, lateral-3: 0.8752, lateral-4: 0.9920, lateral-5: 1.5320]
2025-10-23 17:22:39.796669 Epoch [018/100], Step [0002/0002], [lateral-edge: 0.7095, lateral-2: 0.8014, lateral-3: 0.8784, lateral-4: 0.9965, lateral-5: 1.5085]
2025-10-23 17:22:41.392565 Epoch [019/100], Step [0002/0002], [lateral-edge: 0.7081, lateral-2: 0.7884, lateral-3: 0.8730, lateral-4: 0.9956, lateral-5: 1.5183]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_32/run_3/Inf-Net-20.pth
2025-10-23 17:22:43.201335 Epoch [020/100], Step [0002/0002], [lateral-edge: 0.7075, lateral-2: 0.8294, lateral-3: 0.8970, lateral-4: 1.0052, lateral-5: 1.5761]
2025-10-23 17:22:44.777921 Epoch [021/100], Step [0002/0002], [lateral-edge: 0.7059, lateral-2: 0.7927, lateral-3: 0.8670, lateral-4: 0.9954, lateral-5: 1.5633]
2025-10-23 17:22:46.355856 Epoch [022/100], Step [0002/0002], [lateral-edge: 0.7052, lateral-2: 0.8185, lateral-3: 0.8931, lateral-4: 1.0002, lateral-5: 1.4391]
2025-10-23 17:22:47.954084 Epoch [023/100], Step [0002/0002], [lateral-edge: 0.7046, lateral-2: 0.7514, lateral-3: 0.8298, lateral-4: 0.9437, lateral-5: 1.4763]
2025-10-23 17:22:49.569718 Epoch [024/100], Step [0002/0002], [lateral-edge: 0.7036, lateral-2: 0.7140, lateral-3: 0.8090, lateral-4: 0.9381, lateral-5: 1.4429]
2025-10-23 17:22:51.179423 Epoch [025/100], Step [0002/0002], [lateral-edge: 0.7027, lateral-2: 0.7372, lateral-3: 0.8227, lateral-4: 0.9412, lateral-5: 1.4221]
