Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: erosion
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/erosion/batch_128/run_2/noise_multiplier_0.05
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=True, noise_multiplier=0.05, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='erosion', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 13:52:53.461728 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7726, lateral-2: 1.6289, lateral-3: 1.5627, lateral-4: 1.5692, lateral-5: 1.5306, epsilon: inf]
2025-10-24 13:52:57.778262 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7688, lateral-2: 1.4661, lateral-3: 1.4341, lateral-4: 1.4615, lateral-5: 1.4815, epsilon: inf]
2025-10-24 13:53:03.133093 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7636, lateral-2: 1.3766, lateral-3: 1.3704, lateral-4: 1.4119, lateral-5: 1.4435, epsilon: inf]
2025-10-24 13:53:09.994094 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7597, lateral-2: 1.2972, lateral-3: 1.3165, lateral-4: 1.3723, lateral-5: 1.4148, epsilon: inf]
2025-10-24 13:53:17.444548 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7586, lateral-2: 1.2246, lateral-3: 1.2647, lateral-4: 1.3313, lateral-5: 1.3872, epsilon: inf]
2025-10-24 13:53:27.286523 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7578, lateral-2: 1.1663, lateral-3: 1.2180, lateral-4: 1.2928, lateral-5: 1.3583, epsilon: inf]
2025-10-24 13:53:38.658958 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7561, lateral-2: 1.1239, lateral-3: 1.1806, lateral-4: 1.2596, lateral-5: 1.3279, epsilon: inf]
2025-10-24 13:54:00.196650 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7543, lateral-2: 1.0930, lateral-3: 1.1524, lateral-4: 1.2344, lateral-5: 1.2978, epsilon: inf]
2025-10-24 13:54:16.096576 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7529, lateral-2: 1.0687, lateral-3: 1.1297, lateral-4: 1.2146, lateral-5: 1.2683, epsilon: inf]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/erosion/batch_128/run_2/noise_multiplier_0.05/Inf-Net-10.pth
2025-10-24 13:54:34.971790 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7516, lateral-2: 1.0476, lateral-3: 1.1104, lateral-4: 1.1964, lateral-5: 1.2391, epsilon: inf]
2025-10-24 13:54:56.163792 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7503, lateral-2: 1.0291, lateral-3: 1.0934, lateral-4: 1.1785, lateral-5: 1.2114, epsilon: inf]
2025-10-24 13:55:18.358782 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7490, lateral-2: 1.0131, lateral-3: 1.0772, lateral-4: 1.1587, lateral-5: 1.1871, epsilon: inf]
2025-10-24 13:55:48.413182 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7479, lateral-2: 0.9987, lateral-3: 1.0616, lateral-4: 1.1396, lateral-5: 1.1659, epsilon: inf]
2025-10-24 13:56:16.452839 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7469, lateral-2: 0.9846, lateral-3: 1.0468, lateral-4: 1.1228, lateral-5: 1.1463, epsilon: inf]
2025-10-24 13:56:48.925660 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7460, lateral-2: 0.9712, lateral-3: 1.0334, lateral-4: 1.1081, lateral-5: 1.1288, epsilon: inf]
2025-10-24 13:57:24.110125 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7453, lateral-2: 0.9581, lateral-3: 1.0204, lateral-4: 1.0948, lateral-5: 1.1134, epsilon: inf]
2025-10-24 13:57:56.897481 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7447, lateral-2: 0.9453, lateral-3: 1.0074, lateral-4: 1.0821, lateral-5: 1.0999, epsilon: inf]
2025-10-24 13:58:40.776263 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7441, lateral-2: 0.9336, lateral-3: 0.9949, lateral-4: 1.0698, lateral-5: 1.0871, epsilon: inf]
Training completed at Fri Oct 24 13:59:04 CEST 2025
