Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 128
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_1/noise_multiplier_1.5
Run: 1
Namespace(epoch=100, lr=0.0001, batchsize=128, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=1, enable_privacy=True, noise_multiplier=1.5, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 14:07:55.073753 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7864, lateral-2: 1.7047, lateral-3: 1.7213, lateral-4: 1.6208, lateral-5: 1.5512, epsilon: 5.1851]
2025-10-24 14:07:58.089023 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7863, lateral-2: 1.6644, lateral-3: 1.6800, lateral-4: 1.5884, lateral-5: 1.5462, epsilon: 7.8193]
2025-10-24 14:08:01.099564 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7861, lateral-2: 1.6324, lateral-3: 1.6472, lateral-4: 1.5623, lateral-5: 1.5419, epsilon: 10.0077]
2025-10-24 14:08:04.250032 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7859, lateral-2: 1.6081, lateral-3: 1.6229, lateral-4: 1.5431, lateral-5: 1.5380, epsilon: 11.9630]
2025-10-24 14:08:07.297554 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7856, lateral-2: 1.5888, lateral-3: 1.6043, lateral-4: 1.5288, lateral-5: 1.5342, epsilon: 13.7684]
2025-10-24 14:08:10.339085 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7854, lateral-2: 1.5719, lateral-3: 1.5884, lateral-4: 1.5169, lateral-5: 1.5307, epsilon: 15.4668]
2025-10-24 14:08:13.376780 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7852, lateral-2: 1.5565, lateral-3: 1.5743, lateral-4: 1.5064, lateral-5: 1.5273, epsilon: 17.0838]
2025-10-24 14:08:16.404698 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7850, lateral-2: 1.5436, lateral-3: 1.5622, lateral-4: 1.4974, lateral-5: 1.5244, epsilon: 18.6363]
2025-10-24 14:08:19.583161 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7848, lateral-2: 1.5326, lateral-3: 1.5517, lateral-4: 1.4896, lateral-5: 1.5214, epsilon: 20.1358]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_1/noise_multiplier_1.5/Inf-Net-10.pth
2025-10-24 14:08:22.734954 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7844, lateral-2: 1.5230, lateral-3: 1.5425, lateral-4: 1.4830, lateral-5: 1.5185, epsilon: 21.5910]
2025-10-24 14:08:25.774920 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7841, lateral-2: 1.5144, lateral-3: 1.5343, lateral-4: 1.4772, lateral-5: 1.5155, epsilon: 23.0082]
2025-10-24 14:08:28.814391 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7838, lateral-2: 1.5072, lateral-3: 1.5272, lateral-4: 1.4719, lateral-5: 1.5129, epsilon: 24.3925]
2025-10-24 14:08:32.021234 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7835, lateral-2: 1.5008, lateral-3: 1.5205, lateral-4: 1.4668, lateral-5: 1.5103, epsilon: 25.7479]
2025-10-24 14:08:35.088391 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7831, lateral-2: 1.4949, lateral-3: 1.5142, lateral-4: 1.4621, lateral-5: 1.5078, epsilon: 27.0777]
2025-10-24 14:08:38.126351 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7828, lateral-2: 1.4892, lateral-3: 1.5080, lateral-4: 1.4576, lateral-5: 1.5053, epsilon: 28.3845]
2025-10-24 14:08:41.185455 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7825, lateral-2: 1.4836, lateral-3: 1.5020, lateral-4: 1.4534, lateral-5: 1.5026, epsilon: 29.6705]
2025-10-24 14:08:44.270074 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7821, lateral-2: 1.4780, lateral-3: 1.4963, lateral-4: 1.4494, lateral-5: 1.4998, epsilon: 30.9378]
2025-10-24 14:08:47.481775 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7818, lateral-2: 1.4724, lateral-3: 1.4907, lateral-4: 1.4455, lateral-5: 1.4972, epsilon: 32.1878]
2025-10-24 14:08:50.610257 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7815, lateral-2: 1.4669, lateral-3: 1.4852, lateral-4: 1.4418, lateral-5: 1.4946, epsilon: 33.4220]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_128/run_1/noise_multiplier_1.5/Inf-Net-20.pth
2025-10-24 14:08:53.900540 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7811, lateral-2: 1.4616, lateral-3: 1.4798, lateral-4: 1.4380, lateral-5: 1.4920, epsilon: 34.6416]
2025-10-24 14:08:57.026698 Epoch [021/100], Step [0001/0001], [lateral-edge: 0.7808, lateral-2: 1.4566, lateral-3: 1.4745, lateral-4: 1.4344, lateral-5: 1.4896, epsilon: 35.8478]
2025-10-24 14:09:00.283199 Epoch [022/100], Step [0001/0001], [lateral-edge: 0.7805, lateral-2: 1.4517, lateral-3: 1.4695, lateral-4: 1.4309, lateral-5: 1.4871, epsilon: 37.0413]
2025-10-24 14:09:03.446138 Epoch [023/100], Step [0001/0001], [lateral-edge: 0.7802, lateral-2: 1.4469, lateral-3: 1.4646, lateral-4: 1.4273, lateral-5: 1.4846, epsilon: 38.2232]
2025-10-24 14:09:06.599459 Epoch [024/100], Step [0001/0001], [lateral-edge: 0.7798, lateral-2: 1.4420, lateral-3: 1.4597, lateral-4: 1.4235, lateral-5: 1.4822, epsilon: 39.3941]
2025-10-24 14:09:09.693486 Epoch [025/100], Step [0001/0001], [lateral-edge: 0.7794, lateral-2: 1.4371, lateral-3: 1.4552, lateral-4: 1.4196, lateral-5: 1.4800, epsilon: 40.5547]
