Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 32
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: erosion
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/erosion/batch_32/run_3/noise_multiplier_1.5
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=32, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=True, noise_multiplier=1.5, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='erosion', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 14:00:52.584938 Epoch [001/100], Step [0002/0002], [lateral-edge: 0.7695, lateral-2: 1.7168, lateral-3: 1.6524, lateral-4: 1.5835, lateral-5: 1.5198, epsilon: 4.5424]
2025-10-24 14:00:57.227559 Epoch [002/100], Step [0002/0002], [lateral-edge: 0.7687, lateral-2: 1.6631, lateral-3: 1.6112, lateral-4: 1.5468, lateral-5: 1.5127, epsilon: 6.4178]
2025-10-24 14:01:02.122632 Epoch [003/100], Step [0002/0002], [lateral-edge: 0.7685, lateral-2: 1.6376, lateral-3: 1.5940, lateral-4: 1.5408, lateral-5: 1.5159, epsilon: 7.9389]
2025-10-24 14:01:06.920110 Epoch [004/100], Step [0002/0002], [lateral-edge: 0.7682, lateral-2: 1.6056, lateral-3: 1.5677, lateral-4: 1.5157, lateral-5: 1.5065, epsilon: 9.2777]
2025-10-24 14:01:11.692782 Epoch [005/100], Step [0002/0002], [lateral-edge: 0.7685, lateral-2: 1.5812, lateral-3: 1.5512, lateral-4: 1.5062, lateral-5: 1.5110, epsilon: 10.5000]
2025-10-24 14:01:16.466773 Epoch [006/100], Step [0002/0002], [lateral-edge: 0.7681, lateral-2: 1.5750, lateral-3: 1.5480, lateral-4: 1.5074, lateral-5: 1.5162, epsilon: 11.6397]
2025-10-24 14:01:20.482166 Epoch [007/100], Step [0002/0002], [lateral-edge: 0.7674, lateral-2: 1.5611, lateral-3: 1.5318, lateral-4: 1.4964, lateral-5: 1.5113, epsilon: 12.7166]
2025-10-24 14:01:24.971162 Epoch [008/100], Step [0002/0002], [lateral-edge: 0.7669, lateral-2: 1.5354, lateral-3: 1.5104, lateral-4: 1.4687, lateral-5: 1.5021, epsilon: 13.7439]
2025-10-24 14:01:29.413332 Epoch [009/100], Step [0002/0002], [lateral-edge: 0.7664, lateral-2: 1.5100, lateral-3: 1.4945, lateral-4: 1.4537, lateral-5: 1.4941, epsilon: 14.7305]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/erosion/batch_32/run_3/noise_multiplier_1.5/Inf-Net-10.pth
2025-10-24 14:01:33.628750 Epoch [010/100], Step [0002/0002], [lateral-edge: 0.7671, lateral-2: 1.5275, lateral-3: 1.5105, lateral-4: 1.4737, lateral-5: 1.5035, epsilon: 15.6831]
2025-10-24 14:01:37.821836 Epoch [011/100], Step [0002/0002], [lateral-edge: 0.7656, lateral-2: 1.5239, lateral-3: 1.5081, lateral-4: 1.4742, lateral-5: 1.5038, epsilon: 16.6066]
2025-10-24 14:01:41.996995 Epoch [012/100], Step [0002/0002], [lateral-edge: 0.7676, lateral-2: 1.5275, lateral-3: 1.5122, lateral-4: 1.4860, lateral-5: 1.5066, epsilon: 17.5049]
2025-10-24 14:01:46.824290 Epoch [013/100], Step [0002/0002], [lateral-edge: 0.7670, lateral-2: 1.5013, lateral-3: 1.4894, lateral-4: 1.4632, lateral-5: 1.5020, epsilon: 18.3811]
2025-10-24 14:01:51.240979 Epoch [014/100], Step [0002/0002], [lateral-edge: 0.7668, lateral-2: 1.4768, lateral-3: 1.4718, lateral-4: 1.4423, lateral-5: 1.4948, epsilon: 19.2376]
