Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 64
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: close
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_64/run_3
Run: 3
Namespace(epoch=100, lr=0.0001, batchsize=64, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=True, noise_multiplier=0.3, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 12:44:36.062543 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7758, lateral-2: 1.6217, lateral-3: 1.6149, lateral-4: 1.5481, lateral-5: 1.5318, epsilon: 40.5547]
2025-10-24 12:44:39.235133 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7754, lateral-2: 1.5467, lateral-3: 1.5458, lateral-4: 1.5137, lateral-5: 1.5214, epsilon: 67.3649]
2025-10-24 12:44:42.429231 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7750, lateral-2: 1.5073, lateral-3: 1.5030, lateral-4: 1.4894, lateral-5: 1.5116, epsilon: 91.8295]
2025-10-24 12:44:45.715753 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7746, lateral-2: 1.4795, lateral-3: 1.4745, lateral-4: 1.4655, lateral-5: 1.5011, epsilon: 115.0760]
2025-10-24 12:44:49.060140 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7740, lateral-2: 1.4536, lateral-3: 1.4540, lateral-4: 1.4472, lateral-5: 1.4902, epsilon: 137.5426]
2025-10-24 12:44:52.321135 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7733, lateral-2: 1.4269, lateral-3: 1.4347, lateral-4: 1.4309, lateral-5: 1.4792, epsilon: 159.4546]
2025-10-24 12:44:55.683265 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7726, lateral-2: 1.3998, lateral-3: 1.4147, lateral-4: 1.4148, lateral-5: 1.4679, epsilon: 180.9461]
2025-10-24 12:44:59.078706 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7719, lateral-2: 1.3728, lateral-3: 1.3948, lateral-4: 1.3991, lateral-5: 1.4566, epsilon: 202.1045]
2025-10-24 12:45:02.535904 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7712, lateral-2: 1.3469, lateral-3: 1.3757, lateral-4: 1.3839, lateral-5: 1.4454, epsilon: 222.9906]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/close/batch_64/run_3/Inf-Net-10.pth
2025-10-24 12:45:06.370857 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7705, lateral-2: 1.3226, lateral-3: 1.3570, lateral-4: 1.3686, lateral-5: 1.4342, epsilon: 243.6485]
2025-10-24 12:45:09.699905 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7698, lateral-2: 1.3000, lateral-3: 1.3385, lateral-4: 1.3530, lateral-5: 1.4230, epsilon: 264.1117]
2025-10-24 12:45:13.478239 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7692, lateral-2: 1.2789, lateral-3: 1.3203, lateral-4: 1.3374, lateral-5: 1.4123, epsilon: 284.4063]
2025-10-24 12:45:17.488491 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7686, lateral-2: 1.2590, lateral-3: 1.3029, lateral-4: 1.3225, lateral-5: 1.4017, epsilon: 304.5528]
2025-10-24 12:45:21.454605 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7680, lateral-2: 1.2404, lateral-3: 1.2862, lateral-4: 1.3081, lateral-5: 1.3914, epsilon: 324.5681]
