Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 64
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: dilation
Save Path: ./Snapshots/save_weights/Inf-Net_DP_Morph/dilation/batch_64/run_2/noise_multiplier_0.3
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=64, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_privacy=True, noise_multiplier=0.3, max_grad_norm=1.0, delta=1e-05, enable_morphology=True, morph_operation='dilation', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 12:56:22.296800 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7840, lateral-2: 1.7655, lateral-3: 1.6138, lateral-4: 1.6163, lateral-5: 1.5848, epsilon: 40.5547]
2025-10-24 12:56:25.497223 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7823, lateral-2: 1.6471, lateral-3: 1.5365, lateral-4: 1.5301, lateral-5: 1.5703, epsilon: 67.3649]
2025-10-24 12:56:28.591224 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7800, lateral-2: 1.6025, lateral-3: 1.5056, lateral-4: 1.5115, lateral-5: 1.5572, epsilon: 91.8295]
2025-10-24 12:56:31.817156 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7777, lateral-2: 1.5672, lateral-3: 1.4828, lateral-4: 1.4940, lateral-5: 1.5450, epsilon: 115.0760]
2025-10-24 12:56:35.071199 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7752, lateral-2: 1.5371, lateral-3: 1.4642, lateral-4: 1.4765, lateral-5: 1.5327, epsilon: 137.5426]
2025-10-24 12:56:38.349771 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7727, lateral-2: 1.5097, lateral-3: 1.4477, lateral-4: 1.4604, lateral-5: 1.5202, epsilon: 159.4546]
2025-10-24 12:56:41.655067 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7703, lateral-2: 1.4826, lateral-3: 1.4309, lateral-4: 1.4454, lateral-5: 1.5076, epsilon: 180.9461]
2025-10-24 12:56:45.040473 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7683, lateral-2: 1.4550, lateral-3: 1.4129, lateral-4: 1.4311, lateral-5: 1.4948, epsilon: 202.1045]
2025-10-24 12:56:48.420323 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7667, lateral-2: 1.4272, lateral-3: 1.3942, lateral-4: 1.4167, lateral-5: 1.4818, epsilon: 222.9906]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP_Morph/dilation/batch_64/run_2/noise_multiplier_0.3/Inf-Net-10.pth
2025-10-24 12:56:52.294468 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7655, lateral-2: 1.4003, lateral-3: 1.3757, lateral-4: 1.4022, lateral-5: 1.4690, epsilon: 243.6485]
