Backbone loading: Res2Net50
Not loading weights from weights file
################################################## 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 64
Morphology: dilation
Save Path: ./Snapshots/save_weights/Inf-Net_Morph/batch_64/run_2
Run: 2
Namespace(epoch=100, lr=0.0001, batchsize=64, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=2, enable_morphology=True, morph_operation='dilation', morph_kernel_size=3, device='cuda')
 ##################################################
2025-10-23 17:22:12.259003 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7645, lateral-2: 1.5872, lateral-3: 1.5489, lateral-4: 1.5277, lateral-5: 1.5160]
2025-10-23 17:22:13.935946 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7548, lateral-2: 1.4571, lateral-3: 1.4588, lateral-4: 1.4827, lateral-5: 1.5067]
2025-10-23 17:22:15.622318 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7494, lateral-2: 1.4076, lateral-3: 1.4166, lateral-4: 1.4586, lateral-5: 1.4994]
2025-10-23 17:22:17.324636 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7456, lateral-2: 1.3786, lateral-3: 1.3821, lateral-4: 1.4289, lateral-5: 1.4970]
2025-10-23 17:22:19.006564 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7437, lateral-2: 1.3561, lateral-3: 1.3562, lateral-4: 1.4090, lateral-5: 1.4931]
2025-10-23 17:22:20.728140 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7416, lateral-2: 1.3309, lateral-3: 1.3342, lateral-4: 1.3866, lateral-5: 1.4821]
2025-10-23 17:22:22.413544 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7387, lateral-2: 1.2978, lateral-3: 1.3099, lateral-4: 1.3623, lateral-5: 1.4496]
2025-10-23 17:22:24.116931 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7367, lateral-2: 1.2566, lateral-3: 1.2805, lateral-4: 1.3400, lateral-5: 1.4072]
2025-10-23 17:22:25.810206 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7346, lateral-2: 1.2273, lateral-3: 1.2425, lateral-4: 1.3322, lateral-5: 1.4229]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_64/run_2/Inf-Net-10.pth
2025-10-23 17:22:27.764705 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7327, lateral-2: 1.1610, lateral-3: 1.1911, lateral-4: 1.2689, lateral-5: 1.3969]
2025-10-23 17:22:29.469358 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7312, lateral-2: 1.0912, lateral-3: 1.1091, lateral-4: 1.1885, lateral-5: 1.4323]
2025-10-23 17:22:31.199233 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7297, lateral-2: 1.0168, lateral-3: 1.0480, lateral-4: 1.1425, lateral-5: 1.4879]
2025-10-23 17:22:32.893185 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7283, lateral-2: 0.9590, lateral-3: 0.9979, lateral-4: 1.0949, lateral-5: 1.5430]
2025-10-23 17:22:34.622885 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7271, lateral-2: 0.9253, lateral-3: 0.9662, lateral-4: 1.0657, lateral-5: 1.5559]
2025-10-23 17:22:36.295537 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7259, lateral-2: 0.8965, lateral-3: 0.9447, lateral-4: 1.0504, lateral-5: 1.5560]
2025-10-23 17:22:38.016305 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7248, lateral-2: 0.8705, lateral-3: 0.9221, lateral-4: 1.0260, lateral-5: 1.5301]
2025-10-23 17:22:39.726067 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7237, lateral-2: 0.8518, lateral-3: 0.9052, lateral-4: 1.0092, lateral-5: 1.5224]
2025-10-23 17:22:41.395018 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7226, lateral-2: 0.8391, lateral-3: 0.8955, lateral-4: 1.0022, lateral-5: 1.5092]
2025-10-23 17:22:43.078873 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7216, lateral-2: 0.8219, lateral-3: 0.8800, lateral-4: 0.9866, lateral-5: 1.4928]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_64/run_2/Inf-Net-20.pth
2025-10-23 17:22:45.059286 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7206, lateral-2: 0.8144, lateral-3: 0.8746, lateral-4: 0.9854, lateral-5: 1.4757]
2025-10-23 17:22:46.749744 Epoch [021/100], Step [0001/0001], [lateral-edge: 0.7196, lateral-2: 0.7999, lateral-3: 0.8641, lateral-4: 0.9740, lateral-5: 1.4748]
2025-10-23 17:22:48.470621 Epoch [022/100], Step [0001/0001], [lateral-edge: 0.7187, lateral-2: 0.7838, lateral-3: 0.8470, lateral-4: 0.9588, lateral-5: 1.4389]
2025-10-23 17:22:50.175659 Epoch [023/100], Step [0001/0001], [lateral-edge: 0.7178, lateral-2: 0.7633, lateral-3: 0.8310, lateral-4: 0.9418, lateral-5: 1.4083]
2025-10-23 17:22:51.864580 Epoch [024/100], Step [0001/0001], [lateral-edge: 0.7169, lateral-2: 0.7486, lateral-3: 0.8213, lateral-4: 0.9388, lateral-5: 1.3991]
2025-10-23 17:22:53.576427 Epoch [025/100], Step [0001/0001], [lateral-edge: 0.7161, lateral-2: 0.7347, lateral-3: 0.8072, lateral-4: 0.9223, lateral-5: 1.3639]
2025-10-23 17:22:55.302086 Epoch [026/100], Step [0001/0001], [lateral-edge: 0.7153, lateral-2: 0.7192, lateral-3: 0.7943, lateral-4: 0.9132, lateral-5: 1.3397]
2025-10-23 17:22:57.013027 Epoch [027/100], Step [0001/0001], [lateral-edge: 0.7145, lateral-2: 0.7009, lateral-3: 0.7800, lateral-4: 0.8993, lateral-5: 1.3416]
2025-10-23 17:22:58.725708 Epoch [028/100], Step [0001/0001], [lateral-edge: 0.7138, lateral-2: 0.6924, lateral-3: 0.7740, lateral-4: 0.8950, lateral-5: 1.3123]
2025-10-23 17:23:00.421704 Epoch [029/100], Step [0001/0001], [lateral-edge: 0.7130, lateral-2: 0.6778, lateral-3: 0.7627, lateral-4: 0.8847, lateral-5: 1.2890]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_64/run_2/Inf-Net-30.pth
2025-10-23 17:23:02.394858 Epoch [030/100], Step [0001/0001], [lateral-edge: 0.7123, lateral-2: 0.6713, lateral-3: 0.7562, lateral-4: 0.8773, lateral-5: 1.2829]
2025-10-23 17:23:04.096447 Epoch [031/100], Step [0001/0001], [lateral-edge: 0.7116, lateral-2: 0.6649, lateral-3: 0.7515, lateral-4: 0.8765, lateral-5: 1.2663]
2025-10-23 17:23:05.841066 Epoch [032/100], Step [0001/0001], [lateral-edge: 0.7109, lateral-2: 0.6549, lateral-3: 0.7436, lateral-4: 0.8697, lateral-5: 1.2600]
2025-10-23 17:23:07.556601 Epoch [033/100], Step [0001/0001], [lateral-edge: 0.7103, lateral-2: 0.6506, lateral-3: 0.7393, lateral-4: 0.8675, lateral-5: 1.2327]
2025-10-23 17:23:09.262258 Epoch [034/100], Step [0001/0001], [lateral-edge: 0.7097, lateral-2: 0.6456, lateral-3: 0.7350, lateral-4: 0.8629, lateral-5: 1.2153]
2025-10-23 17:23:10.992731 Epoch [035/100], Step [0001/0001], [lateral-edge: 0.7091, lateral-2: 0.6407, lateral-3: 0.7328, lateral-4: 0.8618, lateral-5: 1.2094]
2025-10-23 17:23:12.683787 Epoch [036/100], Step [0001/0001], [lateral-edge: 0.7085, lateral-2: 0.6295, lateral-3: 0.7238, lateral-4: 0.8556, lateral-5: 1.1943]
2025-10-23 17:23:14.387562 Epoch [037/100], Step [0001/0001], [lateral-edge: 0.7080, lateral-2: 0.6228, lateral-3: 0.7193, lateral-4: 0.8509, lateral-5: 1.1752]
2025-10-23 17:23:16.092496 Epoch [038/100], Step [0001/0001], [lateral-edge: 0.7074, lateral-2: 0.6089, lateral-3: 0.7067, lateral-4: 0.8415, lateral-5: 1.1637]
2025-10-23 17:23:17.793285 Epoch [039/100], Step [0001/0001], [lateral-edge: 0.7069, lateral-2: 0.6021, lateral-3: 0.7027, lateral-4: 0.8377, lateral-5: 1.1500]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_Morph/batch_64/run_2/Inf-Net-40.pth
2025-10-23 17:23:19.753348 Epoch [040/100], Step [0001/0001], [lateral-edge: 0.7064, lateral-2: 0.5927, lateral-3: 0.6935, lateral-4: 0.8307, lateral-5: 1.1345]
2025-10-23 17:23:21.471741 Epoch [041/100], Step [0001/0001], [lateral-edge: 0.7059, lateral-2: 0.5838, lateral-3: 0.6878, lateral-4: 0.8273, lateral-5: 1.1191]
2025-10-23 17:23:23.142145 Epoch [042/100], Step [0001/0001], [lateral-edge: 0.7055, lateral-2: 0.5826, lateral-3: 0.6876, lateral-4: 0.8266, lateral-5: 1.1036]
2025-10-23 17:23:24.866277 Epoch [043/100], Step [0001/0001], [lateral-edge: 0.7050, lateral-2: 0.5795, lateral-3: 0.6845, lateral-4: 0.8284, lateral-5: 1.0988]
2025-10-23 17:23:26.555195 Epoch [044/100], Step [0001/0001], [lateral-edge: 0.7046, lateral-2: 0.5755, lateral-3: 0.6831, lateral-4: 0.8250, lateral-5: 1.0942]
2025-10-23 17:23:28.249737 Epoch [045/100], Step [0001/0001], [lateral-edge: 0.7042, lateral-2: 0.5733, lateral-3: 0.6807, lateral-4: 0.8282, lateral-5: 1.0862]
2025-10-23 17:23:29.932104 Epoch [046/100], Step [0001/0001], [lateral-edge: 0.7038, lateral-2: 0.5694, lateral-3: 0.6810, lateral-4: 0.8230, lateral-5: 1.0801]
2025-10-23 17:23:31.621730 Epoch [047/100], Step [0001/0001], [lateral-edge: 0.7034, lateral-2: 0.5635, lateral-3: 0.6745, lateral-4: 0.8227, lateral-5: 1.0780]
2025-10-23 17:23:33.324484 Epoch [048/100], Step [0001/0001], [lateral-edge: 0.7030, lateral-2: 0.5760, lateral-3: 0.6879, lateral-4: 0.8339, lateral-5: 1.0631]
2025-10-23 17:23:35.009340 Epoch [049/100], Step [0001/0001], [lateral-edge: 0.7027, lateral-2: 0.5595, lateral-3: 0.6719, lateral-4: 0.8214, lateral-5: 1.0686]
