Backbone loading: Res2Net50
Freezing unused branches for DP compatibility...
Trainable: 31,072,721 / 33,121,721 parameters
Not loading weights from weights file
Validator raised issues with model. Attempting auto-fix...
Original error: UnsupportedModuleError
Model successfully fixed for differential privacy
###################################################################### 
Start Training (Inf-Net-Res2Net50)
Backbone: Res2Net50
Batch Size: 64
Privacy: DP Enabled (ε budget, δ=1e-05)
Morphology: Disabled
Save Path: ./Snapshots/save_weights/Inf-Net_DP/batch_64/run_1/noise_multiplier_1.5
Run: 1
Namespace(epoch=100, lr=0.0001, batchsize=64, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, n_classes=1, backbone='Res2Net50', train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=1, enable_privacy=True, noise_multiplier=1.5, max_grad_norm=1.0, delta=1e-05, enable_morphology=False, morph_operation='close', morph_kernel_size=3, morph_privacy_budget=1.0, device='cuda')
 ######################################################################
2025-10-24 13:24:22.711005 Epoch [001/100], Step [0001/0001], [lateral-edge: 0.7751, lateral-2: 1.6687, lateral-3: 1.6121, lateral-4: 1.5686, lateral-5: 1.5566, epsilon: 5.1851]
2025-10-24 13:24:25.981339 Epoch [002/100], Step [0001/0001], [lateral-edge: 0.7750, lateral-2: 1.6417, lateral-3: 1.5881, lateral-4: 1.5529, lateral-5: 1.5526, epsilon: 7.8193]
2025-10-24 13:24:28.954192 Epoch [003/100], Step [0001/0001], [lateral-edge: 0.7748, lateral-2: 1.6245, lateral-3: 1.5734, lateral-4: 1.5450, lateral-5: 1.5487, epsilon: 10.0077]
2025-10-24 13:24:32.125392 Epoch [004/100], Step [0001/0001], [lateral-edge: 0.7746, lateral-2: 1.6116, lateral-3: 1.5635, lateral-4: 1.5404, lateral-5: 1.5455, epsilon: 11.9630]
2025-10-24 13:24:35.154846 Epoch [005/100], Step [0001/0001], [lateral-edge: 0.7744, lateral-2: 1.6001, lateral-3: 1.5554, lateral-4: 1.5360, lateral-5: 1.5428, epsilon: 13.7684]
2025-10-24 13:24:38.202203 Epoch [006/100], Step [0001/0001], [lateral-edge: 0.7742, lateral-2: 1.5894, lateral-3: 1.5480, lateral-4: 1.5317, lateral-5: 1.5401, epsilon: 15.4668]
2025-10-24 13:24:41.226046 Epoch [007/100], Step [0001/0001], [lateral-edge: 0.7738, lateral-2: 1.5787, lateral-3: 1.5409, lateral-4: 1.5275, lateral-5: 1.5373, epsilon: 17.0838]
2025-10-24 13:24:44.274311 Epoch [008/100], Step [0001/0001], [lateral-edge: 0.7734, lateral-2: 1.5691, lateral-3: 1.5346, lateral-4: 1.5233, lateral-5: 1.5348, epsilon: 18.6363]
2025-10-24 13:24:47.421970 Epoch [009/100], Step [0001/0001], [lateral-edge: 0.7731, lateral-2: 1.5599, lateral-3: 1.5286, lateral-4: 1.5188, lateral-5: 1.5326, epsilon: 20.1358]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP/batch_64/run_1/noise_multiplier_1.5/Inf-Net-10.pth
2025-10-24 13:24:50.605357 Epoch [010/100], Step [0001/0001], [lateral-edge: 0.7728, lateral-2: 1.5511, lateral-3: 1.5230, lateral-4: 1.5139, lateral-5: 1.5303, epsilon: 21.5910]
2025-10-24 13:24:53.634754 Epoch [011/100], Step [0001/0001], [lateral-edge: 0.7725, lateral-2: 1.5429, lateral-3: 1.5178, lateral-4: 1.5093, lateral-5: 1.5283, epsilon: 23.0082]
2025-10-24 13:24:56.620462 Epoch [012/100], Step [0001/0001], [lateral-edge: 0.7721, lateral-2: 1.5353, lateral-3: 1.5130, lateral-4: 1.5053, lateral-5: 1.5262, epsilon: 24.3925]
2025-10-24 13:24:59.811814 Epoch [013/100], Step [0001/0001], [lateral-edge: 0.7717, lateral-2: 1.5281, lateral-3: 1.5082, lateral-4: 1.5016, lateral-5: 1.5239, epsilon: 25.7479]
2025-10-24 13:25:02.883363 Epoch [014/100], Step [0001/0001], [lateral-edge: 0.7714, lateral-2: 1.5208, lateral-3: 1.5034, lateral-4: 1.4981, lateral-5: 1.5217, epsilon: 27.0777]
2025-10-24 13:25:05.926476 Epoch [015/100], Step [0001/0001], [lateral-edge: 0.7710, lateral-2: 1.5138, lateral-3: 1.4985, lateral-4: 1.4948, lateral-5: 1.5192, epsilon: 28.3845]
2025-10-24 13:25:08.974872 Epoch [016/100], Step [0001/0001], [lateral-edge: 0.7706, lateral-2: 1.5071, lateral-3: 1.4938, lateral-4: 1.4916, lateral-5: 1.5170, epsilon: 29.6705]
2025-10-24 13:25:12.046747 Epoch [017/100], Step [0001/0001], [lateral-edge: 0.7703, lateral-2: 1.5008, lateral-3: 1.4891, lateral-4: 1.4886, lateral-5: 1.5148, epsilon: 30.9378]
2025-10-24 13:25:15.226020 Epoch [018/100], Step [0001/0001], [lateral-edge: 0.7700, lateral-2: 1.4945, lateral-3: 1.4844, lateral-4: 1.4857, lateral-5: 1.5124, epsilon: 32.1878]
2025-10-24 13:25:18.315803 Epoch [019/100], Step [0001/0001], [lateral-edge: 0.7696, lateral-2: 1.4882, lateral-3: 1.4797, lateral-4: 1.4829, lateral-5: 1.5100, epsilon: 33.4220]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP/batch_64/run_1/noise_multiplier_1.5/Inf-Net-20.pth
2025-10-24 13:25:21.620925 Epoch [020/100], Step [0001/0001], [lateral-edge: 0.7692, lateral-2: 1.4823, lateral-3: 1.4751, lateral-4: 1.4801, lateral-5: 1.5076, epsilon: 34.6416]
2025-10-24 13:25:24.724456 Epoch [021/100], Step [0001/0001], [lateral-edge: 0.7689, lateral-2: 1.4766, lateral-3: 1.4707, lateral-4: 1.4773, lateral-5: 1.5050, epsilon: 35.8478]
2025-10-24 13:25:27.922777 Epoch [022/100], Step [0001/0001], [lateral-edge: 0.7686, lateral-2: 1.4709, lateral-3: 1.4663, lateral-4: 1.4744, lateral-5: 1.5025, epsilon: 37.0413]
2025-10-24 13:25:31.023223 Epoch [023/100], Step [0001/0001], [lateral-edge: 0.7683, lateral-2: 1.4649, lateral-3: 1.4617, lateral-4: 1.4710, lateral-5: 1.4997, epsilon: 38.2232]
2025-10-24 13:25:34.118029 Epoch [024/100], Step [0001/0001], [lateral-edge: 0.7680, lateral-2: 1.4592, lateral-3: 1.4573, lateral-4: 1.4676, lateral-5: 1.4972, epsilon: 39.3941]
2025-10-24 13:25:37.164000 Epoch [025/100], Step [0001/0001], [lateral-edge: 0.7677, lateral-2: 1.4538, lateral-3: 1.4532, lateral-4: 1.4645, lateral-5: 1.4947, epsilon: 40.5547]
2025-10-24 13:25:40.220943 Epoch [026/100], Step [0001/0001], [lateral-edge: 0.7673, lateral-2: 1.4485, lateral-3: 1.4490, lateral-4: 1.4614, lateral-5: 1.4923, epsilon: 41.7056]
2025-10-24 13:25:43.563010 Epoch [027/100], Step [0001/0001], [lateral-edge: 0.7670, lateral-2: 1.4434, lateral-3: 1.4448, lateral-4: 1.4587, lateral-5: 1.4900, epsilon: 42.8474]
2025-10-24 13:25:46.654124 Epoch [028/100], Step [0001/0001], [lateral-edge: 0.7666, lateral-2: 1.4383, lateral-3: 1.4406, lateral-4: 1.4560, lateral-5: 1.4874, epsilon: 43.9805]
2025-10-24 13:25:49.702138 Epoch [029/100], Step [0001/0001], [lateral-edge: 0.7662, lateral-2: 1.4333, lateral-3: 1.4366, lateral-4: 1.4532, lateral-5: 1.4849, epsilon: 45.1054]
[Saving Snapshot:] ./Snapshots/save_weights/Inf-Net_DP/batch_64/run_1/noise_multiplier_1.5/Inf-Net-30.pth
2025-10-24 13:25:53.080216 Epoch [030/100], Step [0001/0001], [lateral-edge: 0.7660, lateral-2: 1.4284, lateral-3: 1.4326, lateral-4: 1.4500, lateral-5: 1.4824, epsilon: 46.2226]
2025-10-24 13:25:56.238208 Epoch [031/100], Step [0001/0001], [lateral-edge: 0.7657, lateral-2: 1.4235, lateral-3: 1.4286, lateral-4: 1.4469, lateral-5: 1.4799, epsilon: 47.3324]
2025-10-24 13:25:59.482147 Epoch [032/100], Step [0001/0001], [lateral-edge: 0.7655, lateral-2: 1.4193, lateral-3: 1.4249, lateral-4: 1.4439, lateral-5: 1.4774, epsilon: 48.4352]
2025-10-24 13:26:02.540503 Epoch [033/100], Step [0001/0001], [lateral-edge: 0.7653, lateral-2: 1.4150, lateral-3: 1.4210, lateral-4: 1.4408, lateral-5: 1.4748, epsilon: 49.5313]
2025-10-24 13:26:05.676525 Epoch [034/100], Step [0001/0001], [lateral-edge: 0.7651, lateral-2: 1.4105, lateral-3: 1.4173, lateral-4: 1.4374, lateral-5: 1.4721, epsilon: 50.6210]
2025-10-24 13:26:08.862903 Epoch [035/100], Step [0001/0001], [lateral-edge: 0.7648, lateral-2: 1.4061, lateral-3: 1.4136, lateral-4: 1.4342, lateral-5: 1.4696, epsilon: 51.7045]
2025-10-24 13:26:12.087184 Epoch [036/100], Step [0001/0001], [lateral-edge: 0.7646, lateral-2: 1.4017, lateral-3: 1.4099, lateral-4: 1.4311, lateral-5: 1.4671, epsilon: 52.7822]
2025-10-24 13:26:15.285994 Epoch [037/100], Step [0001/0001], [lateral-edge: 0.7644, lateral-2: 1.3973, lateral-3: 1.4062, lateral-4: 1.4281, lateral-5: 1.4644, epsilon: 53.8542]
2025-10-24 13:26:18.428890 Epoch [038/100], Step [0001/0001], [lateral-edge: 0.7641, lateral-2: 1.3930, lateral-3: 1.4024, lateral-4: 1.4252, lateral-5: 1.4617, epsilon: 54.9209]
