Model_Name,Dataset,DPSGD,Clipping_Strategy,Epsilon,Morphology,Operation,Kernel_Size,Learning_Rate,Batch_Size,Run_Number,Iterations,Training_Loss,Training_Time_Seconds,Max_Grad_Norm,Noise_Multiplier,Stage
UNet_DP,LungInfection,True,base,200.0,False,none,0,0.0001,24,1,70,1.4165887832641602,126.12144780158997,2.0,,training
UNet_DP,LungInfection,True,base,200.0,False,none,0,0.0001,24,2,70,1.3832591772079468,125.79031491279602,2.0,,training
UNet_DP,LungInfection,True,nsgd,200.0,False,none,0,0.0001,24,1,70,1.373937964439392,129.71798539161682,2.0,,training
UNet_DP,LungInfection,True,nsgd,200.0,False,none,0,0.0001,24,2,70,1.4532182216644287,129.9971580505371,2.0,,training
UNet_DP,LungInfection,True,psac,200.0,False,none,0,0.0001,24,1,70,1.2665104866027832,132.97142386436462,2.0,,training
UNet_DP,LungInfection,True,psac,200.0,False,none,0,0.0001,24,2,70,1.3413820266723633,137.00846362113953,2.0,,training
UNet_DP,LungInfection,True,automatic,8.0,False,none,0,0.0001,48,1,70,1.5149720907211304,104.16897749900818,1.2,,training
UNet_DP,LungInfection,True,automatic,8.0,False,none,0,0.0001,48,2,70,1.501984715461731,131.51689553260803,1.2,,training
UNet_DP,LungInfection,True,base,8.0,False,none,0,0.0001,48,1,70,1.4456599950790403,132.98061847686768,1.2,,training
UNet_DP,LungInfection,True,base,8.0,False,none,0,0.0001,48,2,70,1.451600432395935,133.31701183319092,1.2,,training
UNet_DP,LungInfection,True,nsgd,8.0,False,none,0,0.0001,48,1,70,1.5032775402069092,135.65012764930725,1.2,,training
UNet_DP,LungInfection,True,nsgd,8.0,False,none,0,0.0001,48,2,70,1.5644068717956543,136.1649672985077,1.2,,training
UNet_DP,LungInfection,True,psac,8.0,False,none,0,0.0001,48,2,70,1.4649977684020996,153.18476176261902,1.2,,training
UNet_DP,LungInfection,True,psac,8.0,False,none,0,0.0001,48,1,70,1.5476539134979248,156.02820491790771,1.2,,training
UNet_DP,LungInfection,True,automatic,8.0,False,none,0,0.0001,48,1,70,1.4177452325820925,135.43700575828552,1.5,,training
UNet_DP,LungInfection,True,automatic,8.0,False,none,0,0.0001,48,2,70,1.4729387760162354,135.2008192539215,1.5,,training
UNet_DP,LungInfection,True,base,8.0,False,none,0,0.0001,48,2,70,1.441020131111145,135.84844374656677,1.5,,training
UNet_DP,LungInfection,True,base,8.0,False,none,0,0.0001,48,1,70,1.5013948678970337,150.8895366191864,1.5,,training
UNet_DP,LungInfection,True,nsgd,8.0,False,none,0,0.0001,48,1,70,1.4675395488739014,136.4418535232544,1.5,,training
UNet_DP,LungInfection,True,nsgd,8.0,False,none,0,0.0001,48,2,70,1.6375718116760254,138.1705629825592,1.5,,training
UNet_DP,LungInfection,True,psac,8.0,False,none,0,0.0001,48,1,70,1.458973407745361,153.14213943481445,1.5,,training
UNet_DP,LungInfection,True,automatic,8.0,False,none,0,0.0001,48,1,70,1.462240219116211,136.52951788902283,2.0,,training
UNet_DP,LungInfection,True,automatic,8.0,False,none,0,0.0001,48,2,70,1.444751262664795,138.94098663330078,2.0,,training
UNet_DP,LungInfection,True,base,8.0,False,none,0,0.0001,48,1,70,1.3839735984802246,134.30808353424072,2.0,,training
UNet_DP,LungInfection,True,base,8.0,False,none,0,0.0001,48,2,70,1.493588924407959,134.8451533317566,2.0,,training
UNet_DP,LungInfection,True,nsgd,8.0,False,none,0,0.0001,48,1,70,1.5077003240585327,135.86513471603394,2.0,,training
UNet_DP,LungInfection,True,nsgd,8.0,False,none,0,0.0001,48,2,70,1.5659528970718384,139.77263855934143,2.0,,training
UNet_DP,LungInfection,True,psac,8.0,False,none,0,0.0001,48,2,70,1.4298242330551147,116.7258448600769,2.0,,training
UNet_DP,LungInfection,True,psac,8.0,False,none,0,0.0001,48,1,70,1.5363430976867676,152.946387052536,2.0,,training
UNet_DP,LungInfection,True,automatic,200.0,False,none,0,0.0001,48,1,70,1.3430157899856567,150.4360852241516,1.2,,training
UNet_DP,LungInfection,True,automatic,200.0,False,none,0,0.0001,48,2,70,1.2830487489700315,155.99462342262268,1.2,,training
UNet_DP,LungInfection,True,base,200.0,False,none,0,0.0001,48,1,70,1.279299259185791,151.1177043914795,1.2,,training
UNet_DP,LungInfection,True,base,200.0,False,none,0,0.0001,48,2,70,1.36926531791687,148.9772515296936,1.2,,training
UNet_DP,LungInfection,True,nsgd,200.0,False,none,0,0.0001,48,1,70,1.2895703315734863,117.18971920013428,1.2,,training
UNet_DP,LungInfection,True,nsgd,200.0,False,none,0,0.0001,48,2,70,1.3073909282684326,153.5455026626587,1.2,,training
UNet_DP,LungInfection,True,psac,200.0,False,none,0,0.0001,48,2,70,1.3230431079864502,165.0067436695099,1.2,,training
UNet_DP,LungInfection,True,psac,200.0,False,none,0,0.0001,48,1,70,1.312317132949829,169.70376873016355,1.2,,training
UNet_DP,LungInfection,True,automatic,200.0,False,none,0,0.0001,48,1,70,1.2664000988006592,150.6689374446869,1.5,,training
UNet_DP,LungInfection,True,automatic,200.0,False,none,0,0.0001,48,2,70,1.2842016220092771,150.57585191726685,1.5,,training
UNet_DP,LungInfection,True,base,200.0,False,none,0,0.0001,48,1,70,1.3270725011825562,146.50737500190735,1.5,,training
UNet_DP,LungInfection,True,base,200.0,False,none,0,0.0001,48,2,70,1.2919399738311768,145.12279653549194,1.5,,training
UNet_DP,LungInfection,True,nsgd,200.0,False,none,0,0.0001,48,1,70,1.3453571796417236,151.07217693328855,1.5,,training
UNet_DP,LungInfection,True,nsgd,200.0,False,none,0,0.0001,48,2,70,1.4456915855407717,155.17190527915955,1.5,,training
UNet_DP,LungInfection,True,psac,200.0,False,none,0,0.0001,48,2,70,1.4427943229675293,164.5011067390442,1.5,,training
UNet_DP,LungInfection,True,psac,200.0,False,none,0,0.0001,48,1,70,1.3487837314605713,170.14613795280457,1.5,,training
UNet_DP,LungInfection,True,automatic,200.0,False,none,0,0.0001,48,1,70,1.2978423833847046,148.85791182518005,2.0,,training
UNet_DP,LungInfection,True,automatic,200.0,False,none,0,0.0001,48,2,70,1.3479715585708618,154.38777709007263,2.0,,training
UNet_DP,LungInfection,True,base,200.0,False,none,0,0.0001,48,1,70,1.4514645338058472,154.0448009967804,2.0,,training
UNet_DP,LungInfection,True,nsgd,200.0,False,none,0,0.0001,48,1,70,1.3918275833129885,148.36254167556763,2.0,,training
UNet_DP,LungInfection,True,nsgd,200.0,False,none,0,0.0001,48,2,70,1.4139182567596436,152.63617324829102,2.0,,training
UNet_DP,LungInfection,True,psac,200.0,False,none,0,0.0001,48,1,70,1.429617166519165,167.94125819206238,2.0,,training
UNet_DP,LungInfection,True,psac,200.0,False,none,0,0.0001,48,2,70,1.3009567260742188,167.49795293807983,2.0,,training
