Model_Name,Dataset,DPSGD,Clipping_Strategy,Epsilon,Morphology,Operation,Kernel_Size,Learning_Rate,Batch_Size,Run_Number,Iterations,Training_Loss,Training_Time_Seconds,Max_Grad_Norm,Noise_Multiplier,Stage
NestedUNet_DP_Morph,LungInfection,True,base,8.0,True,open,7,0.0001,24,1,70,1.3145055770874023,248.0350465774536,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,base,8.0,True,open,7,0.0001,24,2,70,1.335903882980347,246.57938313484192,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,base,8.0,True,open,9,0.0001,24,1,70,1.268083572387695,247.64910864830017,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,base,8.0,True,open,9,0.0001,24,2,70,1.2762620449066162,254.66797614097595,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,3,0.0001,24,2,70,1.4134385585784912,251.07467246055603,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,3,0.0001,24,1,70,1.3550734519958496,246.27654147148127,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,5,0.0001,24,2,70,1.3231139183044434,246.99397230148315,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,5,0.0001,24,1,70,1.2615211009979248,245.0539014339447,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,7,0.0001,24,2,70,1.303205490112305,256.7736668586731,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,7,0.0001,24,1,70,1.4164093732833862,247.59498620033264,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,9,0.0001,24,2,70,1.2363091707229614,263.52148056030273,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,9,0.0001,24,1,70,1.3379071950912476,247.59697461128235,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,close,3,0.0001,24,2,70,1.3327285051345823,244.88994526863095,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,close,3,0.0001,24,1,70,1.3584744930267334,247.91902327537537,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,close,5,0.0001,24,2,70,1.4264194965362549,247.95900440216064,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,close,5,0.0001,24,1,70,1.4161471128463743,251.23861145973208,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,close,7,0.0001,24,2,70,1.2684415578842163,250.76666450500488,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,close,7,0.0001,24,1,70,1.357577562332153,251.89861226081848,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,close,9,0.0001,24,2,70,1.3512144088745115,245.32280325889587,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,close,9,0.0001,24,1,70,1.4226226806640625,248.6033251285553,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,open,3,0.0001,24,2,70,1.361532211303711,247.2016282081604,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,open,3,0.0001,24,1,70,1.332831621170044,242.49373960494995,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,open,5,0.0001,24,2,70,1.3231158256530762,251.09273767471316,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,open,5,0.0001,24,1,70,1.3347208499908447,243.64113068580627,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,open,7,0.0001,24,2,70,1.3014401197433472,252.31884098052976,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,open,7,0.0001,24,1,70,1.2862184047698977,249.73795366287231,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,open,9,0.0001,24,2,70,1.3344357013702393,247.7432217597961,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,open,9,0.0001,24,1,70,1.3731756210327148,246.32536220550537,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,both,3,0.0001,24,1,70,1.403385877609253,265.0436794757843,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,both,3,0.0001,24,2,70,1.3373947143554688,260.7634902000427,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,both,5,0.0001,24,1,70,1.4051660299301147,280.10628056526184,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,both,5,0.0001,24,2,70,1.3216214179992676,261.549546957016,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,both,7,0.0001,24,1,70,1.4029840230941772,261.2873480319977,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,both,7,0.0001,24,2,70,1.286279559135437,259.8204391002655,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,both,9,0.0001,24,1,70,1.3386906385421753,261.97099018096924,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,both,9,0.0001,24,2,70,1.298249363899231,265.30389189720154,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,close,3,0.0001,24,1,70,1.4344470500946045,256.87761759758,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,close,3,0.0001,24,2,70,1.4674394130706787,259.3970077037811,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,close,5,0.0001,24,1,70,1.3698697090148926,265.6765236854553,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,close,5,0.0001,24,2,70,1.4228429794311523,266.63992714881897,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,close,7,0.0001,24,1,70,1.231342315673828,263.71322441101074,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,close,7,0.0001,24,2,70,1.4270710945129397,265.9088439941406,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,close,9,0.0001,24,1,70,1.3548588752746582,266.1773021221161,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,close,9,0.0001,24,2,70,1.3776075839996338,270.06442975997925,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,open,3,0.0001,24,1,70,1.3619439601898191,265.6719260215759,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,open,3,0.0001,24,2,70,1.3000099658966064,256.66212940216064,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,open,5,0.0001,24,1,70,1.4492605924606323,265.5530183315277,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,open,5,0.0001,24,2,70,1.31672465801239,270.60352087020874,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,open,7,0.0001,24,1,70,1.2600290775299072,261.1111879348755,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,open,7,0.0001,24,2,70,1.27815842628479,268.2539961338043,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,open,9,0.0001,24,1,70,1.3683279752731323,263.49841570854187,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,psac,8.0,True,open,9,0.0001,24,2,70,1.3726837635040283,264.743200302124,1.2,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,3,0.0001,24,1,70,1.3109983205795288,247.422189950943,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,3,0.0001,24,2,70,1.3503402471542358,250.18363881111145,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,5,0.0001,24,1,70,1.3604869842529297,269.2703709602356,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,5,0.0001,24,2,70,1.2890520095825195,251.6556122303009,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,7,0.0001,24,1,70,1.2695754766464231,251.3184106349945,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,7,0.0001,24,2,70,1.2931976318359375,248.98842310905457,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,9,0.0001,24,1,70,1.3786990642547607,260.7069847583771,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,both,9,0.0001,24,2,70,1.2328060865402222,251.79577088356015,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,3,0.0001,24,1,70,1.307276487350464,264.88368701934814,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,3,0.0001,24,2,70,1.33619487285614,247.34148263931277,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,5,0.0001,24,1,70,1.3497364521026611,265.7092876434326,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,5,0.0001,24,2,70,1.2464599609375,242.88646602630612,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,7,0.0001,24,1,70,1.3134377002716064,260.09970331192017,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,7,0.0001,24,2,70,1.4157445430755615,245.58297896385196,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,9,0.0001,24,1,70,1.3257431983947754,246.7948660850525,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,close,9,0.0001,24,2,70,1.3540894985198977,246.0807309150696,1.5,,training
NestedUNet_DP_Morph,LungInfection,True,automatic,8.0,True,open,3,0.0001,24,1,70,1.2685551643371582,244.33804297447205,1.5,,training
